,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,6.86,10.89,,,4.79,87.34,63.2,170.34,,,7.2,7.95,73.9,,8.23,191.06,378.13,402.31,1657.15,1173.49,119118.5,1127748.19,5.15,8.2,1158.81
TEMP_0_0,3.79,12.12,,,3.06,80.28,27.02,278.86,,,3.44,6.37,151.55,,5.97,156.11,294.22,291.83,1395.36,1367.65,191658.93,1961280.99,4.23,6.21,987.87
TEMP_1_1,,1.33,134.12,,0.49,5.51,87.61,,,,2.53,1.68,,1461628.15,2.58,58.35,118.24,138.79,525.78,321.21,,,1.72,2.61,315.93
TEMP_0_2,,,,5134.93,,,,,8943.35,2571989.14,,,25.44,,0.54,13.99,21.51,19.49,132.04,124.72,,,0.38,0.56,75.21
PRES_0_0,7.01,12.95,67.46,,5.67,73.93,,107.41,,,7.49,8.71,107.63,,8.93,203.52,397.72,423.03,1850.69,1480.53,101459.1,2532623.89,5.46,8.92,1329.45
PRES_1_0,2.12,5.74,,,1.42,64.96,,,,,2.12,3.35,62.67,,3.1,79.29,145.81,156.25,683.32,600.43,102397.54,,2.19,3.2,527.5
PRES_0_1,1.06,1.34,134.89,,,,101.99,,,,2.86,1.72,,1543908.08,2.95,64.19,128.43,139.12,591.38,339.29,67076.68,,1.93,2.89,328.72
PRES_1_1,1.26,4.26,,,0.44,,,176.71,,,0.51,2.17,62.7,,1.79,58.34,117.31,116.78,458.79,477.57,63411.12,,1.51,2.04,281.1
PRES_1_3,,,,4319.24,,,,,7931.87,,,,21.44,,0.43,12.37,20.44,17.87,116.44,118.57,,,0.33,0.46,64.53
PRES_1_2,,,,637.5,,,,,,927712.28,,,3.12,,0.09,1.37,,,12.38,,,,,0.07,
DEWP_1_0,5.41,8.64,213.6,,3.99,64.13,155.39,87.87,,,8.04,5.37,27.64,,8.3,173.68,330.88,320.32,1648.42,1029.54,,,4.81,7.97,1058.27
DEWP_0_0,5.26,12.28,76.63,,3.74,89.34,52.31,242.66,,,4.13,9.1,,,6.55,181.52,364.39,398.47,1472.3,1171.41,208550.9,2337798.51,4.91,6.95,1073.98
DEWP_0_1,1.06,4.39,,11637.83,0.97,28.71,,131.24,19140.98,6997007.82,,,116.32,,2.28,61.72,110.75,130.64,560.67,726.22,71075.39,,1.66,2.55,409.42
DEWP_1_1,,,5.95,,,,4.06,,,,,,,323143.63,0.13,2.2,4.87,,29.3,,,,0.08,0.11,
WSPM_0_1,5.01,10.5,148.68,12829.37,3.66,78.71,112.87,190.2,20559.29,9450355.22,6.06,6.68,113.77,1820177.26,8.81,155.45,293.46,281.47,1589.53,270.46,52106.32,,4.68,7.46,988.58
WSPM_0_0,1.92,4.09,56.67,4602.91,1.44,29.4,38.21,88.69,8119.37,,2.16,2.64,45.94,,2.11,87.11,151.75,115.98,728.82,369.53,54056.59,,1.98,2.74,369.63
WSPM_1_1,1.56,3.32,46.32,3463.74,1.08,20.66,32.09,75.85,5427.02,,1.71,2.15,34.29,,2.1,56.04,164.41,81.37,397.9,221.93,,,1.47,2.22,292.86
WSPM_1_2,1.41,2.96,46.71,2187.3,1.04,20.01,30.64,67.72,4440.7,,1.7,2.1,34.76,,1.63,49.07,44.04,210.79,342.34,291.09,,,1.41,2.03,394.34
WSPM_1_0,1.02,2.21,29.75,2762.88,0.74,17.34,20.69,43.23,4691.63,,1.15,1.41,26.76,,1.37,43.11,74.92,43.85,383.9,186.5,,,1.02,1.47,207.4
WSPM_0_2,0.76,2.05,21.41,3014.74,0.62,14.58,14.6,46.37,4806.08,,0.79,0.95,36.76,,0.73,15.35,34.76,22.46,188.03,712.95,,,0.64,1.27,246.79
WSPM_1_3,0.15,0.44,,,0.13,2.82,4.35,7.18,,,,0.27,5.88,,0.16,3.31,,,,,37380.23,,0.19,0.28,24.1
WSPM_0_3,0.07,0.23,,,0.06,,,,,,,0.15,,,,,,,15.94,,,271296.85,,0.13,23.91
PM10_0,5.52,12.65,171.23,13941.0,3.97,93.59,123.99,272.93,24676.41,,6.33,8.18,142.96,2294267.84,7.66,215.89,429.18,455.03,1789.85,1279.53,236313.23,,6.24,7.36,1031.26
PM10_1,5.18,10.48,155.15,13410.08,3.76,72.33,111.15,207.51,20224.03,11123553.08,5.97,6.74,121.27,1372730.04,7.88,170.17,319.3,339.36,1600.76,1229.22,88988.35,1864773.52,4.51,8.36,965.5
PM10_2,1.08,2.35,23.29,1901.19,0.9,16.95,16.86,33.68,3768.94,,1.31,1.29,35.25,,1.56,26.72,54.07,41.64,275.38,432.65,,754536.66,0.39,1.53,435.48
