,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.0,,,,,1.01,0.95,1.06,0.74,0.5,,1.21,1.14,0.2,0.09,,0.79,0.68,0.75,0.38,0.51,0.38,0.25,0.5,0.41,,0.99,0.65,0.49
TEMP_0_1,,1.0,,,,3.38,1.94,1.18,1.29,0.98,,2.56,,,,,1.95,1.54,1.29,0.79,0.99,0.73,0.53,,2.5,,2.28,1.39,0.99
TEMP_0_0,,,0.99,0.11,0.24,4.12,,1.86,1.31,1.07,0.24,,1.6,,,0.24,3.36,1.95,2.49,1.18,1.91,1.03,0.73,,1.51,0.24,3.33,2.01,1.54
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.53,1.82,1.19,,,1.01,,,2.66,1.11,,1.67,1.44,,,,1.02,0.92,1.04,0.48,0.65,0.45,0.32,1.0,0.76,,1.29,0.87,0.74
PRES_1_3,2.33,1.46,,,,,1.0,,,1.83,,2.28,2.35,0.41,0.18,,1.95,1.41,1.15,0.76,0.98,0.76,0.48,0.75,0.7,,2.05,1.21,0.77
PRES_1_1,5.48,2.51,2.15,0.13,,,10.29,1.0,3.78,2.03,,5.62,2.39,,0.38,,2.91,2.4,3.03,1.16,1.5,1.48,0.82,,2.29,,3.61,2.62,1.91
PRES_1_0,6.09,3.6,1.99,,0.21000000000000002,11.32,,4.27,1.01,0.94,0.21000000000000002,5.47,3.18,,,0.21000000000000002,3.34,2.23,2.3,1.51,4.33,1.25,0.94,,2.0,0.21000000000000002,3.86,2.27,1.85
PRES_0_0,7.38,5.29,3.06,,,14.54,10.32,3.58,1.54,1.02,,7.46,4.41,0.54,0.31,,3.96,3.02,3.89,2.32,2.13,1.66,1.37,,,,5.31,3.14,2.1
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.07,0.73,,,,0.96,0.84,0.82,0.58,0.41,,1.0,4.28,0.38,0.16,,0.69,0.62,0.59,0.33,0.47,0.32,0.22,0.61,0.53,,0.89,0.57,0.42
DEWP_0_1,2.99,7.26,0.85,0.11,0.18,2.54,2.52,1.13,1.13,0.89,0.18,11.25,1.01,0.44,0.21,0.18,2.42,1.25,1.83,0.76,0.9,0.74,0.5,0.98,0.71,0.18,2.08,1.37,1.01
DEWP_0_0,35.83,,,,,,,,12.3,7.55,,,,1.03,0.66,,17.44,,,,,,,,,,29.15,19.53,
DEWP_1_0,57.87,,,,,,,,,,,,,,1.16,,34.1,,,,,,,,,,49.33,36.63,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,2.77,2.27,2.12,,,2.42,2.8,1.42,1.42,0.93,,2.78,2.6,0.31,0.12,,1.0,2.96,3.68,1.9,1.44,1.87,0.86,,,,2.48,1.34,0.75
WSPM_0_1,2.98,2.21,1.62,,0.27,2.68,2.49,1.88,1.07,0.87,0.27,3.06,2.08,,,0.27,2.47,1.03,2.08,0.84,1.14,0.82,0.49,3.18,2.37,0.27,2.19,1.33,1.34
WSPM_0_2,3.81,2.26,3.0,0.22,,3.35,2.59,2.27,1.6,0.88,,3.54,3.76,,,,9.38,3.2,1.01,1.36,2.31,1.14,0.81,,,,3.13,1.75,1.13
WSPM_0_0,5.03,3.61,2.51,,,4.02,4.2,2.79,2.7,2.78,,5.11,3.43,,,,4.97,2.4,3.05,1.05,2.17,1.17,0.72,4.55,3.4,,3.68,2.55,2.51
WSPM_1_2,5.39,3.44,3.93,,,4.69,4.18,2.63,4.62,3.35,,5.88,3.41,,,,9.59,2.83,3.68,1.22,1.03,1.25,0.91,,4.26,,3.86,4.21,
WSPM_1_1,7.34,5.01,3.61,,,5.45,5.9,4.84,4.0,2.82,,7.11,5.12,,,,6.51,3.73,5.42,1.59,2.83,1.06,1.16,,,,5.2,4.58,5.48
WSPM_1_0,7.03,5.4,4.26,,,5.97,6.26,4.67,3.61,3.13,,7.27,5.46,,,,6.03,3.36,4.21,1.69,3.13,1.99,1.12,,,,5.4,3.58,3.38
WSPM_0_4,6.38,,,,,8.83,3.9,,,,,8.11,5.64,0.53,0.32,,,7.49,,,,3.02,1.7,1.01,,,8.39,3.57,1.84
WSPM_1_3,10.06,12.01,7.48,,,12.18,6.78,6.62,6.9,,,13.28,6.23,,,,,,,2.58,3.67,,2.31,,1.02,,7.84,11.19,11.13
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.33,1.04,0.88,0.12,0.09,1.12,1.14,0.8,0.78,0.63,0.09,1.4,1.0,0.76,0.48,0.09,1.05,0.69,0.77,0.36,0.52,0.35,0.24,1.15,0.54,0.09,1.01,0.75,0.91
PM10_1,2.32,1.6,1.44,0.14,,2.13,1.8,1.28,0.95,0.61,,2.3,1.83,0.28,0.16,,1.3,1.38,1.14,0.83,0.91,0.68,0.53,0.82,0.77,,2.01,1.01,0.66
PM10_2,4.55,3.74,3.09,,,5.05,2.88,3.51,1.93,1.59,,4.57,3.76,0.55,0.18,,2.45,2.25,2.7,1.7,,1.73,0.91,1.36,0.97,,4.12,2.31,1.03
