,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.0,,,,,2.2,5.84,33.43,39.23,88.93,,0.77,7.09,13956.8,50105.29,,9.54,9.54,18.3,37.99,46.6,100.14,103.03,140.54,335.13,,1.25,5.04,34.6
TEMP_0_1,,1.0,,,,0.23,0.62,3.54,4.17,9.46,,0.08,,,,,1.01,1.02,1.94,4.03,4.96,10.65,10.96,,36.55,,0.13,0.54,3.69
TEMP_0_0,,,1.0,,,0.09,,1.32,1.56,3.54,,,0.28,,,,0.38,0.38,0.72,1.51,1.85,3.98,4.1,,13.36,,0.05,0.2,1.37
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,0.46,4.28,11.44,,,1.0,,,,,,0.35,3.23,,,,4.34,4.34,8.34,17.3,21.37,45.6,46.81,63.91,153.03,,0.57,2.29,15.84
PRES_1_3,0.17,1.61,,,,,1.0,,,,,0.13,1.21,,,,1.63,1.63,3.11,6.5,7.97,17.32,17.62,24.05,57.49,,0.21,0.86,5.91
PRES_1_1,0.03,0.28,0.76,,,,,1.0,,,,0.02,0.21,,,,0.29,0.29,0.55,1.15,1.39,3.01,3.03,,10.09,,0.04,0.15,1.04
PRES_1_0,0.03,0.24,0.64,,,,,,1.0,2.27,,0.02,0.18,,,,0.24,0.24,0.46,1.0,1.19,2.48,2.58,,8.92,,0.03,0.13,0.89
PRES_0_0,0.01,0.11,0.28,,,,,,0.44,1.0,,0.01,0.08,160.05,,,0.11,0.11,0.21,0.37,0.5,1.13,1.34,,,,0.01,0.06,0.38
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.3,12.19,,,,2.85,7.58,43.24,50.76,115.31,,1.0,,,,,12.37,12.39,23.69,49.21,60.43,129.85,133.17,182.77,437.52,,1.62,6.53,44.99
DEWP_0_1,0.14,,3.55,,,0.31,0.82,4.7,5.54,12.55,,,1.0,,,,1.34,1.35,2.58,5.39,6.58,14.14,14.55,19.64,47.67,,0.18,0.71,4.84
DEWP_0_0,,,,,,,,,,0.01,,,,1.0,,,,,,,,,,,,,,,
DEWP_1_0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.1,0.99,2.63,,,0.23,0.61,3.46,4.18,9.23,,0.08,0.74,1463.06,4862.81,,1.0,,,,,,11.6,,,,0.13,0.53,3.59
WSPM_0_1,0.1,0.98,2.63,,,0.23,0.61,3.49,4.09,9.31,,0.08,0.74,,,,,1.0,,,,8.91,11.35,,,,0.13,0.53,3.69
WSPM_0_2,0.05,0.51,1.39,,,0.12,0.32,1.82,2.16,4.74,,0.04,0.39,,,,,,1.0,,,,6.67,,,,0.07,0.27,1.85
WSPM_0_0,0.03,0.25,0.66,,,0.06,0.15,0.87,1.0,2.69,,0.02,0.19,,,,,,,1.0,1.31,2.83,2.63,,,,0.03,0.13,0.87
WSPM_1_2,0.02,0.2,0.54,,,0.05,0.13,0.72,0.84,2.0,,0.02,0.15,,,,,,,0.77,1.0,,,,,,0.03,0.13,
WSPM_1_1,0.01,0.09,0.25,,,0.02,0.06,0.33,0.4,0.89,,0.01,0.07,,,,,0.11,,0.35,,1.0,,,,,0.01,0.06,
WSPM_1_0,0.01,0.09,0.24,,,0.02,0.06,0.33,0.39,0.75,,0.01,0.07,,,,0.09,0.09,0.15,0.38,,,1.0,,,,0.01,0.05,0.37
WSPM_0_4,0.01,,,,,0.02,0.04,,,,,0.01,0.05,,,,,,,,,,,1.0,,,0.01,0.04,0.25
WSPM_1_3,,0.03,0.07,,,0.01,0.02,0.1,0.11,,,,0.02,,,,,,,,,,,,1.0,,,0.02,0.12
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.8,7.53,20.12,,,1.76,4.68,26.7,31.16,72.92,,0.62,5.66,,,,7.55,7.66,14.36,30.15,37.94,81.07,82.88,105.97,274.74,,1.0,4.02,
PM10_1,0.2,1.86,5.0,,,0.44,1.16,6.6,7.89,17.37,,0.15,1.41,2639.12,,,1.9,1.9,3.65,7.71,7.85,17.72,20.92,28.12,64.22,,0.25,1.0,6.78
PM10_2,0.03,0.27,0.73,,,0.06,0.17,0.95,1.12,2.6,,0.02,0.21,,,,0.28,0.27,0.54,1.15,,,2.68,4.07,8.17,,,0.15,1.0
