,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.77,1.03,,,0.89,0.93,1.66,1.44,,,0.9,0.96,2.09,,0.9,0.59,0.64,0.76,0.44,1.1,0.98,1.37,0.92,0.82,0.61
TEMP_0_0,1.22,0.72,,,1.17,0.76,3.79,0.71,,,1.45,0.95,0.81,,1.0,0.65,0.74,0.9,0.47,0.75,0.58,0.52,0.98,0.95,0.69
TEMP_1_1,,,0.51,,3.87,5.79,0.56,,,,1.01,2.01,,0.35,1.16,0.81,0.81,0.9,0.59,1.5,,,1.15,1.05,0.97
TEMP_0_2,,,,0.3,,,,,0.3,0.26,,,0.72,,1.7,1.07,1.39,2.05,0.7,1.13,,,1.71,1.54,1.12
PRES_0_0,0.81,0.88,2.38,,0.79,1.14,,2.49,,,0.89,0.93,1.57,,0.9,0.6,0.65,0.77,0.45,0.95,0.8,0.67,0.92,0.8,0.56
PRES_1_0,1.21,0.94,,,1.61,0.56,,,,,1.64,1.04,1.16,,1.13,0.73,0.87,1.02,0.49,0.91,0.76,,1.11,1.14,0.93
PRES_0_1,2.55,3.17,0.54,,,,0.53,,,,0.98,2.02,,0.37,1.08,0.82,0.81,0.96,0.58,1.55,0.83,,1.11,1.03,0.97
PRES_1_1,1.61,0.93,,,3.47,,,0.49,,,3.12,1.26,0.84,,1.34,0.74,0.78,0.97,0.57,0.97,1.17,,1.21,1.24,1.08
PRES_1_3,,,,0.31,,,,,0.29,,,,0.75,,1.9,1.06,1.45,1.95,0.72,1.17,,,1.69,1.67,1.15
PRES_1_2,,,,0.5,,,,,,0.15,,,1.15,,2.07,,,,1.02,,,,,2.05,
DEWP_1_0,0.94,1.2,0.74,,1.04,1.09,0.74,3.57,,,0.75,1.43,5.52,,0.87,0.64,0.67,0.8,0.45,1.09,,,0.94,0.82,0.61
DEWP_0_0,0.95,0.81,1.82,,1.03,0.81,2.02,0.87,,,1.47,0.74,,,0.96,0.6,0.65,0.79,0.45,1.05,0.7,0.5,0.91,0.91,0.77
DEWP_0_1,1.96,0.98,,0.47,1.74,1.07,,0.77,0.46,0.42,,,0.51,,1.36,0.78,0.95,1.0,0.55,0.68,0.75,,1.25,1.14,0.72
DEWP_1_1,,,1.03,,,,1.1,,,,,,,0.17,2.02,1.42,1.18,,1.23,,,,2.11,2.04,
WSPM_0_1,0.96,0.95,0.98,0.88,1.05,0.9,0.98,1.24,0.96,0.57,0.92,1.09,1.2,0.6,0.75,0.78,0.72,1.12,0.47,1.5,,,0.98,0.82,0.6
WSPM_0_0,1.21,1.12,1.32,1.18,1.37,1.13,1.34,1.07,1.1,,1.29,1.17,1.36,,1.53,0.57,0.83,1.08,0.44,2.1,1.69,,1.08,1.14,0.98
WSPM_1_1,1.31,1.22,1.32,1.28,1.45,1.22,1.37,1.17,1.14,,1.42,1.21,1.43,,1.33,0.64,0.52,2.08,0.51,2.15,,,1.15,1.14,0.95
WSPM_1_2,1.35,1.34,1.23,1.34,1.44,1.3,1.38,1.29,1.55,,1.66,1.3,1.35,,1.54,0.91,1.27,0.49,1.14,2.9,,,1.19,1.25,1.39
WSPM_1_0,1.41,1.3,1.53,1.23,1.57,1.35,1.52,1.39,1.17,,1.46,1.47,1.46,,1.42,0.75,1.25,1.88,0.52,2.21,,,1.31,1.27,1.1
WSPM_0_2,1.78,1.22,2.31,1.13,1.57,1.29,2.47,1.2,0.99,,1.87,1.7,0.97,,8.87,1.47,1.96,2.03,1.05,0.41,,,1.63,1.32,0.66
WSPM_1_3,3.47,1.61,,,3.71,1.44,1.96,1.44,,,,1.78,1.69,,,1.71,,,,,0.23,,1.68,2.37,
WSPM_0_3,2.45,1.73,,,1.98,,,,,,,1.85,,,,,,,,,,0.17,,2.3,0.84
PM10_0,1.01,0.89,0.97,0.89,1.12,0.86,0.97,0.89,0.84,,1.08,0.93,1.02,0.68,0.94,0.56,0.68,0.72,0.41,1.17,0.7,,0.78,0.98,1.48
PM10_1,0.96,0.94,1.02,0.86,1.01,0.94,1.04,1.08,0.9,0.56,0.94,1.06,1.07,0.8,0.9,0.65,0.62,0.9,0.47,0.83,0.72,0.7,1.11,0.76,0.58
PM10_2,1.37,1.21,1.87,1.73,1.42,1.28,1.95,1.76,1.98,,1.48,1.62,1.32,,1.38,0.95,1.1,1.15,0.67,0.75,,0.65,1.68,1.24,0.45
