,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.75,,,,,0.94,1.07,2.01,1.32,0.84,,1.03,1.59,0.5,0.2,,0.94,0.82,1.06,0.42,0.75,0.55,0.24,0.69,0.73,,0.87,0.64,0.61
TEMP_0_1,,0.34,,,,3.03,1.11,0.76,1.0,0.83,,1.19,,,,,1.53,1.17,0.86,0.49,0.77,0.59,0.31,,3.58,,1.24,0.72,0.75
TEMP_0_0,,,0.24,,,2.14,,1.04,0.52,0.49,,,0.45,,,,2.4,0.92,1.99,0.52,1.48,0.61,0.32,,1.47,,1.46,0.9,0.94
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.07,2.58,1.48,,,0.57,,,25.55,4.24,,1.21,1.51,,,,1.0,0.89,1.29,0.4,0.78,0.48,0.24,1.79,1.52,,0.9,0.73,0.98
PRES_1_3,1.4,1.01,,,,,0.4,,,,,1.28,2.44,0.85,0.25,,1.97,1.25,0.95,0.59,0.95,0.77,0.33,0.53,0.7,,1.29,0.78,0.51
PRES_1_1,3.25,1.0,1.07,0.07,,,,0.22,8.7,2.46,,2.88,0.91,,0.28,,1.45,1.65,2.05,0.52,0.73,1.16,0.38,,1.63,,1.37,1.19,1.38
PRES_1_0,3.05,1.87,0.73,,,39.37,,8.42,0.21,0.35,,2.29,1.38,,,,2.32,0.86,1.2,0.71,4.93,0.76,0.35,,1.91,,1.59,0.85,1.16
PRES_0_0,2.74,2.46,1.06,,,13.86,,4.56,0.46,0.16,,2.54,1.87,0.2,0.18,,1.42,1.2,1.81,1.35,1.44,0.95,0.65,,,,2.21,0.8,0.64
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.0,0.81,,,,1.01,0.95,1.57,0.92,0.68,,0.81,,,0.77,,0.86,0.81,0.78,0.38,0.79,0.46,0.22,1.17,1.25,,0.84,0.55,0.55
DEWP_0_1,2.12,,0.37,0.12,,1.77,2.5,0.72,0.8,0.73,,113.38,0.38,,0.36,,2.59,0.83,2.08,0.49,0.68,0.69,0.31,1.0,0.65,,1.15,0.92,0.89
DEWP_0_0,3.11,,,,,,,,1.63,0.42,,,,0.03,0.03,,1.29,,,,,,,,,,5.57,1.42,
DEWP_1_0,3.77,,,,,,,,,,,,,,0.02,,1.93,,,,,,,,,,,2.13,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.48,1.73,2.14,,,1.4,2.35,1.18,1.31,0.62,,1.4,2.77,0.33,0.13,,0.34,7.74,,5.18,,10.25,1.09,,,,1.69,0.61,0.43
WSPM_0_1,1.66,1.74,1.13,,,1.61,1.86,2.01,0.74,0.65,,1.71,1.28,,,,6.83,0.35,4.94,0.81,1.51,0.75,0.25,,,,1.08,0.78,1.33
WSPM_0_2,1.96,1.16,2.4,0.17,,2.02,1.4,2.06,1.09,0.73,,1.53,3.0,,,,,6.73,0.28,2.02,5.58,1.54,0.73,,,,1.62,0.67,0.74
WSPM_0_0,2.2,1.9,1.27,,,1.71,2.47,1.47,1.5,2.0,,2.04,1.69,,,,6.51,1.95,3.57,0.24,1.51,0.48,0.17,,2.84,,1.24,1.69,2.25
WSPM_1_2,2.15,1.54,2.57,,,1.94,1.99,1.15,3.87,2.43,,2.37,1.36,,,,,1.92,10.15,0.39,0.21,1.04,0.52,,,,1.18,3.22,
WSPM_1_1,2.52,2.06,1.61,,,1.87,2.66,2.43,1.9,1.55,,2.22,2.26,,,,,1.66,3.78,0.32,1.57,0.17,0.32,,,,1.38,1.94,4.29
WSPM_1_0,2.33,2.37,1.86,,,2.03,2.87,2.25,1.49,2.07,,2.26,2.26,,,,5.32,1.45,3.04,0.36,2.34,1.11,0.22,,,,1.52,1.72,2.47
WSPM_0_4,1.56,,,,,3.63,0.91,,,,,2.62,1.83,0.28,0.13,,,,,,,,,0.13,,,4.82,0.83,0.44
WSPM_1_3,2.29,5.85,2.84,,,4.1,1.63,2.38,2.27,,,3.76,1.45,,,,,,,1.34,,,,,0.1,,1.68,4.27,2.92
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.14,1.25,1.2,0.31,0.24,1.01,1.33,1.01,1.05,1.18,0.24,1.19,1.08,,,0.24,1.68,0.72,1.23,0.29,0.54,0.37,0.19,3.53,0.77,0.24,0.7,0.96,3.01
PM10_1,1.54,1.26,1.32,,,1.59,1.48,1.52,0.81,0.47,,1.41,1.6,0.39,0.21,,0.9,1.14,0.81,1.1,2.14,1.04,0.47,0.76,2.33,,1.63,0.45,0.56
PM10_2,1.85,2.18,1.9,,,3.12,1.12,3.05,1.24,0.73,,1.83,2.08,,0.13,,0.96,2.07,1.5,1.77,,3.38,0.66,0.62,1.22,,4.28,0.9,0.23
