,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,2.89,,,,,8.37,34.07,350.65,542.87,2351.71,,1.65,37.74,6038821.64,67230490.8,,76.54,82.67,195.19,942.5,945.56,3531.67,5583.41,5121.54,17669.15,,3.78,36.5,672.54
TEMP_0_1,,47.49,,,,1.76,13.12,208.05,239.74,913.28,,0.6,,,,,23.18,26.45,82.5,332.75,362.57,1301.57,1903.13,,4332.94,,1.22,13.25,243.53
TEMP_0_0,,,160.76,199372549.86,153118118295.36002,1.45,,112.77,218.04,779.94,153118118295.36002,,17.49,,,153118118295.36002,12.17,19.85,33.87,215.51,171.46,874.75,1254.18,,3295.86,153118118295.36002,0.74,7.52,130.43
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.72,32.81,184.4,,,7.71,,,147.42,794.22,,1.1,27.64,,,,53.0,56.87,127.85,694.12,682.42,2742.52,4011.85,2230.53,9095.02,,2.66,23.96,379.8
PRES_1_3,0.99,33.18,,,,,26.2,,,213.45,,0.7,14.22,2222799.22,28247408.21,,24.92,31.16,92.62,379.95,397.89,1464.95,2254.53,2792.99,8816.86,,1.46,15.58,341.22
PRES_1_1,0.29,16.2,65.96,349485115.8,,,,227.28,71.19,388.48,,0.22,10.82,,19510756.95,,14.54,12.17,33.29,179.4,207.22,553.97,959.47,,3335.97,,0.68,6.31,110.03
PRES_1_0,0.3,11.04,77.21,,81468749012.13,0.27,,29.81,280.17,772.61,81468749012.13,0.24,8.41,,,81468749012.13,9.49,18.2,35.76,162.69,128.42,643.92,1011.36,,3128.55,81468749012.13,0.61,6.4,102.54
PRES_0_0,0.22,6.78,45.33,,,0.44,1.16,28.36,131.45,765.82,,0.16,4.87,1438898.7,9390134.13,,9.36,9.76,24.27,70.89,66.16,304.23,492.65,,,,0.32,4.99,96.88
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
