,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,0.95,,,1.02,0.83,0.71,0.77,,,0.99,0.98,0.84,,0.98,0.8,0.77,0.75,0.71,0.69,0.44,0.44,0.99,0.98,0.7
TEMP_0_0,1.04,1.0,,,1.06,0.88,0.84,0.82,,,0.99,1.0,0.85,,1.02,0.85,0.81,0.8,0.76,0.73,0.55,0.45,1.07,1.04,0.77
TEMP_1_1,,2.42,1.01,,1.39,1.06,1.02,,,,1.26,1.33,,0.46,1.25,1.03,0.96,0.98,0.92,0.87,,,1.29,1.25,0.93
TEMP_0_2,,,,1.0,,,,,0.99,0.65,,,1.35,,1.65,1.38,1.28,1.29,1.18,1.04,,,1.78,1.65,1.07
PRES_0_0,0.98,0.95,0.71,,1.0,0.82,,0.74,,,0.96,0.97,0.85,,0.99,0.79,0.75,0.73,0.71,0.72,0.36,0.5,0.97,0.96,0.67
PRES_1_0,1.17,1.13,,,1.23,0.99,,,,,1.21,1.14,0.97,,1.13,0.99,0.95,0.98,0.84,0.76,0.68,,1.22,1.19,1.0
PRES_0_1,1.39,1.13,0.96,,,,1.01,,,,1.24,1.24,,0.45,1.22,1.02,0.93,0.93,0.91,0.85,0.62,,1.26,1.22,0.87
PRES_1_1,1.32,1.24,,,1.26,,,1.0,,,1.02,1.27,1.03,,1.18,1.05,1.0,0.99,0.9,0.92,0.91,,1.33,1.28,0.97
PRES_1_3,,,,1.03,,,,,1.0,,,,1.4,,1.72,1.43,1.42,1.33,1.25,1.21,,,1.8,1.72,1.13
PRES_1_2,,,,1.54,,,,,,1.0,,,2.03,,2.49,2.22,,,1.49,,,,,2.39,
DEWP_1_0,1.02,0.99,0.79,,1.04,0.85,0.8,0.95,,,1.0,1.0,0.84,,1.02,0.81,0.76,0.7,0.74,0.71,0.27,,1.0,0.99,0.68
DEWP_0_0,1.03,0.97,0.73,,1.03,0.86,0.78,0.77,,,1.0,1.0,,,0.96,0.84,0.8,0.83,0.72,0.72,0.58,0.44,1.04,1.01,0.8
DEWP_0_1,1.16,1.17,,0.78,1.22,1.02,,0.98,0.74,0.6,,,1.0,,1.24,1.0,0.98,0.97,0.88,0.84,0.63,,1.29,1.24,0.86
DEWP_1_1,,,1.88,,,,1.92,,,,,,,1.0,2.32,1.56,1.43,,1.88,,,,2.38,2.33,
WSPM_0_1,1.01,0.98,0.77,0.58,1.01,0.88,0.8,0.82,0.58,0.39,0.97,1.03,0.82,0.35,1.0,0.84,0.77,0.8,0.74,0.48,0.39,,1.04,0.98,0.65
WSPM_0_0,1.22,1.16,0.96,0.75,1.28,1.0,0.95,0.91,0.7,,1.23,1.14,0.97,,1.18,1.0,0.99,0.87,0.88,0.94,0.7,,1.23,1.21,0.94
WSPM_1_1,1.32,1.21,1.0,0.78,1.35,1.0,1.03,1.02,0.73,,1.28,1.24,1.0,,1.28,0.99,0.99,1.19,0.85,0.87,,,1.28,1.3,0.98
WSPM_1_2,1.35,1.3,1.02,0.62,1.39,1.03,1.05,1.06,0.75,,1.46,1.32,1.02,,1.25,1.12,0.81,1.0,1.04,1.41,,,1.32,1.37,1.44
WSPM_1_0,1.38,1.34,1.09,0.88,1.42,1.17,1.09,1.03,0.8,,1.35,1.35,1.12,,1.33,1.16,1.2,0.98,1.0,1.06,,,1.41,1.36,1.0
WSPM_0_2,1.49,1.37,1.32,1.0,1.42,1.26,1.35,1.1,0.83,,1.36,1.32,1.2,,2.08,1.02,1.2,0.75,1.06,1.01,,,1.37,1.43,0.98
WSPM_1_3,2.55,1.82,,,2.8,1.43,1.61,1.18,,,4.21,1.91,1.59,,2.72,1.31,,,0.96,,1.0,,2.0,2.37,1.51
WSPM_0_3,2.31,2.23,,,2.11,,,,,,,2.28,,,,1.89,,,1.67,,,1.0,,2.41,1.33
PM10_0,1.0,0.94,0.76,0.58,1.03,0.84,0.77,0.76,0.57,,1.0,0.97,0.78,0.41,0.93,0.81,0.81,0.77,0.69,0.76,0.57,,1.0,0.97,0.96
PM10_1,1.01,0.97,0.8,0.6,1.0,0.84,0.82,0.79,0.56,0.45,0.97,1.0,0.79,0.32,1.03,0.83,0.74,0.78,0.76,0.66,0.36,0.46,1.06,1.0,0.62
PM10_2,1.39,1.34,1.04,0.9,1.5,1.18,1.12,1.02,0.93,,1.43,1.38,1.28,,1.45,0.97,0.97,0.77,0.94,0.92,,0.79,1.04,1.38,1.0
