,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.86,,,,,0.94,0.97,1.25,0.98,0.75,,1.02,1.17,0.47,0.28,,0.88,0.81,0.91,0.54,0.72,0.59,0.39,0.69,0.66,,0.91,0.73,0.66
TEMP_0_1,,0.58,,,,1.81,1.08,0.82,0.93,0.81,,1.2,,,,,1.22,1.04,0.89,0.63,0.79,0.66,0.47,,1.84,,1.18,0.85,0.79
TEMP_0_0,,,0.49,0.17,0.44999999999999996,1.62,,0.98,0.7,0.65,0.44999999999999996,,0.7,,,0.44999999999999996,1.6,0.97,1.37,0.69,1.15,0.71,0.51,,1.07,0.44999999999999996,1.33,0.96,0.91
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.07,1.54,1.11,,,0.75,,,4.63,1.64,,1.14,1.18,,,,0.93,0.87,1.03,0.54,0.76,0.57,0.4,1.14,1.0,,0.96,0.8,0.85
PRES_1_3,1.26,0.98,,,,,0.63,,,2.08,,1.22,1.55,0.65,0.33,,1.36,1.06,0.9,0.68,0.87,0.76,0.48,0.65,0.71,,1.18,0.86,0.65
PRES_1_1,2.0,1.05,1.03,0.17,,,,0.47,2.93,1.46,,1.93,1.0,,0.43,,1.27,1.25,1.47,0.67,0.81,1.0,0.55,,1.26,,1.31,1.15,1.13
PRES_1_0,2.0,1.44,0.87,,0.36,6.2,,2.36,0.46,0.55,0.36,1.76,1.25,,,0.36,1.52,0.98,1.08,0.81,2.57,0.8,0.55,,1.41,0.36,1.42,0.95,1.01
PRES_0_0,1.96,1.71,1.08,,,4.29,5.38,1.95,0.66,0.4,,1.92,1.47,0.38,0.31,,1.31,1.13,1.46,1.09,1.01,0.82,0.71,,,,1.61,1.0,0.82
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.99,0.82,,,,0.96,0.91,1.08,0.81,0.66,,0.9,,,0.53,,0.83,0.79,0.77,0.5,0.73,0.54,0.37,0.89,0.89,,0.89,0.67,0.62
DEWP_0_1,1.56,6.37,0.58,0.21,0.54,1.4,1.57,0.8,0.83,0.76,0.54,9.64,0.61,,0.39,0.54,1.59,0.88,1.36,0.63,0.75,0.72,0.48,0.86,0.69,0.54,1.14,0.94,0.83
DEWP_0_0,2.52,,,,,,,,1.59,0.79,,,,0.17,0.15,,1.5,,,,,,,,,,3.13,1.58,
DEWP_1_0,2.91,,,,,,,,,,,,,,0.15,,2.09,,,,,,,,,,,1.99,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.32,1.32,1.38,,,1.25,1.56,1.0,1.06,0.69,,1.3,1.63,0.41,0.21,,0.58,2.62,,2.24,1.44,3.05,0.9,,,,1.37,0.78,0.58
WSPM_0_1,1.41,1.31,1.03,,,1.35,1.38,1.32,0.79,0.71,,1.43,1.15,,,,2.18,0.59,1.76,0.78,1.05,0.72,0.43,2.36,2.81,,1.09,0.84,1.06
WSPM_0_2,1.55,1.11,1.58,0.29,,1.51,1.24,1.35,1.01,0.68,,1.39,1.8,,,,,2.54,0.53,1.25,1.9,1.01,0.77,,,,1.4,0.84,0.75
WSPM_0_0,1.7,1.45,1.13,,,1.45,1.69,1.24,1.22,1.44,,1.65,1.37,,,,2.22,1.29,1.79,0.49,1.26,0.66,0.39,,1.71,,1.27,1.29,1.36
WSPM_1_2,1.69,1.32,1.64,,,1.56,1.53,1.12,1.96,1.84,,1.8,1.25,,,,6.88,1.35,3.11,0.57,0.45,0.88,0.56,,,,1.23,2.16,
WSPM_1_1,1.89,1.57,1.31,,,1.57,1.77,1.63,1.42,1.33,,1.79,1.64,,,,,1.35,2.24,0.56,1.2,0.41,0.51,,,,1.38,1.57,2.29
WSPM_1_0,1.81,1.68,1.43,,,1.65,1.88,1.59,1.29,1.5,,1.81,1.66,,,,2.13,1.26,1.72,0.63,1.53,0.98,0.46,,,,1.45,1.34,1.67
WSPM_0_4,1.5,,,,,2.23,1.07,,,,,1.93,1.55,0.41,0.27,,,,,,,1.61,0.9,0.36,,,2.46,1.0,0.66
WSPM_1_3,1.88,2.74,1.86,,,2.44,1.48,1.68,1.63,,,2.43,1.38,,,,,,,1.01,,,1.09,,0.32,,1.55,2.75,2.55
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.08,1.03,0.97,0.34,0.44999999999999996,0.98,1.09,0.89,0.89,0.94,0.44999999999999996,1.11,0.97,,,0.44999999999999996,1.15,0.76,0.94,0.46,0.66,0.5,0.35,1.55,0.75,0.44999999999999996,0.84,0.87,1.51
PM10_1,1.31,1.1,1.08,0.37,,1.3,1.2,1.1,0.83,0.57,,1.27,1.24,0.42,0.27,,0.93,1.04,0.87,0.9,0.9,0.8,0.59,0.76,0.9,,1.31,0.67,0.62
PM10_2,1.55,1.55,1.39,,,1.95,1.13,1.78,1.03,0.83,,1.54,1.54,,0.22,,1.04,1.31,1.28,1.14,,1.68,0.66,0.75,0.78,,1.93,1.0,0.48
