,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.86,,,,,0.94,0.97,1.26,1.06,0.86,,1.03,1.18,0.55,0.38,,0.92,0.91,0.97,0.67,0.84,0.74,0.52,0.71,0.73,,0.97,0.85,0.77
TEMP_0_1,,0.58,,,,1.86,1.07,0.85,1.01,0.92,,1.2,,,,,1.28,1.19,0.95,0.79,0.92,0.84,0.65,,1.74,,1.27,0.97,1.0
TEMP_0_0,,,0.49,,,1.61,,1.02,0.73,0.73,,,0.7,,,,1.64,1.08,1.49,0.82,1.33,0.88,0.68,,1.18,,1.43,1.13,1.07
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.07,1.53,1.11,,,0.75,,,,2.54,,1.14,1.17,,,,0.98,0.97,1.11,0.66,0.89,0.71,0.53,1.17,1.09,,1.01,0.94,1.05
PRES_1_3,1.26,0.99,,,,,0.63,,,,,1.23,1.57,0.82,0.48,,1.42,1.18,0.98,0.86,1.0,0.96,0.67,0.66,0.77,,1.26,1.01,0.75
PRES_1_1,2.07,1.05,1.06,0.24,,,,0.47,,2.26,,1.96,1.01,,,,1.3,1.47,1.55,0.84,0.93,1.15,0.74,,1.2,,1.38,1.32,1.39
PRES_1_0,2.0,1.44,0.87,,,,,,0.46,0.7,,1.76,1.25,,,,1.69,1.07,1.18,0.98,2.41,1.09,0.71,,1.33,,1.52,1.12,1.31
PRES_0_0,1.96,1.71,1.08,,,5.72,,,0.81,0.41,,1.91,1.53,0.41,,,1.31,1.33,1.52,1.51,1.33,1.11,1.16,,,,2.02,1.07,0.91
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.99,0.82,,,,0.97,0.91,1.11,0.87,0.77,,0.9,,,,,0.87,0.89,0.83,0.62,0.86,0.67,0.49,0.91,0.95,,0.95,0.78,0.74
DEWP_0_1,1.57,,0.58,0.29,,1.39,1.6,0.81,0.87,0.86,,,0.61,,,,1.63,0.98,1.48,0.78,0.85,0.9,0.65,0.92,0.74,,1.19,1.09,1.0
DEWP_0_0,2.52,,,,,,,,,0.78,,,,0.17,,,1.5,,,,,,,,,,4.1,1.93,
DEWP_1_0,2.91,,,,,,,,,,,,,,0.16,,2.09,,,,,,,,,,,2.46,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.32,1.32,1.4,,,1.25,1.56,1.05,1.18,0.77,,1.31,1.72,0.47,0.3,,0.58,4.27,,4.66,,,1.4,,,,1.58,0.88,0.7
WSPM_0_1,1.4,1.33,1.03,,,1.35,1.39,1.4,0.85,0.82,,1.44,1.14,,,,4.44,0.6,4.09,1.47,1.73,1.13,0.67,,,,1.18,1.04,1.3
WSPM_0_2,1.56,1.11,1.55,,,1.56,1.25,1.43,1.08,0.9,,1.39,1.8,,,,,4.1,0.53,2.46,,1.59,1.25,,,,1.6,0.92,0.93
WSPM_0_0,1.7,1.45,1.14,,,1.46,1.7,1.23,1.24,1.69,,1.65,1.37,,,,3.51,1.98,2.79,0.5,1.63,0.75,0.43,,2.05,,1.28,1.65,1.66
WSPM_1_2,1.69,1.32,1.64,,,1.55,1.53,1.11,2.23,1.76,,1.8,1.25,,,,,2.36,,0.87,0.45,1.9,1.1,,,,1.23,2.66,
WSPM_1_1,1.89,1.57,1.36,,,1.59,1.81,1.62,1.52,1.42,,1.79,1.68,,,,,1.81,2.75,0.64,1.57,0.42,0.64,,,,1.4,2.17,2.47
WSPM_1_0,1.83,1.69,1.45,,,1.66,1.92,1.58,1.28,1.51,,1.82,1.66,,,,2.56,1.47,1.92,0.63,2.37,1.43,0.5,,,,1.48,1.79,2.05
WSPM_0_4,1.5,,,,,2.23,1.07,,,,,1.98,1.53,0.53,,,,,,,,,,0.36,,,3.23,1.1,0.79
WSPM_1_3,1.88,2.74,1.86,,,2.44,1.48,1.68,1.57,,,2.43,1.38,,,,,,,1.56,,,,,0.32,,1.58,3.34,2.38
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.08,1.04,0.98,0.37,,0.99,1.09,0.9,0.93,1.07,,1.11,0.97,,,,1.27,0.86,1.08,0.54,0.71,0.61,0.46,1.73,0.75,,0.84,1.21,3.07
PM10_1,1.32,1.1,1.08,,,1.31,1.22,1.18,0.88,0.67,,1.28,1.25,0.51,0.36,,0.93,1.12,0.88,1.35,1.44,1.15,0.84,0.78,1.47,,1.67,0.68,0.84
PM10_2,1.55,1.55,1.39,,,1.97,1.13,1.79,1.21,0.89,,1.56,1.57,,0.34,,1.05,1.61,1.31,1.84,,2.52,1.03,0.75,0.98,,2.99,1.25,0.49
