,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.74,,,,,0.94,1.07,2.04,1.48,1.05,,1.04,1.6,0.61,0.33,,1.0,0.97,1.18,0.58,0.94,0.78,0.38,0.72,0.84,,0.95,0.82,0.78
TEMP_0_1,,0.34,,,,3.13,1.11,0.79,1.13,1.01,,1.19,,,,,1.63,1.42,0.96,0.7,0.96,0.85,0.5,,3.58,,1.4,0.9,1.09
TEMP_0_0,,,0.24,,,2.14,,1.07,0.56,0.59,,,0.45,,,,2.49,1.08,2.21,0.69,1.85,0.86,0.51,,1.69,,1.63,1.14,1.2
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.07,2.58,1.48,,,0.57,,,,8.48,,1.21,1.5,,,,1.07,1.05,1.43,0.54,0.99,0.66,0.38,1.88,1.72,,0.97,0.95,1.35
PRES_1_3,1.4,1.02,,,,,0.4,,,,,1.29,2.49,1.2,0.45,,2.08,1.46,1.06,0.86,1.17,1.13,0.56,0.55,0.79,,1.43,1.01,0.65
PRES_1_1,3.37,1.0,1.11,0.11,,,,0.22,,4.91,,2.92,0.92,,,,1.52,2.07,2.26,0.72,0.9,1.42,0.6,,1.63,,1.49,1.49,1.92
PRES_1_0,3.05,1.87,0.73,,,,,,0.21,0.52,,2.29,1.38,,,,2.65,1.01,1.36,0.93,5.13,1.27,0.54,,1.91,,1.77,1.09,1.65
PRES_0_0,2.74,2.46,1.06,,,22.17,,,0.63,0.17,,2.54,1.94,0.22,,,1.42,1.47,1.92,2.18,2.01,1.37,1.27,,,,3.06,0.91,0.8
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.0,0.81,,,,1.02,0.96,1.63,1.03,0.85,,0.81,,,,,0.92,0.96,0.87,0.52,1.0,0.65,0.35,1.22,1.39,,0.94,0.7,0.72
DEWP_0_1,2.14,,0.37,0.19,,1.77,2.54,0.73,0.87,0.9,,,0.38,,,,2.73,0.99,2.34,0.68,0.82,0.98,0.51,1.08,0.74,,1.24,1.17,1.15
DEWP_0_0,3.11,,,,,,,,,0.42,,,,0.03,,,1.29,,,,,,,,,,8.35,1.92,
DEWP_1_0,3.77,,,,,,,,,,,,,,0.02,,1.93,,,,,,,,,,,2.9,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.48,1.73,2.14,,,1.41,2.35,1.24,1.55,0.72,,1.41,2.92,0.38,0.21,,0.34,18.58,,15.53,,,2.18,,,,2.12,0.74,0.56
WSPM_0_1,1.66,1.77,1.13,,,1.62,1.87,2.14,0.82,0.82,,1.71,1.27,,,,19.36,0.36,16.78,2.16,3.5,1.59,0.5,,,,1.21,1.06,1.82
WSPM_0_2,1.97,1.16,2.4,,,2.09,1.41,2.18,1.23,0.99,,1.53,3.0,,,,,16.82,0.28,5.46,,3.36,1.5,,,,2.01,0.78,0.97
WSPM_0_0,2.2,1.9,1.28,,,1.73,2.49,1.47,1.57,2.68,,2.04,1.68,,,,14.33,3.72,7.67,0.25,2.2,0.64,0.2,,4.39,,1.26,2.56,3.34
WSPM_1_2,2.15,1.54,2.57,,,1.94,1.99,1.17,4.54,2.5,,2.37,1.36,,,,,4.76,,0.79,0.21,3.29,1.56,,,,1.19,4.77,
WSPM_1_1,2.52,2.06,1.68,,,1.89,2.74,2.43,2.19,1.91,,2.22,2.32,,,,,2.61,5.9,0.41,2.72,0.17,0.55,,,,1.42,3.23,5.36
WSPM_1_0,2.35,2.39,1.89,,,2.04,2.97,2.25,1.51,2.28,,2.27,2.26,,,,6.74,1.84,3.95,0.36,4.81,1.73,0.24,,,,1.56,2.53,3.54
WSPM_0_4,1.56,,,,,3.63,0.91,,,,,2.68,1.83,0.4,,,,,,,,,,0.13,,,7.16,0.98,0.57
WSPM_1_3,2.29,5.85,2.84,,,4.1,1.63,2.38,2.27,,,3.76,1.45,,,,,,,2.68,,,,,0.1,,1.72,6.34,3.19
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.14,1.25,1.21,0.37,,1.02,1.34,1.03,1.11,1.51,,1.2,1.08,,,,1.93,0.86,1.49,0.38,0.63,0.51,0.29,4.41,0.81,,0.71,1.62,8.88
PM10_1,1.55,1.26,1.32,,,1.61,1.5,1.62,0.9,0.58,,1.41,1.62,0.51,0.33,,0.91,1.33,0.85,2.01,3.55,1.81,0.82,0.78,3.76,,2.43,0.47,0.89
PM10_2,1.85,2.18,1.9,,,3.2,1.12,3.23,1.55,0.82,,1.86,2.15,,0.22,,0.98,2.64,1.55,3.45,,6.09,1.32,0.63,1.56,,9.52,1.34,0.24
