,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.01,,,,,1.24,1.42,2.57,1.38,0.78,,1.37,2.09,0.44,0.13,,1.08,0.82,1.14,0.36,0.68,0.45,0.19,0.84,0.73,,1.03,0.63,0.58
TEMP_0_1,,1.0,,,,8.22,3.26,1.98,2.39,1.68,,3.49,,,,,3.8,2.43,1.97,0.91,1.47,0.99,0.51,,10.55,,3.14,1.65,1.33
TEMP_0_0,,,1.0,0.18,0.24,8.89,,4.01,1.91,1.56,0.24,,1.88,,,0.24,9.06,3.0,6.14,1.53,4.24,1.46,0.77,,4.38,0.24,5.27,2.82,2.69
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.92,4.58,2.62,,,1.01,,,12.12,3.13,,2.14,2.74,,,,1.5,1.2,1.81,0.47,0.91,0.52,0.26,2.83,2.04,,1.43,0.94,1.1
PRES_1_3,3.49,2.45,,,,,1.0,,,9.4,,3.15,5.79,1.16,0.32,,4.28,2.3,1.82,0.92,1.59,1.14,0.47,1.2,1.34,,2.86,1.42,0.93
PRES_1_1,13.59,4.59,4.56,0.16,,,73.29,1.01,12.35,4.7,,12.74,4.02,,0.66,,5.86,4.76,7.43,1.53,2.46,3.1,1.01,,7.25,,5.74,4.08,3.49
PRES_1_0,14.82,9.07,3.55,,0.24,63.78,,19.39,1.02,1.08,0.24,11.13,6.63,,,0.24,8.55,3.26,4.52,2.14,13.84,2.01,1.06,,6.11,0.24,6.29,3.14,3.3
PRES_0_0,17.72,15.94,6.84,,,62.39,73.29,12.08,2.03,1.05,,16.42,11.1,1.09,0.54,,8.88,5.66,9.95,4.57,5.37,3.15,1.99,,,,10.12,4.68,3.46
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.23,1.0,,,,1.2,1.16,1.73,0.9,0.57,,1.0,36.32,1.64,0.4,,0.9,0.73,0.76,0.3,0.62,0.34,0.16,1.29,1.2,,0.9,0.51,0.45
DEWP_0_1,5.56,57.79,1.0,0.16,0.24,4.74,6.33,1.87,1.91,1.44,0.24,83.5,1.02,1.57,0.4,0.24,6.07,1.71,4.23,0.86,1.29,1.03,0.48,2.2,1.33,0.24,2.78,1.78,1.61
DEWP_0_0,118.14,,,,,,,,30.86,16.11,,,,1.06,0.59,,49.18,,,,,,,,,,105.72,52.61,
DEWP_1_0,223.84,,,,,,,,,,,,,,1.36,,114.75,,,,,,,,,,200.32,126.27,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,4.36,5.14,6.33,,,4.05,6.95,3.1,2.97,1.62,,4.11,7.17,0.71,0.18,,1.01,7.82,21.63,4.06,5.51,5.59,1.25,,,,3.7,1.54,0.9
WSPM_0_1,5.01,4.92,3.35,,0.42000000000000004,4.8,5.51,4.85,1.72,1.32,0.42000000000000004,4.99,3.92,,,0.42000000000000004,7.25,1.05,5.82,0.97,1.98,1.12,0.42,15.61,10.09,0.42000000000000004,2.91,1.65,2.27
WSPM_0_2,7.16,4.32,8.93,0.42,,7.0,5.0,6.7,3.17,1.65,,5.68,11.17,,,,55.08,7.73,1.02,2.16,6.7,2.15,0.94,,,,4.78,2.24,1.83
WSPM_0_0,10.3,9.12,5.89,,,7.95,11.06,7.09,7.15,7.52,,9.78,7.91,,,,19.12,4.6,7.43,1.11,4.21,1.71,0.69,29.92,12.89,,5.75,4.23,6.46
WSPM_1_2,11.1,7.93,13.25,,,10.03,10.29,5.94,16.98,8.84,,12.23,7.07,,,,43.03,5.25,11.99,1.46,1.06,2.05,1.19,,16.57,,6.12,7.96,
WSPM_1_1,17.01,13.87,9.75,,,11.86,17.95,16.38,11.32,6.94,,14.99,14.02,,,,26.48,7.73,17.46,2.08,5.99,1.12,1.41,,,,9.11,8.73,17.21
WSPM_1_0,15.64,15.94,12.66,,,13.47,18.91,15.35,9.7,8.2,,15.37,15.37,,,,22.57,6.85,11.57,2.19,7.42,3.73,1.24,,,,9.66,6.6,9.04
WSPM_0_4,11.85,,,,,27.6,6.9,,,,,18.84,13.9,1.16,0.58,,,37.19,,,,10.12,4.99,1.01,,,22.65,5.65,2.52
WSPM_1_3,23.63,60.3,29.24,,,42.21,16.75,24.57,23.41,,,38.74,14.93,,,,,,,5.23,13.54,,5.59,,1.03,,16.41,29.14,30.12
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.66,1.78,1.69,0.3,0.12,1.45,1.91,1.42,1.36,1.02,0.12,1.73,1.57,3.27,1.36,0.12,1.84,0.79,1.23,0.3,0.58,0.36,0.18,3.82,0.97,0.12,1.02,0.81,1.56
PM10_1,3.61,2.98,3.13,0.33,,3.67,3.42,2.96,1.51,0.86,,3.3,3.71,0.72,0.32,,2.0,2.14,1.75,1.13,2.34,1.08,0.55,1.63,2.86,,2.72,1.03,0.82
PM10_2,8.59,10.12,8.83,,,13.17,5.19,11.89,4.32,3.09,,8.31,9.29,1.71,0.33,,4.16,5.17,5.92,3.79,,5.31,1.34,2.7,3.36,,9.13,3.23,1.06
