,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.8,0.87,,,0.91,0.82,1.56,1.36,,,0.89,0.93,2.13,,0.87,0.53,0.55,0.66,0.37,1.0,0.74,1.13,0.89,0.8,0.53
TEMP_0_0,1.12,0.75,,,1.15,0.75,3.91,0.72,,,1.41,0.96,0.84,,0.98,0.56,0.61,0.81,0.39,0.7,0.54,0.48,0.98,0.92,0.6
TEMP_1_1,,11.56,0.56,,4.39,5.06,0.62,,,,1.15,2.04,,0.33,1.21,0.76,0.73,0.88,0.54,1.54,,,1.23,1.12,0.89
TEMP_0_2,,,,0.36,,,,,0.36,0.29,,,0.89,,2.05,1.15,1.46,2.2,0.71,1.15,,,2.07,1.82,1.09
PRES_0_0,0.81,0.82,2.26,,0.82,0.92,,1.93,,,0.88,0.9,1.6,,0.88,0.51,0.54,0.65,0.37,0.92,0.65,0.64,0.88,0.78,0.48
PRES_1_0,1.25,0.95,,,1.48,0.61,,,,,1.66,1.11,1.26,,1.12,0.69,0.82,1.04,0.45,0.84,0.73,,1.18,1.13,0.86
PRES_0_1,2.88,3.08,0.58,,,,0.58,,,,1.11,1.99,,0.34,1.13,0.76,0.72,0.91,0.53,1.57,0.78,,1.18,1.09,0.86
PRES_1_1,1.65,1.02,,,3.01,,,0.54,,,2.95,1.43,0.93,,1.37,0.72,0.73,0.96,0.52,0.97,1.31,,1.34,1.3,0.96
PRES_1_3,,,,0.38,,,,,0.34,,,,0.94,,2.29,1.18,1.57,2.13,0.76,1.32,,,2.07,1.97,1.13
PRES_1_2,,,,0.69,,,,,,0.19,,,1.65,,3.06,2.7,,,1.14,,,,,3.03,
DEWP_1_0,0.97,1.11,0.75,,1.07,1.01,0.74,3.27,,,0.79,1.21,4.31,,0.87,0.55,0.56,0.68,0.38,1.06,0.71,,0.9,0.81,0.53
DEWP_0_0,0.93,0.77,1.71,,1.03,0.76,1.97,0.86,,,1.3,0.77,,,0.91,0.53,0.56,0.72,0.38,0.94,0.65,0.45,0.92,0.87,0.64
DEWP_0_1,1.91,1.07,,0.5,1.76,1.09,,0.82,0.49,0.44,,,0.57,,1.42,0.74,0.89,0.97,0.49,0.68,0.72,,1.35,1.18,0.67
DEWP_1_1,,,1.44,,,,1.53,,,,,,,0.22,2.71,1.55,1.31,,1.34,,,,2.95,2.74,
WSPM_0_1,0.96,0.91,0.99,0.81,1.05,0.86,0.98,1.22,0.89,0.48,0.93,1.07,1.19,0.5,0.78,0.58,0.59,0.93,0.37,1.14,1.02,,0.95,0.81,0.5
WSPM_0_0,1.31,1.16,1.43,1.27,1.49,1.15,1.43,1.13,1.15,,1.42,1.23,1.47,,1.37,0.61,0.76,0.93,0.45,1.76,1.26,,1.15,1.15,0.88
WSPM_1_1,1.45,1.22,1.43,1.38,1.63,1.24,1.52,1.3,1.26,,1.53,1.34,1.59,,1.38,0.69,0.57,1.54,0.5,1.8,,,1.28,1.24,0.92
WSPM_1_2,1.52,1.33,1.34,1.33,1.64,1.23,1.52,1.44,1.67,,1.76,1.43,1.49,,1.49,0.86,0.86,0.54,0.77,2.86,,,1.33,1.36,1.37
WSPM_1_0,1.59,1.4,1.74,1.39,1.76,1.36,1.73,1.49,1.28,,1.63,1.61,1.67,,1.46,0.81,1.09,1.39,0.54,2.2,,,1.46,1.37,0.97
WSPM_0_2,1.93,1.39,2.88,1.33,1.8,1.39,3.07,1.32,1.1,,2.02,1.85,1.14,,4.74,1.17,1.6,1.39,0.86,0.47,,,1.75,1.44,0.69
WSPM_1_3,4.44,2.04,,,5.08,1.74,2.56,1.75,,,10.33,2.39,2.21,,6.47,1.65,,,1.37,,0.29,,2.27,3.03,2.39
WSPM_0_3,2.94,2.45,,,2.79,,,,,,,2.64,,,,2.9,,,1.87,,,0.22,,2.99,0.98
PM10_0,1.0,0.83,0.96,0.84,1.12,0.81,0.96,0.88,0.81,,1.05,0.92,1.01,0.63,0.87,0.5,0.57,0.64,0.35,1.07,0.63,,0.81,0.88,1.05
PM10_1,0.96,0.9,1.03,0.82,1.02,0.87,1.05,1.05,0.85,0.54,0.95,1.03,1.07,0.6,0.9,0.56,0.54,0.77,0.39,0.77,0.6,0.66,1.01,0.78,0.46
PM10_2,1.5,1.35,2.03,2.0,1.64,1.32,2.24,1.87,2.17,,1.68,1.74,1.56,,1.58,0.85,0.96,1.04,0.6,0.78,,0.73,1.65,1.34,0.5
