,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.24,,,,,1.1,1.03,0.78,0.95,1.2,,1.05,0.86,1.57,2.57,,1.11,1.2,1.07,1.72,1.27,1.51,2.29,1.32,1.23,,1.16,1.38,1.42
TEMP_0_1,,2.16,,,,0.71,1.22,1.42,1.28,1.43,,1.16,,,,,1.03,1.18,1.39,1.87,1.5,1.71,2.39,,0.92,,1.14,1.54,1.57
TEMP_0_0,,,2.74,2.85,34.2,0.95,,1.26,1.91,2.0,34.2,,1.99,,,34.2,0.89,1.44,0.93,1.98,1.16,1.88,2.58,,1.15,34.2,1.14,1.43,1.38
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.09,0.72,0.93,,,1.5,,,0.38,0.6,,1.03,0.93,,,,1.14,1.22,1.04,1.88,1.36,1.74,2.44,0.85,0.94,,1.21,1.34,1.18
PRES_1_3,1.03,1.19,,,,,1.92,,,0.26,,1.07,0.78,1.4,2.61,,0.88,1.09,1.23,1.68,1.3,1.51,2.23,1.74,1.48,,1.09,1.43,1.74
PRES_1_1,0.72,1.39,1.29,5.75,,,,2.92,0.72,1.15,,0.8,1.42,,4.3,,1.22,1.02,1.05,1.89,1.61,1.37,2.27,,1.34,,1.2,1.38,1.34
PRES_1_0,0.8,1.03,1.64,,22.740000000000002,0.22,,0.42,3.06,2.47,22.740000000000002,0.93,1.2,,,22.740000000000002,0.86,1.65,1.23,1.86,1.08,1.72,2.59,,1.36,22.740000000000002,1.17,1.52,1.35
PRES_0_0,0.9,0.95,1.45,,,0.54,0.33,0.6,2.16,3.69,,0.96,1.04,3.53,3.38,,1.28,1.34,1.26,1.22,0.84,1.23,1.9,,,,0.93,1.78,1.92
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.04,1.16,,,,1.04,1.08,0.84,1.09,1.29,,1.16,,,1.3,,1.13,1.19,1.21,1.77,1.22,1.62,2.35,1.01,1.01,,1.15,1.45,1.49
DEWP_0_1,0.84,0.18,2.02,3.9,24.93,0.94,0.76,1.45,1.39,1.53,24.93,0.13,2.01,,2.27,24.93,0.79,1.36,0.87,1.89,1.57,1.6,2.38,1.17,1.57,24.93,1.18,1.31,1.27
DEWP_0_0,1.24,,,,,,,,2.37,3.35,,,,13.06,13.78,,1.92,,,,,,,,,,0.94,1.85,
DEWP_1_0,1.24,,,,,,,,,,,,,,15.87,,2.24,,,,,,,,,,,1.48,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.04,0.96,0.8,,,1.07,0.82,1.07,1.13,1.46,,1.07,0.71,2.04,2.37,,2.14,0.58,,1.06,0.22,0.74,1.49,,,,1.03,1.62,1.77
WSPM_0_1,0.98,0.96,1.19,,,1.02,0.91,0.89,1.42,1.57,,0.97,1.13,,,,0.48,2.13,0.53,1.75,1.15,1.6,2.92,0.39,0.82,,1.19,1.35,1.22
WSPM_0_2,0.93,1.23,0.94,4.82,,0.9,1.15,0.86,1.34,1.18,,1.07,0.76,,,,,0.7,2.52,1.22,0.47,1.02,2.12,,,,1.16,1.62,1.31
WSPM_0_0,0.94,1.02,1.21,,,1.07,0.91,1.2,1.14,1.3,,0.99,1.06,,,,0.35,0.92,0.86,2.85,1.59,2.07,3.42,,1.11,,1.28,1.08,0.86
WSPM_1_2,0.97,1.15,0.89,,,1.03,1.01,1.44,0.79,1.63,,0.93,1.22,,,,0.79,1.11,0.64,2.22,3.13,1.59,1.63,,,,1.25,1.34,
WSPM_1_1,0.95,1.05,1.15,,,1.09,0.86,0.98,1.2,1.59,,1.01,0.98,,,,,1.22,0.97,2.28,1.23,3.66,2.39,,,,1.27,1.28,1.1
WSPM_1_0,0.99,0.97,1.09,,,1.07,0.9,1.05,1.31,1.33,,1.01,1.0,,,,0.53,1.23,0.83,2.6,1.2,1.66,3.3,,,,1.25,1.15,1.07
WSPM_0_4,1.23,,,,,0.81,1.62,,,,,0.92,1.23,2.97,4.15,,,,,,,0.65,0.54,4.23,,,0.72,1.62,2.24
WSPM_1_3,1.09,0.66,0.98,,,0.81,1.28,1.07,1.09,,,0.85,1.35,,,,,,,1.06,,,0.82,,5.21,,1.17,1.39,2.49
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.02,0.97,0.97,1.79,14.04,1.07,0.94,1.09,1.08,1.22,14.04,1.0,1.03,,,14.04,0.81,1.32,0.93,2.1,1.75,1.9,2.55,0.59,1.51,14.04,1.29,1.17,0.97
PM10_1,0.97,1.07,1.05,2.55,,0.97,0.97,0.92,1.4,1.56,,1.02,0.94,1.64,2.02,,1.3,1.18,1.4,1.31,0.36,1.14,2.19,1.38,0.37,,1.04,1.8,1.41
PM10_2,1.01,0.94,1.01,,,0.79,1.34,0.84,1.17,1.77,,1.0,1.01,,2.83,,1.51,0.76,1.28,0.93,,0.85,1.47,1.79,0.64,,0.57,1.54,2.88
