,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.0,,,,,0.66,0.43,0.17,0.19,0.17,,0.93,0.33,0.03,0.03,,0.38,0.41,0.29,0.34,0.24,0.21,0.31,0.17,0.11,,0.85,0.59,0.29
TEMP_0_1,,1.0,,,,0.56,0.67,0.41,0.34,0.28,,1.37,,,,,0.47,0.53,0.49,0.49,0.37,0.31,0.42,,0.11,,1.11,0.87,0.42
TEMP_0_0,,,0.99,,,0.86,,0.41,0.58,0.44,,,1.16,,,,0.46,0.73,0.37,0.59,0.32,0.38,0.52,,0.15,,1.25,0.92,0.43
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,0.98,0.28,0.25,,,1.0,,,0.07,0.09,,1.02,0.4,,,,0.43,0.46,0.31,0.41,0.28,0.26,0.36,0.12,0.09,,0.98,0.63,0.27
PRES_1_3,1.04,0.52,,,,,1.0,,,,,1.19,0.38,0.04,0.04,,0.38,0.46,0.41,0.41,0.3,0.26,0.37,0.27,0.17,,0.99,0.76,0.45
PRES_1_1,0.91,0.75,0.48,0.06,,,,0.99,0.19,0.24,,1.11,0.86,,0.09,,0.65,0.53,0.43,0.59,0.46,0.3,0.48,,0.18,,1.37,0.91,0.42
PRES_1_0,1.03,0.57,0.63,,,0.18,,0.14,0.99,0.56,,1.31,0.73,,,,0.47,0.88,0.52,0.58,0.3,0.37,0.55,,0.19,,1.35,1.03,0.44
PRES_0_0,1.28,0.58,0.61,,,0.54,,0.2,0.75,0.97,,1.49,0.71,0.14,0.08,,0.78,0.81,0.59,0.42,0.28,0.3,0.44,,,,1.18,1.35,0.69
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.82,0.39,,,,0.6,0.43,0.18,0.21,0.18,,1.0,,,0.02,,0.38,0.39,0.31,0.34,0.22,0.21,0.3,0.12,0.09,,0.82,0.6,0.3
DEWP_0_1,0.87,,0.62,0.03,,0.72,0.4,0.4,0.36,0.28,,0.13,1.0,,0.04,,0.35,0.59,0.3,0.48,0.37,0.28,0.41,0.19,0.18,,1.11,0.71,0.34
DEWP_0_0,3.3,,,,,,,,1.53,1.66,,,,0.97,0.6,,2.19,,,,,,,,,,2.17,2.71,
DEWP_1_0,3.87,,,,,,,,,,,,,,0.86,,3.01,,,,,,,,,,,2.52,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.11,0.44,0.26,,,0.86,0.46,0.31,0.3,0.29,,1.26,0.37,0.06,0.04,,0.99,0.23,,0.26,,0.12,0.26,,,,0.98,0.93,0.49
WSPM_0_1,1.05,0.44,0.38,,,0.81,0.5,0.25,0.38,0.3,,1.14,0.58,,,,0.2,0.98,0.17,0.43,0.26,0.27,0.51,,,,1.16,0.77,0.32
WSPM_0_2,1.09,0.62,0.32,0.05,,0.78,0.69,0.27,0.38,0.26,,1.37,0.43,,,,,0.3,0.99,0.33,0.11,0.19,0.4,,,,1.2,1.01,0.39
WSPM_0_0,1.2,0.56,0.46,,,1.02,0.6,0.41,0.36,0.3,,1.39,0.65,,,,0.16,0.48,0.31,0.92,0.46,0.46,0.76,,0.15,,1.5,0.71,0.27
WSPM_1_2,1.27,0.65,0.35,,,0.99,0.68,0.5,0.26,0.38,,1.34,0.76,,,,,0.58,0.28,0.69,0.97,0.34,0.33,,,,1.5,0.88,
WSPM_1_1,1.36,0.65,0.49,,,1.17,0.64,0.37,0.41,0.38,,1.6,0.68,,,,,0.74,0.47,0.83,0.38,0.93,0.55,,,,1.68,0.94,0.39
WSPM_1_0,1.43,0.61,0.47,,,1.15,0.66,0.41,0.47,0.35,,1.61,0.69,,,,0.32,0.75,0.37,0.96,0.39,0.41,0.82,,,,1.66,0.87,0.4
WSPM_0_4,1.85,,,,,0.91,1.25,,,,,1.52,0.88,0.12,0.11,,,,,,,,,0.99,,,0.96,1.3,0.87
WSPM_1_3,1.82,0.48,0.49,,,1.02,1.11,0.48,0.46,,,1.56,1.08,,,,,,,0.42,,,,,0.98,,1.81,1.17,1.01
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.84,0.35,0.24,0.01,0.03,0.66,0.4,0.24,0.22,0.18,0.03,0.91,0.41,,,0.03,0.28,0.46,0.25,0.43,0.33,0.27,0.35,0.07,0.14,0.03,0.99,0.5,0.19
PM10_1,0.96,0.46,0.31,,,0.71,0.5,0.25,0.35,0.29,,1.11,0.44,0.04,0.03,,0.55,0.48,0.46,0.31,0.08,0.19,0.35,0.21,0.04,,0.9,0.97,0.35
PM10_2,1.28,0.51,0.38,,,0.74,0.86,0.27,0.36,0.4,,1.39,0.61,,0.06,,0.81,0.41,0.54,0.29,,0.18,0.31,0.35,0.09,,0.58,1.02,0.96
