,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.47,0.9,,,0.53,0.85,1.49,1.39,,,0.59,0.63,1.82,,0.64,0.58,0.66,0.79,0.56,1.27,2.09,,0.6,0.56,0.77
TEMP_0_0,0.75,0.38,,,0.6,0.51,2.59,0.53,,,0.76,0.5,0.56,,0.52,0.54,0.75,0.82,0.51,0.7,0.88,1.0,0.49,0.51,0.65
TEMP_1_1,,,0.14,,0.71,,0.15,,,,0.2,0.44,,0.29,0.25,0.26,0.28,0.3,0.25,0.54,,,0.23,0.22,0.39
TEMP_0_2,,,,0.03,,,,,0.03,0.06,,,0.05,,0.08,0.08,0.11,0.16,0.07,0.11,,,0.08,0.08,0.11
PRES_0_0,0.55,0.71,2.36,,0.5,1.31,,3.59,,,0.63,0.67,1.46,,0.66,0.66,0.78,0.89,0.65,1.14,1.84,1.69,0.66,0.58,0.74
PRES_1_0,0.33,0.27,,,0.51,0.19,,,,,0.44,0.28,0.42,,0.32,0.3,0.41,0.45,0.27,0.47,0.6,,0.28,0.33,0.44
PRES_0_1,0.54,0.87,0.17,,,,0.16,,,,0.21,0.51,,0.33,0.26,0.29,0.32,0.36,0.27,0.62,0.58,,0.25,0.25,0.43
PRES_1_1,0.32,0.18,,,0.82,,,0.13,,,0.69,0.23,0.21,,0.27,0.21,0.24,0.29,0.21,0.33,0.59,,0.21,0.24,0.39
PRES_1_3,,,,0.03,,,,,0.03,,,,0.04,,0.08,0.07,0.1,0.13,0.06,0.09,,,0.07,0.07,0.1
PRES_1_2,,,,0.01,,,,,,,,,0.01,,0.01,,,,,,,,,0.01,
DEWP_1_0,0.56,0.83,0.62,,0.59,0.93,0.6,3.2,,,0.44,1.1,,,0.54,0.61,0.74,0.86,0.56,1.17,,,0.59,0.51,0.7
DEWP_0_0,0.55,0.53,1.51,,0.56,0.62,1.59,0.73,,,1.04,0.42,,,0.62,0.54,0.62,0.72,0.53,1.11,1.17,1.11,0.51,0.56,0.87
DEWP_0_1,0.46,0.22,,0.22,0.38,0.31,,0.24,0.23,0.38,,,0.15,,0.31,0.26,0.34,0.36,0.25,0.27,0.49,,0.26,0.26,0.29
DEWP_1_1,,,0.01,,,,0.01,,,,,,,0.01,0.02,0.02,0.02,,0.03,,,,0.02,0.02,
WSPM_0_1,0.58,0.59,0.8,1.14,0.59,0.7,0.77,1.03,1.29,1.46,0.53,0.67,0.94,1.47,0.43,1.02,0.88,1.43,0.66,,,,0.58,0.49,0.69
WSPM_0_0,0.28,0.29,0.43,0.61,0.3,0.36,0.43,0.38,0.6,,0.3,0.28,0.43,,0.45,0.18,0.34,0.45,0.18,1.09,,,0.25,0.28,0.44
WSPM_1_1,0.23,0.26,0.34,0.56,0.24,0.31,0.33,0.31,0.55,,0.27,0.22,0.36,,0.34,0.17,0.14,1.37,0.21,0.81,,,0.21,0.22,0.34
WSPM_1_2,0.21,0.28,0.29,0.59,0.22,0.31,0.31,0.31,0.61,,0.28,0.21,0.31,,0.37,0.29,0.5,0.12,0.55,,,,0.19,0.23,0.39
WSPM_1_0,0.17,0.19,0.27,0.34,0.18,0.23,0.26,0.27,0.34,,0.19,0.19,0.25,,0.19,0.12,0.29,0.41,0.11,0.53,,,0.16,0.17,0.28
WSPM_0_2,0.19,0.13,0.31,0.26,0.16,0.18,0.32,0.19,0.24,,0.2,0.19,0.14,,,0.35,0.41,,0.26,0.07,,,0.18,0.15,0.12
WSPM_1_3,0.08,0.04,,,0.07,0.04,0.06,0.05,,,,0.04,0.05,,,,,,,,0.01,,0.04,0.06,
WSPM_0_3,0.03,0.02,,,0.02,,,,,,,0.02,,,,,,,,,,0.01,,0.02,0.02
PM10_0,0.67,0.65,0.91,1.32,0.71,0.76,0.88,0.86,1.31,,0.73,0.63,0.92,1.71,0.68,0.57,0.77,0.79,0.56,1.41,1.35,,0.49,0.79,2.26
PM10_1,0.57,0.63,0.84,1.16,0.57,0.78,0.82,0.95,1.3,1.45,0.56,0.66,0.87,2.19,0.55,0.62,0.65,0.89,0.58,0.91,1.51,1.51,0.74,0.44,0.74
PM10_2,0.18,0.17,0.33,0.48,0.16,0.22,0.33,0.33,0.55,,0.18,0.21,0.22,,0.17,0.22,0.23,0.26,0.18,0.17,,0.3,0.28,0.17,0.09
