,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,1.59,,,0.85,6.19,8.47,13.55,,,1.13,1.25,9.69,,1.24,8.08,13.18,15.8,28.74,40.97,964.23,,0.93,1.18,28.55
TEMP_0_0,0.63,1.0,,,0.54,3.8,5.39,8.38,,,0.71,0.79,6.0,,0.76,5.04,8.92,9.9,17.65,25.78,617.37,2953.46,0.58,0.74,18.3
TEMP_1_1,,,1.0,,0.08,,0.8,,,,0.11,0.12,,506.91,0.12,0.75,1.25,1.48,2.67,3.8,,,0.09,0.11,2.67
TEMP_0_2,,,,1.0,,,,,1.42,63.52,,,0.05,,0.01,0.04,0.07,0.08,0.14,0.21,,,,0.01,0.15
PRES_0_0,1.17,1.85,12.37,,1.0,7.01,,,,,1.32,1.47,11.25,,1.43,9.42,15.69,18.57,33.86,47.83,1086.28,5676.14,1.09,1.38,33.54
PRES_1_0,0.16,0.26,,,0.14,1.0,,,,,0.19,0.2,1.57,,0.2,1.32,2.2,2.54,4.47,6.73,164.2,,0.15,0.2,4.74
PRES_0_1,0.12,0.18,1.24,,,,1.0,,,,0.13,0.15,,631.06,0.14,0.94,1.56,1.84,3.33,4.73,114.0,,0.11,0.14,3.33
PRES_1_1,0.07,0.12,,,,,,1.0,,,0.08,0.09,0.71,,0.09,0.6,1.0,1.18,2.13,3.09,76.74,,0.07,0.09,2.25
PRES_1_3,,,,0.71,,,,,1.0,,,,0.03,,,0.03,0.05,0.06,0.1,0.15,,,,,0.1
PRES_1_2,,,,0.02,,,,,,1.0,,,,,,,,,,,,,,,
DEWP_1_0,0.88,1.42,9.44,,0.76,5.31,7.58,12.43,,,1.0,1.11,,,1.09,7.14,11.77,13.76,25.34,35.89,,,0.82,1.04,25.22
DEWP_0_0,0.8,1.27,8.46,,0.68,4.9,6.82,10.62,,,0.9,1.0,,,0.97,6.4,10.75,12.66,22.48,33.12,792.31,3785.38,0.74,0.94,23.54
DEWP_0_1,0.1,0.17,,20.81,0.09,0.64,,1.4,29.39,1355.26,,,1.0,,0.13,0.84,1.41,1.65,2.98,4.28,102.48,,0.1,0.12,2.99
DEWP_1_1,,,,,,,,,,,,,,1.0,,,,,,,,,,,
WSPM_0_1,0.81,1.31,8.66,162.04,0.7,4.91,6.99,10.92,228.35,10570.47,0.92,1.03,7.79,4457.38,1.0,,9.26,13.47,24.43,,,,0.76,0.96,23.47
WSPM_0_0,0.12,0.2,1.33,24.59,0.11,0.76,1.06,1.67,34.78,,0.14,0.16,1.19,,,1.0,1.79,1.87,3.46,,,,0.12,0.14,3.5
WSPM_1_1,0.08,0.11,0.8,14.49,0.06,0.45,0.64,0.99,20.87,,0.08,0.09,0.71,,0.11,0.56,1.0,,,,,,0.07,0.09,2.17
WSPM_1_2,0.06,0.1,0.68,12.55,0.05,0.39,0.54,0.85,17.76,,0.07,0.08,0.61,,0.07,0.53,,1.0,,,,,0.06,0.07,1.93
WSPM_1_0,0.03,0.06,0.38,6.95,0.03,0.22,0.3,0.47,9.83,,0.04,0.04,0.34,,0.04,0.29,,,1.0,1.38,,,0.03,0.04,1.02
WSPM_0_2,0.02,0.04,0.26,4.83,0.02,0.15,0.21,0.32,6.83,,0.03,0.03,0.23,,,,,,0.73,1.0,,,0.02,0.03,0.69
WSPM_1_3,,,,,,0.01,0.01,0.01,,,,,0.01,,,,,,,,1.0,,,,
WSPM_0_3,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.01
PM10_0,1.07,1.71,11.43,212.06,0.92,6.61,9.18,14.35,301.02,,1.21,1.35,10.25,5959.27,1.31,8.61,14.57,17.08,30.61,44.46,1068.41,,1.0,1.27,
PM10_1,0.84,1.36,9.08,168.64,0.73,5.09,7.3,11.43,237.64,11000.81,0.96,1.07,8.09,4638.85,1.04,6.9,11.25,13.42,24.17,34.06,793.94,4031.17,0.79,1.0,24.68
PM10_2,0.04,0.05,0.37,6.88,0.03,0.21,0.3,0.44,9.73,,0.04,0.04,0.33,,0.04,0.29,0.46,0.52,0.98,1.45,,173.11,,0.04,1.0
