,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,2.15,2.02,,,1.79,3.57,1.76,2.88,,,1.96,1.92,1.82,,2.04,5.71,6.37,5.65,11.97,5.62,16.09,25.75,1.75,2.13,8.27
TEMP_0_0,1.41,2.67,,,1.36,3.91,0.9,5.62,,,1.12,1.84,4.46,,1.77,5.56,5.9,4.88,12.01,7.81,30.85,53.37,1.71,1.92,8.4
TEMP_1_1,,0.6,7.1,,0.45,0.55,5.93,,,,1.68,0.99,,69.34,1.56,4.25,4.84,4.74,9.24,3.74,,,1.42,1.65,5.48
TEMP_0_2,,,,30.43,,,,,35.88,140.51,,,4.57,,0.98,3.04,2.63,1.99,6.93,4.34,,,0.95,1.06,3.9
PRES_0_0,2.07,2.26,1.38,,1.99,2.85,,1.71,,,1.92,1.99,2.51,,2.09,5.74,6.32,5.6,12.61,6.69,12.93,54.56,1.75,2.19,8.95
PRES_1_0,1.31,2.09,,,1.04,5.24,,,,,1.14,1.6,3.05,,1.52,4.67,4.84,4.32,9.73,5.67,27.26,,1.47,1.64,7.42
PRES_0_1,0.75,0.56,6.58,,,,6.36,,,,1.74,0.93,,67.46,1.64,4.3,4.84,4.38,9.57,3.64,20.3,,1.46,1.68,5.26
PRES_1_1,1.05,2.08,,,0.43,,,7.9,,,0.37,1.39,4.1,,1.18,4.62,5.23,4.34,8.77,6.06,22.67,,1.35,1.41,5.31
PRES_1_3,,,,29.15,,,,,36.24,,,,4.38,,0.88,3.06,2.85,2.08,6.96,4.7,,,0.94,1.0,3.81
PRES_1_2,,,,18.02,,,,,,241.71,,,2.67,,0.74,1.42,,,3.1,,,,,0.68,
DEWP_1_0,1.78,1.68,4.87,,1.56,2.75,4.53,1.56,,,2.29,1.36,0.72,,2.16,5.44,5.84,4.71,12.47,5.17,,,1.71,2.17,7.91
DEWP_0_0,1.79,2.48,1.82,,1.52,3.98,1.59,4.47,,,1.22,2.4,,,1.77,5.92,6.68,6.1,11.58,6.12,30.7,58.17,1.82,1.97,8.35
DEWP_0_1,0.77,1.9,,22.12,0.84,2.74,,5.17,24.64,122.62,,,6.7,,1.32,4.31,4.35,4.28,9.44,8.12,22.39,,1.32,1.55,6.81
DEWP_1_1,,,3.27,,,,2.85,,,,,,,158.99,0.83,1.66,2.07,,5.34,,,,0.7,0.7,
WSPM_0_1,1.7,2.1,3.49,11.3,1.48,3.48,3.39,3.47,12.26,76.71,1.78,1.75,3.03,38.34,2.36,5.02,5.34,4.27,12.4,1.4,7.6,,1.71,2.09,7.62
WSPM_0_0,1.32,1.66,2.7,8.21,1.17,2.63,2.33,3.28,9.8,,1.29,1.4,2.48,,1.15,5.7,5.59,3.56,11.51,3.87,15.98,,1.47,1.56,5.77
WSPM_1_1,1.3,1.63,2.67,7.48,1.07,2.24,2.37,3.4,7.94,,1.23,1.38,2.24,,1.38,4.44,7.33,3.03,7.61,2.82,,,1.32,1.53,5.54
WSPM_1_2,1.25,1.54,2.86,5.02,1.1,2.3,2.4,3.22,6.9,,1.3,1.43,2.42,,1.14,4.13,2.09,8.33,6.96,3.93,,,1.35,1.49,7.92
WSPM_1_0,1.12,1.44,2.27,7.91,0.96,2.49,2.02,2.57,9.1,,1.1,1.2,2.32,,1.2,4.53,4.43,2.16,9.74,3.14,,,1.22,1.34,5.2
WSPM_0_2,0.96,1.53,1.88,9.9,0.93,2.4,1.64,3.16,10.68,,0.86,0.93,3.66,,0.74,1.85,2.36,1.27,5.47,13.76,,,0.87,1.33,7.09
WSPM_1_3,0.63,1.08,,,0.66,1.53,1.6,1.61,,,,0.88,1.92,,0.53,1.31,,,,,66.83,,0.87,0.97,2.28
WSPM_0_3,0.56,1.01,,,0.58,,,,,,,0.87,,,,,,,2.76,,,148.3,,0.78,4.08
PM10_0,1.68,2.28,3.63,11.07,1.44,3.73,3.36,4.49,13.26,,1.68,1.93,3.44,43.57,1.85,6.29,7.04,6.22,12.59,5.97,31.09,,2.06,1.86,7.17
PM10_1,1.73,2.06,3.59,11.63,1.49,3.15,3.29,3.73,11.88,88.96,1.73,1.74,3.19,28.49,2.08,5.42,5.72,5.07,12.3,6.27,12.79,45.32,1.63,2.31,7.33
PM10_2,1.19,1.53,1.79,5.47,1.19,2.45,1.66,2.01,7.34,,1.25,1.1,3.07,,1.37,2.82,3.21,2.06,7.01,7.31,,60.78,0.46,1.41,10.96
