,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,1.12,,,0.96,1.59,1.69,1.93,,,1.03,1.06,1.78,,1.06,1.69,1.88,1.99,2.33,2.52,5.5,,0.98,1.05,2.29
TEMP_0_0,0.89,1.0,,,0.86,1.39,1.52,1.7,,,0.91,0.94,1.57,,0.93,1.5,1.8,1.77,2.03,2.26,5.0,7.32,0.87,0.92,2.09
TEMP_1_1,,,1.0,,0.54,,0.95,,,,0.57,0.59,,4.71,0.58,0.93,1.05,1.1,1.28,1.39,,,0.55,0.57,1.27
TEMP_0_2,,,,1.0,,,,,1.09,2.79,,,0.47,,0.28,0.45,0.51,0.53,0.62,0.67,,,0.26,0.27,0.62
PRES_0_0,1.04,1.16,1.86,,1.0,1.61,,,,,1.07,1.1,1.84,,1.09,1.75,1.99,2.09,2.44,2.62,5.52,8.82,1.02,1.08,2.4
PRES_1_0,0.63,0.72,,,0.62,1.0,,,,,0.67,0.67,1.12,,0.68,1.07,1.22,1.24,1.41,1.61,3.64,,0.62,0.67,1.48
PRES_0_1,0.59,0.65,1.06,,,,1.0,,,,0.6,0.62,,4.98,0.61,0.99,1.12,1.16,1.36,1.46,3.27,,0.58,0.61,1.34
PRES_1_1,0.52,0.59,,,,,,1.0,,,0.51,0.56,0.92,,0.55,0.87,1.0,1.04,1.21,1.34,3.07,,0.51,0.54,1.27
PRES_1_3,,,,0.92,,,,,1.0,,,,0.43,,0.26,0.41,0.47,0.49,0.56,0.62,,,0.24,0.25,0.57
PRES_1_2,,,,0.36,,,,,,1.0,,,0.16,,0.1,,,,,,,,,0.09,
DEWP_1_0,0.97,1.1,1.75,,0.94,1.5,1.66,1.95,,,1.0,1.03,,,1.02,1.64,1.84,1.91,2.25,2.43,,,0.95,1.01,2.23
DEWP_0_0,0.95,1.06,1.7,,0.91,1.5,1.61,1.8,,,0.97,1.0,,,0.99,1.59,1.82,1.9,2.16,2.42,5.37,7.84,0.93,0.98,2.25
DEWP_0_1,0.56,0.64,,2.14,0.54,0.89,,1.09,2.33,6.13,,,1.0,,0.6,0.96,1.09,1.13,1.31,1.43,3.18,,0.56,0.59,1.31
DEWP_1_1,,,0.21,,,,0.2,,,,,,,1.0,0.12,,,,,,,,0.11,0.12,
WSPM_0_1,0.94,1.08,1.71,3.58,0.92,1.48,1.62,1.82,3.89,10.26,0.98,1.01,1.67,8.17,1.0,,1.54,1.98,2.31,,,,0.94,0.99,2.2
WSPM_0_0,0.59,0.67,1.07,2.23,0.57,0.93,1.01,1.14,2.43,,0.61,0.63,1.04,,,1.0,1.22,1.13,1.34,,,,0.59,0.61,1.35
WSPM_1_1,0.53,0.55,0.95,1.92,0.5,0.82,0.89,1.0,2.14,,0.54,0.55,0.91,,0.64,0.82,1.0,,,,,,0.51,0.55,1.23
WSPM_1_2,0.5,0.56,0.91,1.88,0.48,0.8,0.86,0.96,2.05,,0.52,0.53,0.88,,0.5,0.88,,1.0,,,,,0.49,0.52,1.23
WSPM_1_0,0.43,0.49,0.78,1.62,0.41,0.71,0.74,0.83,1.77,,0.44,0.46,0.76,,0.43,0.75,,,1.0,1.05,,,0.43,0.45,1.01
WSPM_0_2,0.4,0.44,0.72,1.48,0.38,0.62,0.68,0.75,1.62,,0.41,0.41,0.7,,,,,,0.95,1.0,,,0.38,0.42,0.9
WSPM_1_3,0.18,0.2,,,0.18,0.27,0.31,0.33,,,,0.19,0.31,,,,,,,,1.0,,0.17,0.19,
WSPM_0_3,,0.14,,,0.11,,,,,,,0.13,,,,,,,,,,1.0,,0.13,0.27
PM10_0,1.02,1.14,1.83,3.81,0.98,1.61,1.73,1.94,4.17,,1.05,1.08,1.79,8.88,1.07,1.71,1.97,2.04,2.35,2.6,5.78,,1.0,1.06,
PM10_1,0.96,1.08,1.74,3.61,0.92,1.49,1.65,1.85,3.93,10.36,0.99,1.02,1.69,8.25,1.01,1.63,1.82,1.92,2.22,2.38,5.13,7.97,0.94,1.0,2.25
PM10_2,0.44,0.48,0.78,1.62,0.42,0.68,0.74,0.79,1.77,,0.45,0.45,0.77,,0.45,0.74,0.81,0.81,0.99,1.11,,3.76,,0.45,1.0
