,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.8,1.06,,,0.92,0.94,1.68,1.45,,,0.94,0.99,2.12,,0.93,0.6,0.64,0.76,0.44,1.09,0.94,1.28,0.95,0.85,0.61
TEMP_0_0,1.29,0.76,,,1.24,0.79,3.91,0.73,,,1.54,1.0,0.84,,1.05,0.67,0.76,0.92,0.47,0.75,0.56,0.5,1.03,1.01,0.7
TEMP_1_1,,,0.56,,4.41,6.43,0.62,,,,1.15,2.28,,0.36,1.31,0.89,0.89,0.99,0.65,1.63,,,1.31,1.19,1.06
TEMP_0_2,,,,0.36,,,,,0.36,0.29,,,0.89,,2.15,1.33,1.71,2.51,0.86,1.37,,,2.18,1.94,1.36
PRES_0_0,0.84,0.91,2.38,,0.82,1.15,,2.49,,,0.92,0.96,1.57,,0.93,0.61,0.66,0.77,0.45,0.94,0.76,0.62,0.95,0.83,0.55
PRES_1_0,1.34,1.04,,,1.79,0.61,,,,,1.82,1.16,1.26,,1.25,0.79,0.94,1.1,0.53,0.97,0.78,,1.23,1.27,1.0
PRES_0_1,2.87,3.56,0.59,,,,0.58,,,,1.11,2.27,,0.37,1.22,0.9,0.89,1.04,0.63,1.67,0.86,,1.25,1.16,1.05
PRES_1_1,1.85,1.05,,,3.98,,,0.54,,,3.56,1.45,0.93,,1.53,0.82,0.86,1.08,0.63,1.06,1.23,,1.39,1.42,1.18
PRES_1_3,,,,0.38,,,,,0.34,,,,0.94,,2.44,1.33,1.8,2.42,0.89,1.44,,,2.17,2.14,1.42
PRES_1_2,,,,0.69,,,,,,0.19,,,1.65,,3.06,,,,1.44,,,,,3.03,
DEWP_1_0,0.98,1.25,0.75,,1.09,1.12,0.75,3.61,,,0.79,1.49,5.6,,0.91,0.65,0.68,0.81,0.45,1.09,,,0.98,0.85,0.61
DEWP_0_0,0.99,0.85,1.86,,1.08,0.83,2.06,0.88,,,1.54,0.77,,,1.01,0.61,0.66,0.8,0.45,1.05,0.67,0.47,0.96,0.95,0.78
DEWP_0_1,2.22,1.1,,0.5,1.97,1.18,,0.84,0.48,0.43,,,0.57,,1.54,0.86,1.04,1.09,0.59,0.74,0.78,,1.42,1.28,0.78
DEWP_1_1,,,1.44,,,,1.53,,,,,,,0.22,2.89,1.98,1.64,,1.69,,,,3.03,2.93,
WSPM_0_1,1.01,0.99,1.0,0.86,1.1,0.92,1.0,1.26,0.93,0.53,0.96,1.14,1.22,0.56,0.78,0.8,0.73,1.14,0.48,1.5,,,1.03,0.86,0.6
WSPM_0_0,1.37,1.25,1.44,1.24,1.54,1.24,1.47,1.17,1.15,,1.45,1.31,1.49,,1.72,0.63,0.91,1.17,0.47,2.25,1.75,,1.21,1.28,1.06
WSPM_1_1,1.5,1.4,1.47,1.37,1.67,1.37,1.52,1.3,1.22,,1.63,1.38,1.59,,1.52,0.71,0.58,2.3,0.56,2.36,,,1.32,1.3,1.04
WSPM_1_2,1.56,1.54,1.38,1.45,1.67,1.46,1.54,1.44,1.67,,1.9,1.49,1.51,,1.77,1.02,1.41,0.54,1.25,3.19,,,1.37,1.44,1.54
WSPM_1_0,1.66,1.53,1.75,1.36,1.85,1.55,1.74,1.59,1.28,,1.72,1.73,1.68,,1.67,0.86,1.43,2.14,0.59,2.48,,,1.55,1.49,1.24
WSPM_0_2,2.12,1.45,2.68,1.27,1.88,1.5,2.87,1.39,1.1,,2.23,2.03,1.13,,10.57,1.71,2.26,2.34,1.2,0.47,,,1.95,1.58,0.75
WSPM_1_3,4.67,2.16,,,5.0,1.9,2.56,1.88,,,,2.39,2.21,,,2.24,,,,,0.29,,2.27,3.18,
WSPM_0_3,3.5,2.45,,,2.83,,,,,,,2.64,,,,,,,,,,0.22,,3.27,1.15
PM10_0,1.04,0.92,0.98,0.86,1.17,0.88,0.98,0.9,0.81,,1.12,0.96,1.03,0.63,0.97,0.57,0.68,0.72,0.41,1.16,0.67,,0.81,1.01,1.47
PM10_1,1.01,0.98,1.03,0.84,1.06,0.96,1.06,1.09,0.88,0.52,0.99,1.11,1.09,0.75,0.94,0.67,0.63,0.91,0.47,0.83,0.69,0.66,1.16,0.79,0.58
PM10_2,1.61,1.41,2.14,1.91,1.68,1.47,2.24,2.01,2.17,,1.75,1.91,1.51,,1.63,1.09,1.26,1.31,0.76,0.85,,0.69,1.98,1.46,0.51
