,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.2,0.87,,,1.09,0.72,0.29,0.37,,,1.02,0.95,0.29,,1.02,0.99,0.83,0.67,1.02,0.39,0.19,0.12,1.02,1.09,0.7
TEMP_0_0,0.86,1.26,,,0.91,0.86,0.16,0.8,,,0.64,0.99,0.76,,0.96,1.05,0.84,0.63,1.11,0.59,0.39,0.28,1.09,1.07,0.77
TEMP_1_1,,0.4,1.63,,0.42,0.17,1.54,,,,1.37,0.76,,0.48,1.21,1.15,0.98,0.88,1.22,0.4,,,1.29,1.31,0.72
TEMP_0_2,,,,2.34,,,,,2.27,1.04,,,1.93,,1.31,1.42,0.92,0.64,1.59,0.81,,,1.49,1.46,0.89
PRES_0_0,1.13,0.95,0.2,,1.18,0.56,,0.22,,,0.97,0.95,0.38,,1.01,0.96,0.8,0.64,1.04,0.45,0.15,0.25,0.99,1.08,0.73
PRES_1_0,1.03,1.26,,,0.9,1.49,,,,,0.83,1.1,0.67,,1.06,1.13,0.88,0.72,1.16,0.55,0.44,,1.2,1.17,0.88
PRES_0_1,0.63,0.36,1.45,,,,1.59,,,,1.36,0.69,,0.45,1.23,1.11,0.94,0.78,1.22,0.38,0.35,,1.28,1.28,0.66
PRES_1_1,0.95,1.46,,,0.43,,,1.67,,,0.31,1.11,1.05,,0.96,1.3,1.1,0.84,1.21,0.68,0.43,,1.28,1.17,0.73
PRES_1_3,,,,2.39,,,,,2.45,,,,1.98,,1.26,1.52,1.06,0.71,1.7,0.94,,,1.57,1.46,0.93
PRES_1_2,,,,3.03,,,,,,3.9,,,2.47,,2.17,1.44,,,1.55,,,,,2.03,
DEWP_1_0,1.02,0.74,0.74,,0.97,0.57,0.77,0.21,,,1.22,0.69,0.12,,1.1,0.96,0.78,0.57,1.09,0.37,,,1.02,1.13,0.68
DEWP_0_0,1.05,1.11,0.28,,0.97,0.84,0.28,0.61,,,0.67,1.23,,,0.92,1.07,0.91,0.75,1.03,0.44,0.37,0.29,1.1,1.05,0.74
DEWP_0_1,0.66,1.25,,0.96,0.79,0.85,,1.03,0.88,0.51,,,1.61,,1.0,1.14,0.86,0.77,1.23,0.86,0.4,,1.17,1.2,0.88
DEWP_1_1,,,2.42,,,,2.39,,,,,,,3.53,2.08,1.44,1.35,,2.28,,,,2.05,1.8,
WSPM_0_1,0.99,0.94,0.54,0.34,0.94,0.73,0.59,0.47,0.3,0.22,0.97,0.89,0.5,0.18,1.22,0.9,0.72,0.53,1.1,0.1,0.09,,1.04,1.11,0.67
WSPM_0_0,1.09,1.06,0.59,0.35,1.06,0.79,0.57,0.63,0.34,,0.99,1.02,0.58,,0.85,1.46,1.07,0.62,1.45,0.4,0.27,,1.27,1.17,0.72
WSPM_1_1,1.18,1.14,0.64,0.35,1.06,0.74,0.64,0.72,0.3,,1.05,1.1,0.57,,1.12,1.25,1.55,0.58,1.05,0.32,,,1.25,1.27,0.76
WSPM_1_2,1.17,1.11,0.71,0.24,1.12,0.78,0.67,0.7,0.27,,1.14,1.18,0.64,,0.95,1.2,0.45,1.66,0.99,0.46,,,1.32,1.27,1.12
WSPM_1_0,1.18,1.16,0.63,0.42,1.1,0.94,0.63,0.63,0.4,,1.07,1.11,0.68,,1.12,1.47,1.08,0.48,1.55,0.41,,,1.33,1.28,0.82
WSPM_0_2,1.08,1.32,0.56,0.57,1.14,0.98,0.55,0.82,0.5,,0.91,0.91,1.15,,0.74,0.64,0.61,0.3,0.93,1.91,,,1.02,1.36,1.2
WSPM_1_3,1.28,1.7,,,1.46,1.13,0.97,0.76,,,,1.58,1.1,,0.97,0.83,,,,,2.83,,1.84,1.8,0.7
WSPM_0_3,1.53,2.12,,,1.72,,,,,,,2.09,,,,,,,1.15,,,3.47,,1.95,1.69
PM10_0,0.93,0.97,0.53,0.31,0.87,0.74,0.55,0.58,0.31,,0.86,0.94,0.53,0.19,0.91,1.07,0.9,0.73,1.06,0.41,0.36,,1.18,0.94,0.6
PM10_1,1.0,0.92,0.55,0.34,0.94,0.66,0.57,0.5,0.29,0.25,0.93,0.88,0.52,0.13,1.07,0.97,0.77,0.62,1.08,0.45,0.15,0.22,0.98,1.22,0.64
PM10_2,1.25,1.24,0.5,0.29,1.36,0.93,0.52,0.49,0.32,,1.23,1.02,0.91,,1.28,0.92,0.78,0.46,1.12,0.95,,0.55,0.51,1.35,1.74
