,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.88,,,,,0.95,0.97,1.23,1.03,0.84,,1.05,1.17,0.49,0.34,,0.91,0.9,0.96,0.65,0.82,0.72,0.5,0.68,0.7,,0.98,0.85,0.75
TEMP_0_1,,0.63,,,,2.05,1.17,0.9,1.07,0.97,,1.33,,,,,1.38,1.28,1.02,0.84,0.98,0.88,0.68,,1.8,,1.41,1.06,1.06
TEMP_0_0,,,0.54,,,1.84,,1.12,0.81,0.8,,,0.79,,,,1.84,1.21,1.65,0.9,1.46,0.96,0.74,,1.26,,1.65,1.28,1.18
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.12,1.56,1.12,,,0.78,,,,2.52,,1.21,1.2,,,,1.0,0.99,1.13,0.66,0.9,0.7,0.53,1.16,1.06,,1.06,0.97,1.06
PRES_1_3,1.38,1.05,,,,,0.68,,,,,1.34,1.67,0.79,0.45,,1.5,1.25,1.03,0.9,1.04,0.99,0.69,0.68,0.78,,1.38,1.08,0.78
PRES_1_1,2.41,1.19,1.19,0.23,,,,0.52,,2.49,,2.29,1.15,,,,1.48,1.67,1.74,0.93,1.03,1.27,0.81,,1.3,,1.6,1.51,1.55
PRES_1_0,2.35,1.64,0.98,,,,,,0.52,0.78,,2.07,1.43,,,,1.92,1.22,1.33,1.09,2.69,1.21,0.78,,1.45,,1.77,1.29,1.47
PRES_0_0,2.37,2.01,1.25,,,6.85,,,0.94,0.47,,2.31,1.8,0.44,,,1.53,1.56,1.78,1.74,1.53,1.26,1.33,,,,2.44,1.26,1.05
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.0,0.81,,,,0.97,0.9,1.07,0.84,0.73,,0.92,,,,,0.86,0.88,0.81,0.6,0.83,0.64,0.47,0.87,0.89,,0.96,0.77,0.72
DEWP_0_1,1.73,,0.62,0.27,,1.52,1.72,0.85,0.92,0.9,,,0.66,,,,1.75,1.05,1.57,0.82,0.89,0.93,0.67,0.95,0.76,,1.3,1.18,1.05
DEWP_0_0,3.69,,,,,,,,,1.08,,,,0.22,,,2.12,,,,,,,,,,5.97,2.77,
DEWP_1_0,4.46,,,,,,,,,,,,,,0.21,,3.12,,,,,,,,,,,3.69,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.47,1.42,1.49,,,1.38,1.7,1.12,1.25,0.81,,1.46,1.86,0.46,0.29,,0.63,4.61,,4.95,,,1.47,,,,1.75,0.95,0.75
WSPM_0_1,1.56,1.44,1.09,,,1.49,1.51,1.49,0.91,0.86,,1.6,1.24,,,,4.8,0.65,4.39,1.56,1.84,1.18,0.7,,,,1.3,1.13,1.38
WSPM_0_2,1.78,1.22,1.7,,,1.76,1.39,1.56,1.18,0.97,,1.59,2.0,,,,,4.54,0.58,2.68,,1.71,1.34,,,,1.81,1.03,1.02
WSPM_0_0,1.99,1.66,1.28,,,1.69,1.95,1.37,1.39,1.87,,1.94,1.56,,,,3.99,2.25,3.15,0.56,1.81,0.83,0.48,,2.23,,1.5,1.89,1.86
WSPM_1_2,2.0,1.51,1.86,,,1.81,1.76,1.25,2.51,1.97,,2.12,1.44,,,,,2.7,,0.98,0.51,2.12,1.22,,,,1.45,3.08,
WSPM_1_1,2.29,1.85,1.59,,,1.91,2.15,1.89,1.77,1.63,,2.18,1.99,,,,,2.14,3.22,0.74,1.82,0.48,0.74,,,,1.7,2.59,2.87
WSPM_1_0,2.22,2.0,1.69,,,2.0,2.29,1.84,1.49,1.73,,2.21,1.96,,,,3.03,1.74,2.25,0.73,2.75,1.64,0.57,,,,1.79,2.13,2.38
WSPM_0_4,1.85,,,,,2.71,1.29,,,,,2.44,1.83,0.58,,,,,,,,,,0.42,,,3.96,1.33,0.93
WSPM_1_3,2.39,3.38,2.27,,,3.07,1.84,2.05,1.91,,,3.1,1.72,,,,,,,1.9,,,,,0.37,,2.01,4.16,2.89
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.11,1.04,0.97,0.32,,1.01,1.1,0.88,0.91,1.04,,1.15,0.98,,,,1.28,0.86,1.07,0.53,0.69,0.59,0.44,1.67,0.72,,0.87,1.22,3.03
PM10_1,1.43,1.16,1.13,,,1.41,1.29,1.22,0.92,0.69,,1.39,1.33,0.49,0.34,,0.98,1.19,0.93,1.4,1.49,1.18,0.86,0.8,1.48,,1.8,0.73,0.87
PM10_2,1.81,1.75,1.56,,,2.28,1.29,2.0,1.35,0.98,,1.83,1.78,,0.34,,1.19,1.83,1.47,2.05,,2.77,1.13,0.82,1.06,,3.48,1.42,0.55
