,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.11,,,,,0.85,0.66,0.35,0.36,0.35,,0.99,0.52,0.19,0.15,,0.61,0.58,0.49,0.43,0.42,0.36,0.37,0.44,0.33,,0.88,0.64,0.47
TEMP_0_1,,1.47,,,,0.63,0.89,0.74,0.53,0.42,,1.26,,,,,0.65,0.64,0.74,0.53,0.58,0.46,0.42,,0.24,,0.96,0.82,0.5
TEMP_0_0,,,1.66,,,0.88,,0.73,0.91,0.69,,,1.53,,,,0.61,0.86,0.54,0.68,0.48,0.54,0.51,,0.36,,1.03,0.85,0.57
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.03,0.44,0.48,,,1.23,,,,,,1.02,0.61,,,,0.66,0.61,0.5,0.5,0.47,0.44,0.42,0.3,0.26,,0.97,0.66,0.37
PRES_1_3,1.03,0.79,,,,,1.38,,,,,1.12,0.53,,,,0.54,0.6,0.65,0.45,0.49,0.38,0.37,0.64,0.44,,0.9,0.72,0.67
PRES_1_1,0.83,1.02,0.79,,,,,1.72,,,,0.95,1.11,,,,0.82,0.62,0.57,0.65,0.7,0.46,0.46,,0.4,,1.14,0.76,0.45
PRES_1_0,0.91,0.76,1.01,,,,,,1.68,0.54,,1.11,0.94,,,,0.59,0.95,0.74,0.59,0.32,0.42,0.54,,0.4,,1.05,0.92,0.53
PRES_0_0,1.07,0.74,0.94,,,,,,0.66,1.79,,1.17,0.88,0.65,,,0.99,0.86,0.75,0.38,0.46,0.49,0.44,,,,0.77,1.18,0.82
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.92,0.67,,,,0.79,0.68,0.37,0.41,0.36,,1.08,,,,,0.62,0.56,0.55,0.44,0.4,0.38,0.37,0.33,0.25,,0.84,0.66,0.46
DEWP_0_1,0.85,,1.12,,,0.81,0.56,0.75,0.61,0.47,,,1.42,,,,0.48,0.74,0.45,0.55,0.6,0.42,0.43,0.46,0.47,,1.02,0.7,0.49
DEWP_0_0,2.02,,,,,,,,,2.21,,,,3.56,,,2.05,,,,,,,,,,,1.79,
DEWP_1_0,2.19,,,,,,,,,,,,,,3.56,,2.25,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.08,0.65,0.48,,,0.95,0.61,0.59,0.43,0.55,,1.15,0.53,0.33,0.23,,1.46,,,,,,0.18,,,,0.74,0.95,0.74
WSPM_0_1,1.01,0.64,0.67,,,0.89,0.68,0.45,0.66,0.49,,1.05,0.81,,,,,1.43,,,,0.15,0.37,,,,1.04,0.74,0.41
WSPM_0_2,1.01,0.87,0.51,,,0.84,0.87,0.49,0.62,0.48,,1.21,0.57,,,,,,1.58,,,,0.28,,,,0.84,1.01,0.61
WSPM_0_0,1.07,0.76,0.75,,,1.03,0.72,0.67,0.55,0.41,,1.16,0.83,,,,,,,1.36,0.41,0.53,0.94,,,,1.33,0.46,0.28
WSPM_1_2,1.11,0.86,0.55,,,0.99,0.83,0.77,0.33,0.43,,1.11,0.96,,,,,,,0.38,1.73,,,,,,1.35,0.45,
WSPM_1_1,1.14,0.83,0.76,,,1.13,0.75,0.6,0.57,0.5,,1.27,0.82,,,,,0.38,,0.59,,1.8,,,,,1.39,0.59,
WSPM_1_0,1.19,0.77,0.72,,,1.1,0.76,0.64,0.71,0.35,,1.27,0.83,,,,0.29,0.61,0.31,1.28,,,1.15,,,,1.34,0.62,0.38
WSPM_0_4,1.51,,,,,0.86,1.42,,,,,1.2,0.97,,,,,,,,,,,2.05,,,0.56,1.22,1.09
WSPM_1_3,1.41,0.56,0.69,,,0.91,1.19,0.72,0.63,,,1.15,1.21,,,,,,,,,,,,2.27,,1.45,0.44,0.7
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.93,0.58,0.49,,,0.84,0.61,0.5,0.43,0.28,,0.95,0.66,,,,0.43,0.63,0.42,0.56,0.57,0.47,0.45,0.15,0.37,,1.11,0.29,
PM10_1,0.96,0.7,0.57,,,0.81,0.7,0.48,0.57,0.56,,1.06,0.65,0.22,,,0.81,0.63,0.75,0.29,0.18,0.22,0.31,0.54,0.14,,0.41,1.25,0.32
PM10_2,1.14,0.69,0.62,,,0.74,1.05,0.44,0.5,0.66,,1.19,0.73,,,,1.05,0.53,0.75,0.3,,,0.24,0.77,0.28,,,0.53,1.61
