,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.72,10.67,,,0.98,1.85,4.6,3.42,,,1.24,1.36,5.84,,1.65,1.45,1.11,1.18,1.3,2.37,2.85,,1.57,1.4,1.41
TEMP_0_0,12.11,0.65,,,2.11,0.97,19.97,0.75,,,3.36,1.32,0.91,,1.49,1.66,2.89,2.67,1.98,1.05,0.79,0.69,1.56,1.82,1.47
TEMP_1_1,,,0.38,,17.39,,0.46,,,,1.38,9.21,,0.38,2.55,2.77,2.48,2.08,2.83,4.33,,,2.58,2.53,4.38
TEMP_0_2,,,,0.18,,,,,0.18,0.19,,,0.82,,4.89,5.89,7.44,10.29,4.6,3.38,,,5.49,5.02,9.14
PRES_0_0,0.95,1.78,9.05,,0.72,13.07,,,,,1.23,1.33,3.24,,1.41,1.45,1.39,1.35,1.45,1.5,2.29,0.89,1.67,1.29,1.08
PRES_1_0,2.83,1.37,,,22.1,0.46,,,,,4.06,1.66,1.93,,2.24,2.24,2.91,2.91,2.11,2.02,1.31,,1.93,2.95,2.36
PRES_0_1,8.11,29.72,0.43,,,,0.4,,,,1.28,9.93,,0.4,2.22,2.9,2.53,2.39,2.8,4.58,1.91,,2.41,2.42,4.23
PRES_1_1,6.39,1.29,,,,,,0.36,,,32.32,2.09,1.03,,3.86,2.32,2.21,2.46,2.79,2.01,2.31,,2.29,3.34,6.26
PRES_1_3,,,,0.2,,,,,0.17,,,,0.9,,6.48,5.53,6.82,9.44,4.68,3.1,,,5.18,6.41,11.43
PRES_1_2,,,,0.54,,,,,,0.07,,,2.33,,7.33,,,,,,,,,7.48,
DEWP_1_0,1.27,3.12,0.79,,1.33,2.59,0.77,19.26,,,0.69,15.32,,,1.19,1.59,1.95,2.17,1.6,2.13,,,1.89,1.29,1.29
DEWP_0_0,1.44,1.24,5.32,,1.46,1.13,6.1,1.15,,,15.72,0.67,,,1.99,1.43,1.22,1.17,1.5,2.2,0.91,0.64,1.29,1.84,2.35
DEWP_0_1,10.01,1.43,,0.39,5.84,2.15,,0.95,0.39,0.4,,,0.39,,3.33,2.93,3.06,2.55,2.49,0.97,1.48,,2.61,2.85,1.81
DEWP_1_1,,,1.82,,,,2.03,,,,,,,0.08,9.35,,,,,,,,9.25,17.4,
WSPM_0_1,1.72,1.42,1.48,1.38,1.55,1.47,1.36,2.13,1.67,0.75,1.21,2.0,1.99,1.18,0.69,,10.69,21.31,3.49,,,,1.86,1.32,1.46
WSPM_0_0,2.43,2.5,2.58,2.65,2.54,2.4,2.82,2.07,2.28,,2.58,2.3,2.81,,,0.64,3.67,8.97,0.87,,,,1.96,2.98,6.5
WSPM_1_1,2.2,4.38,2.66,3.66,2.77,3.54,2.83,2.2,3.19,,3.68,2.19,3.29,,26.05,3.6,0.43,,,,,,2.59,2.95,3.68
WSPM_1_2,2.35,4.73,2.29,5.47,2.76,3.84,2.78,2.58,4.6,,4.31,2.18,2.89,,36.79,11.62,,0.37,,,,,2.34,3.84,4.53
WSPM_1_0,2.95,4.19,3.62,2.83,3.38,3.38,3.74,3.37,2.64,,3.53,3.33,3.28,,6.92,1.25,,,0.88,15.55,,,2.96,3.82,4.95
WSPM_0_2,6.03,2.37,6.18,2.28,3.99,3.25,6.89,2.62,1.92,,5.34,5.12,1.4,,,,,,18.58,0.28,,,6.39,3.68,1.15
WSPM_1_3,16.47,3.91,,,14.83,4.44,6.24,6.13,,,,4.64,4.7,,,,,,,,0.13,,5.28,14.21,
WSPM_0_3,,5.17,,,7.34,,,,,,,5.03,,,,,,,,,,0.08,,8.28,2.82
PM10_0,1.54,1.36,1.39,1.43,1.69,1.23,1.37,1.17,1.24,,1.8,1.2,1.45,1.09,1.71,1.13,1.36,1.17,1.26,2.52,0.96,,0.78,6.15,
PM10_1,1.45,1.7,1.47,1.41,1.4,1.9,1.48,1.85,1.63,0.76,1.3,1.82,1.68,2.11,1.32,1.88,1.57,2.02,1.72,1.45,2.42,1.04,6.46,0.77,3.43
PM10_2,3.32,2.95,5.7,5.65,2.63,3.45,5.81,6.93,6.47,,2.94,4.88,2.43,,3.2,9.33,4.34,4.69,4.85,1.09,,0.86,,7.47,0.37
