,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.26,1.04,,,1.15,0.84,0.32,0.43,,,1.1,1.04,0.33,,1.11,1.23,1.08,0.85,1.35,0.48,0.26,0.18,1.1,1.19,0.93
TEMP_0_0,0.97,1.33,,,0.97,1.03,0.18,0.93,,,0.7,1.05,0.87,,1.06,1.31,1.06,0.79,1.47,0.75,0.56,0.42,1.16,1.17,0.99
TEMP_1_1,,0.51,1.8,,0.44,0.22,1.69,,,,1.4,0.87,,0.65,1.29,1.39,1.26,1.08,1.58,0.49,,,1.35,1.4,0.97
TEMP_0_2,,,,2.78,,,,,2.73,1.44,,,2.05,,1.33,1.65,1.11,0.75,1.96,0.95,,,1.53,1.5,1.06
PRES_0_0,1.19,1.11,0.22,,1.23,0.74,,0.28,,,1.05,1.05,0.45,,1.11,1.2,1.03,0.81,1.37,0.57,0.2,0.39,1.08,1.18,0.95
PRES_1_0,1.09,1.33,,,1.03,1.62,,,,,0.89,1.16,0.75,,1.15,1.41,1.12,0.93,1.54,0.68,0.63,,1.26,1.26,1.16
PRES_0_1,0.67,0.42,1.6,,,,1.74,,,,1.4,0.78,,0.61,1.31,1.36,1.21,0.95,1.58,0.46,0.5,,1.34,1.37,0.88
PRES_1_1,1.06,1.51,,,0.53,,,1.85,,,0.36,1.13,1.15,,1.02,1.54,1.38,1.02,1.56,0.87,0.63,,1.32,1.26,0.98
PRES_1_3,,,,2.83,,,,,2.93,,,,2.09,,1.28,1.72,1.28,0.84,2.05,1.11,,,1.55,1.51,1.12
PRES_1_2,,,,3.41,,,,,,5.14,,,2.48,,2.02,1.82,,,1.94,,,,,1.88,
DEWP_1_0,1.07,0.88,0.83,,1.02,0.71,0.87,0.28,,,1.28,0.83,0.16,,1.21,1.22,1.03,0.72,1.44,0.47,0.1,,1.12,1.22,0.87
DEWP_0_0,1.13,1.23,0.31,,1.04,0.97,0.31,0.69,,,0.78,1.29,,,1.01,1.32,1.15,0.96,1.36,0.55,0.52,0.43,1.17,1.16,1.0
DEWP_0_1,0.71,1.29,,1.22,0.84,0.96,,1.17,1.12,0.81,,,1.77,,1.08,1.37,1.08,0.96,1.58,1.05,0.55,,1.24,1.29,1.1
DEWP_1_1,,,2.47,,,,2.42,,,,,,,4.55,1.98,1.56,1.56,,2.64,,,,1.93,1.97,
WSPM_0_1,1.05,1.05,0.61,0.42,0.98,0.9,0.66,0.55,0.38,0.31,1.02,1.0,0.56,0.24,1.29,1.22,1.01,0.69,1.48,0.2,0.15,,1.15,1.2,0.84
WSPM_0_0,1.14,1.17,0.65,0.44,1.11,0.86,0.63,0.73,0.43,,1.07,1.07,0.64,,1.02,1.63,1.29,0.81,1.72,0.51,0.38,,1.31,1.27,0.99
WSPM_1_1,1.21,1.21,0.7,0.44,1.11,0.81,0.7,0.8,0.42,,1.07,1.16,0.63,,1.19,1.43,1.74,0.92,1.42,0.42,,,1.29,1.35,1.05
WSPM_1_2,1.2,1.27,0.77,0.29,1.19,0.86,0.73,0.78,0.34,,1.2,1.22,0.7,,1.05,1.46,0.75,1.85,1.4,0.69,,,1.32,1.38,1.51
WSPM_1_0,1.2,1.28,0.68,0.55,1.14,1.0,0.68,0.72,0.49,,1.11,1.14,0.74,,1.22,1.65,1.33,0.69,1.85,0.51,,,1.36,1.35,1.05
WSPM_0_2,1.14,1.35,0.61,0.76,1.13,1.13,0.6,0.91,0.62,,0.91,0.94,1.27,,0.91,0.89,0.9,0.4,1.31,2.18,,,1.07,1.42,1.39
WSPM_1_3,1.47,1.63,,,1.55,1.18,1.01,0.79,,,1.72,1.52,1.14,,1.15,1.04,,,0.67,,3.49,,1.76,1.86,0.95
WSPM_0_3,1.82,2.02,,,1.6,,,,,,,1.97,,,,1.24,,,1.49,,,4.45,,1.94,1.8
PM10_0,1.0,1.07,0.6,0.4,0.94,0.86,0.62,0.66,0.4,,0.94,1.01,0.6,0.27,1.01,1.32,1.15,0.93,1.38,0.54,0.52,,1.23,1.08,0.87
PM10_1,1.06,1.05,0.62,0.44,0.98,0.81,0.64,0.6,0.37,0.38,0.99,0.97,0.58,0.18,1.17,1.23,1.02,0.78,1.45,0.57,0.21,0.32,1.11,1.28,0.83
PM10_2,1.3,1.34,0.53,0.41,1.37,1.06,0.56,0.55,0.4,,1.23,1.1,1.05,,1.34,1.12,0.97,0.56,1.48,1.08,,0.86,0.65,1.42,1.99
