,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,2.13,1.39,,,1.73,3.09,1.8,2.72,,,1.83,1.8,1.81,,1.78,4.76,5.28,5.06,9.3,5.0,14.57,,1.61,1.94,6.92
TEMP_0_0,1.07,2.66,,,1.26,3.69,0.9,5.48,,,1.05,1.76,4.39,,1.63,4.3,4.34,3.82,8.48,7.33,28.3,49.97,1.55,1.69,6.71
TEMP_1_1,,,7.09,,0.42,,5.93,,,,1.65,0.81,,71.31,1.37,3.39,3.81,3.99,6.71,3.54,,,1.28,1.46,4.09
TEMP_0_2,,,,30.43,,,,,35.24,140.51,,,4.57,,0.93,2.42,2.17,1.73,5.17,4.14,,,0.86,0.97,3.07
PRES_0_0,1.96,1.85,1.41,,1.99,1.97,,1.23,,,1.79,1.83,2.39,,1.83,4.72,5.05,4.94,9.48,6.11,13.78,49.72,1.58,1.99,7.66
PRES_1_0,1.18,2.0,,,0.76,5.23,,,,,1.05,1.54,3.04,,1.42,3.64,3.7,3.32,7.08,5.36,23.68,,1.37,1.42,5.45
PRES_0_1,0.68,0.46,6.6,,,,6.35,,,,1.71,0.77,,69.38,1.45,3.38,3.83,3.73,6.96,3.44,18.34,,1.33,1.5,4.07
PRES_1_1,0.85,2.0,,,0.28,,,7.9,,,0.34,1.37,4.1,,1.08,3.72,4.09,3.67,6.5,5.5,18.96,,1.27,1.22,3.98
PRES_1_3,,,,29.15,,,,,36.24,,,,4.38,,0.82,2.46,2.29,1.81,5.18,4.32,,,0.86,0.89,2.87
PRES_1_2,,,,18.02,,,,,,241.71,,,2.67,,0.74,,,,,,,,,0.68,
DEWP_1_0,1.7,1.43,4.88,,1.51,2.36,4.55,1.26,,,2.28,0.97,,,1.95,4.31,4.43,3.87,9.14,4.93,,,1.52,1.99,6.73
DEWP_0_0,1.63,2.16,1.85,,1.44,3.67,1.61,4.44,,,0.91,2.4,,,1.56,4.82,5.42,5.29,8.75,5.44,27.82,55.19,1.7,1.71,6.27
DEWP_0_1,0.66,1.84,,21.37,0.76,2.55,,4.98,24.12,108.66,,,6.7,,1.17,3.46,3.44,3.6,6.93,7.6,20.58,,1.21,1.37,5.8
DEWP_1_1,,,3.27,,,,2.85,,,,,,,158.99,0.72,1.47,1.75,,4.03,,,,0.65,0.54,
WSPM_0_1,1.53,2.0,3.52,11.34,1.42,3.08,3.41,3.31,11.7,76.71,1.74,1.54,2.97,40.18,2.34,2.81,2.92,2.69,8.11,,,,1.53,1.91,6.45
WSPM_0_0,1.24,1.45,2.7,7.94,1.1,2.48,2.36,3.29,9.8,,1.21,1.32,2.5,,0.75,5.54,4.56,2.63,10.14,2.06,,,1.36,1.33,3.63
WSPM_1_1,1.28,1.17,2.69,6.91,1.04,2.04,2.37,3.26,8.28,,1.14,1.37,2.26,,1.1,3.98,7.31,1.92,5.1,2.35,,,1.21,1.41,4.93
WSPM_1_2,1.2,1.18,2.87,5.41,1.04,2.07,2.4,3.1,6.9,,1.1,1.38,2.44,,0.7,2.75,0.72,8.3,3.92,,,,1.28,1.26,5.37
WSPM_1_0,1.07,1.22,2.28,7.91,0.91,2.35,2.04,2.61,9.1,,1.05,1.16,2.33,,0.95,4.5,3.49,1.52,8.84,2.39,,,1.14,1.19,4.21
WSPM_0_2,0.84,1.48,1.81,8.6,0.9,2.14,1.58,2.97,10.68,,0.86,0.88,3.58,,,1.04,1.29,,3.48,13.72,,,0.79,1.19,6.51
WSPM_1_3,0.49,1.09,,,0.54,1.58,1.6,1.7,,,,0.88,1.92,,,,,,,,66.83,,0.84,0.8,
WSPM_0_3,0.35,1.01,,,0.59,,,,,,,0.87,,,,,,,,,,148.3,,0.72,3.71
PM10_0,1.56,2.03,3.65,10.78,1.35,3.5,3.38,4.42,13.26,,1.52,1.85,3.45,43.57,1.66,5.22,5.5,5.4,9.88,5.04,27.23,,2.04,1.43,3.86
PM10_1,1.6,1.83,3.6,11.38,1.47,2.73,3.3,3.59,11.73,78.44,1.69,1.58,3.2,31.05,1.85,4.19,4.53,4.08,8.56,5.97,13.28,41.96,1.25,2.27,5.9
PM10_2,1.1,1.36,1.82,5.47,1.12,2.08,1.66,1.79,6.21,,1.2,0.96,2.85,,1.21,2.15,2.68,2.11,4.88,7.26,,56.0,0.34,1.17,10.79
