,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,0.94,,,1.03,0.79,0.65,0.75,,,0.98,0.98,0.82,,0.98,0.76,0.72,0.7,0.66,0.63,0.35,0.38,1.0,0.97,0.64
TEMP_0_0,1.05,1.0,,,1.08,0.86,0.81,0.77,,,1.0,1.01,0.82,,1.02,0.82,0.76,0.75,0.7,0.68,0.47,0.36,1.07,1.05,0.72
TEMP_1_1,,2.54,1.01,,1.47,1.07,1.03,,,,1.35,1.42,,0.38,1.33,1.05,0.96,0.97,0.9,0.84,,,1.37,1.33,0.92
TEMP_0_2,,,,1.0,,,,,0.98,0.59,,,1.46,,1.88,1.49,1.37,1.37,1.23,1.05,,,2.05,1.88,1.08
PRES_0_0,0.98,0.94,0.66,,1.0,0.78,,0.69,,,0.95,0.96,0.81,,0.98,0.74,0.7,0.67,0.65,0.66,0.31,0.42,0.97,0.95,0.61
PRES_1_0,1.21,1.15,,,1.29,0.99,,1.48,,,1.26,1.17,0.97,,1.18,1.0,0.94,0.98,0.81,0.72,0.58,,1.28,1.24,0.96
PRES_0_1,1.51,1.19,0.95,,,,1.01,,,,1.31,1.33,,0.37,1.28,1.02,0.92,0.91,0.89,0.82,0.55,,1.33,1.29,0.85
PRES_1_1,1.42,1.3,,,1.36,0.59,,1.0,,,1.1,1.35,1.04,,1.25,1.06,0.99,0.97,0.89,0.9,0.82,,1.41,1.36,0.97
PRES_1_3,,,,1.04,,,,,1.0,,,,1.52,,1.97,1.55,1.52,1.43,1.32,1.27,,,2.04,1.98,1.17
PRES_1_2,,,,1.71,,,,,,1.0,,,2.42,,3.13,2.74,,,1.64,,,,,3.01,
DEWP_1_0,1.03,0.99,0.74,,1.06,0.83,0.76,0.89,,,1.0,1.0,0.78,,1.02,0.78,0.72,0.66,0.68,0.65,0.26,,1.0,1.0,0.63
DEWP_0_0,1.03,0.97,0.67,,1.04,0.82,0.72,0.73,,,1.01,1.0,,,0.96,0.8,0.75,0.78,0.66,0.66,0.5,0.36,1.05,1.01,0.75
DEWP_0_1,1.21,1.22,,0.74,1.29,1.03,,0.98,0.69,0.53,,,1.0,,1.31,1.0,0.97,0.96,0.86,0.81,0.56,,1.38,1.3,0.83
DEWP_1_1,,,2.2,,,,2.26,,,,,,,1.0,2.86,1.72,1.72,,2.12,,,,2.96,2.87,
WSPM_0_1,1.01,0.97,0.73,0.49,1.01,0.86,0.77,0.75,0.5,0.28,0.97,1.03,0.77,0.28,1.0,0.8,0.73,0.75,0.68,0.51,0.39,,1.05,0.99,0.6
WSPM_0_0,1.29,1.21,0.94,0.7,1.38,0.97,0.93,0.9,0.66,,1.31,1.2,0.97,,1.23,1.0,0.97,0.88,0.85,0.86,0.64,,1.29,1.26,0.9
WSPM_1_1,1.41,1.28,1.01,0.77,1.44,1.02,1.03,1.07,0.71,,1.38,1.34,1.01,,1.36,1.02,1.0,1.1,0.85,0.82,,,1.39,1.36,1.01
WSPM_1_2,1.42,1.39,1.02,0.57,1.49,1.04,1.05,1.11,0.68,,1.54,1.41,1.03,,1.34,1.15,0.85,1.0,0.98,1.34,0.6,,1.41,1.47,1.36
WSPM_1_0,1.51,1.44,1.11,0.85,1.56,1.2,1.1,1.02,0.77,,1.46,1.45,1.17,,1.46,1.2,1.2,1.04,1.0,0.96,,,1.54,1.47,0.97
WSPM_0_2,1.63,1.48,1.37,1.03,1.57,1.33,1.41,1.09,0.79,,1.46,1.42,1.25,,2.04,1.09,1.26,0.75,1.09,1.01,,,1.49,1.57,0.98
WSPM_1_3,3.18,2.08,,,3.0,1.65,1.81,1.41,,,4.06,2.25,1.78,,2.81,1.42,1.59,1.56,1.02,,1.0,,2.39,2.83,1.99
WSPM_0_3,2.88,2.72,,,2.62,,,,,,,2.8,,,,2.22,,,1.9,,,1.0,,2.87,1.43
PM10_0,1.0,0.93,0.7,0.51,1.03,0.79,0.73,0.72,0.5,,1.0,0.96,0.73,0.33,0.93,0.77,0.73,0.73,0.64,0.7,0.47,,1.0,0.97,0.87
PM10_1,1.01,0.97,0.76,0.52,1.01,0.81,0.77,0.75,0.48,0.36,0.97,1.01,0.75,0.24,1.02,0.79,0.72,0.7,0.69,0.6,0.32,0.38,1.06,1.0,0.56
PM10_2,1.53,1.44,1.07,0.97,1.63,1.23,1.16,1.0,0.88,,1.53,1.47,1.34,,1.56,1.01,0.99,0.84,0.95,0.89,,0.72,1.18,1.49,1.0
