,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.35,,,,,0.57,1.0,3.27,2.55,2.89,,0.36,1.35,27.13,28.38,,1.11,0.97,1.59,1.28,1.95,2.32,1.55,3.82,5.33,,0.39,0.62,1.55
TEMP_0_1,,0.02,,,,0.03,0.03,0.05,0.07,0.08,,0.01,,,,,0.04,0.03,0.04,0.04,0.06,0.07,0.05,,0.49,,0.01,0.02,0.05
TEMP_0_0,,,0.01,0.23,2.7,0.01,,0.01,0.01,0.01,2.7,,,,,2.7,0.01,0.01,0.01,0.01,0.02,0.01,0.01,,0.05,2.7,,,0.01
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,0.12,0.58,0.71,,,0.13,,,2.09,1.46,,0.11,0.39,,,,0.33,0.3,0.51,0.37,0.57,0.63,0.45,1.74,2.29,,0.12,0.19,0.54
PRES_1_3,0.03,0.07,,,,,0.04,,,0.38,,0.02,0.1,2.01,2.0,,0.1,0.07,0.09,0.09,0.14,0.17,0.11,0.21,0.34,,0.03,0.04,0.09
PRES_1_1,,,0.01,0.16,,,0.02,,0.02,0.02,,,,,0.16,,0.01,,0.01,0.01,0.01,0.01,0.01,,0.04,,,,0.01
PRES_1_0,,0.01,0.01,,1.0499999999999998,0.01,,0.01,,0.01,1.0499999999999998,,,,,1.0499999999999998,,,0.01,0.01,0.02,0.01,0.01,,0.03,1.0499999999999998,,,0.01
PRES_0_0,,,,,,,,,,,,,,0.02,0.02,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.61,1.68,,,,0.89,1.43,4.15,3.22,3.87,,0.48,8.21,83.45,76.9,,1.6,1.44,2.03,1.83,2.94,3.17,2.2,7.51,11.3,,0.58,0.88,2.17
DEWP_0_1,0.03,0.26,0.06,2.37,24.69,0.04,0.07,0.09,0.1,0.13,24.69,0.08,0.03,1.52,1.59,24.69,0.09,0.05,0.1,0.07,0.09,0.12,0.08,0.19,0.24,24.69,0.02,0.03,0.08
DEWP_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.01,0.05,0.08,,,0.02,0.04,0.06,0.07,0.08,,0.01,0.04,0.6,0.51,,0.02,0.06,0.11,0.09,0.08,0.17,0.08,,,,0.01,0.02,0.03
WSPM_0_1,0.01,0.05,0.06,,18.6,0.02,0.04,0.08,0.05,0.07,18.6,0.01,0.04,,,18.6,0.05,0.02,0.06,0.04,0.06,0.07,0.04,0.35,0.45,18.6,0.01,0.02,0.06
WSPM_0_2,0.01,0.01,0.03,0.86,,0.01,0.01,0.03,0.02,0.02,,,0.02,,,,0.06,0.02,0.01,0.02,0.04,0.03,0.02,,,,0.01,0.01,0.02
WSPM_0_0,,0.01,0.01,,,,,0.01,0.01,0.02,,,,,,,0.01,,0.01,,0.01,0.01,,0.04,0.05,,,,0.01
WSPM_1_2,,,0.01,,,,,0.01,0.01,0.01,,,,,,,0.01,,0.01,,,0.01,,,0.04,,,,
WSPM_1_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_4,,,,,,,,,,,,,,0.01,0.01,,,,,,,,,,,,,,
WSPM_1_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.3,0.96,1.52,71.49,298.86,0.42,0.79,1.63,1.76,2.39,298.86,0.27,0.78,67.54,95.89,298.86,0.98,0.65,1.09,0.8,1.3,1.44,0.99,5.77,4.64,298.86,0.26,0.47,1.89
PM10_1,0.04,0.11,0.18,5.83,,0.06,0.09,0.19,0.16,0.17,,0.03,0.1,1.85,2.26,,0.09,0.09,0.12,0.13,0.17,0.2,0.16,0.3,0.49,,0.04,0.05,0.1
PM10_2,,0.01,0.01,,,,,0.01,0.01,0.01,,,0.01,0.1,0.07,,,,0.01,0.01,,0.01,0.01,0.01,0.02,,,,
