,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.37,0.98,,,,2.12,1.17,0.71,1.1,0.44,,,2.12,1.2,0.77,0.53,0.16,0.16,2.12,0.92,0.87,0.74,0.76,1.04,1.41,0.83,0.56,0.36,2.12,1.1,1.25,0.96
TEMP_0_0,1.05,1.38,0.11,,,,0.79,1.15,0.79,0.58,,,,0.95,1.17,0.15,0.61,0.72,,0.93,1.04,0.77,0.43,1.22,1.47,1.0,0.87,0.4,,1.16,1.2,0.83
TEMP_1_1,,,1.65,,,,1.15,,0.88,,1.29,,,0.66,0.34,1.46,,,,0.91,1.28,0.53,0.53,1.25,1.79,0.86,0.28,,,1.31,1.18,0.35
TEMP_0_2,,,,2.2,,,0.37,,,1.29,,1.78,,1.04,1.02,,,1.35,,0.73,0.85,0.68,1.36,1.22,1.47,0.99,0.89,,,1.26,1.29,1.12
TEMP_0_1,,,,,2.39,,0.83,0.9,0.74,1.54,,1.02,,0.57,,,2.09,,,0.63,0.48,1.62,,1.42,1.62,1.0,0.73,1.06,,1.36,1.55,1.68
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_0_0,1.08,0.84,0.93,0.16,0.15,2.24,1.45,0.49,0.98,0.14,,,2.24,1.09,0.68,0.86,0.23,0.24,2.24,0.91,0.99,0.76,0.72,1.01,1.43,0.65,0.52,0.22,2.24,1.13,1.27,0.87
PRES_1_1,1.09,1.31,,,0.39,,0.61,1.46,0.4,,,,,0.94,0.93,,0.74,0.8,,0.92,1.01,0.85,0.48,1.17,1.51,0.97,0.82,0.42,,1.16,1.24,1.03
PRES_1_0,1.26,1.09,0.75,,,,1.14,0.29,1.61,,,,,1.18,1.05,0.76,0.31,,,0.81,1.07,0.76,0.79,1.4,1.65,1.0,0.71,0.52,,1.26,1.26,0.67
PRES_1_2,1.15,1.14,,0.95,1.13,,0.46,,,1.9,,,,1.08,1.32,,0.97,,,1.0,0.9,0.78,0.69,1.46,1.66,1.22,0.89,0.65,,1.3,1.33,0.98
PRES_0_1,,,1.79,,,,,,,,2.22,,,,,1.81,,,,1.32,1.35,,,1.25,1.87,1.05,,,,1.43,1.18,0.45
PRES_1_3,,,,2.01,1.09,,0.64,,,,,2.37,,0.72,0.79,,0.97,1.57,,0.84,0.96,1.09,1.09,1.1,1.39,1.19,0.77,0.41,,1.3,1.32,1.43
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,1.2,1.02,0.52,0.41,0.09,1.53,1.07,0.72,0.98,0.54,,0.2,1.53,1.27,0.78,,,,1.53,0.89,0.81,0.78,0.81,0.85,1.3,0.56,0.28,,1.53,1.04,1.23,0.91
DEWP_0_0,1.18,1.32,0.23,0.6,,,0.88,1.0,0.87,0.9,,0.42,,0.99,1.63,,,,,0.8,1.28,0.67,0.4,1.66,1.81,1.47,1.19,0.52,,1.32,1.15,0.79
DEWP_1_1,0.63,0.19,1.51,,,,1.13,,0.98,,1.34,,,,,1.68,,,,0.96,1.32,0.41,0.54,1.27,1.82,0.77,0.38,,,1.29,1.27,0.5
DEWP_0_2,0.71,1.11,,,1.65,,0.79,1.21,0.82,1.06,,0.72,,,,,2.0,,,1.0,0.56,1.24,,1.35,1.53,1.12,0.8,0.75,,1.3,1.42,1.39
DEWP_0_1,0.79,1.28,,1.26,,,0.59,1.33,,,,1.33,,0.48,0.37,,,2.05,,1.02,0.94,0.85,0.66,1.33,1.37,1.24,1.27,0.85,,1.35,1.25,1.01
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.17,1.09,0.68,0.27,0.28,,0.91,0.88,0.91,0.6,0.61,0.27,,1.03,0.83,0.66,0.55,0.52,,1.51,1.02,0.17,0.19,0.74,1.55,0.52,0.25,,,1.22,1.28,0.67
WSPM_0_1,0.98,0.92,0.93,0.43,0.21,,0.99,0.8,0.85,0.45,0.75,0.45,,0.91,0.99,0.99,0.3,0.4,,0.54,1.51,0.43,0.39,1.61,1.89,1.19,0.77,0.21,,1.26,1.12,0.6
WSPM_0_3,0.99,1.19,0.56,0.4,0.86,,0.94,1.01,0.94,0.65,,0.6,,1.06,0.83,0.33,0.92,0.56,,0.58,0.55,1.66,,0.78,1.15,0.69,,,,1.09,1.37,1.23
WSPM_0_4,1.21,1.0,0.53,1.07,,,1.15,0.56,1.12,0.79,,0.69,,1.26,0.69,0.56,,0.61,,0.2,0.35,,1.86,0.59,0.96,0.52,,,,1.12,1.44,1.14
WSPM_0_0,1.2,1.15,0.9,0.63,0.59,,1.35,0.86,0.95,0.89,0.74,0.44,,1.1,1.21,0.83,0.68,0.65,,1.0,1.12,0.61,0.32,2.1,2.16,1.6,0.98,,,1.42,1.34,1.47
WSPM_1_0,1.26,1.13,1.02,0.58,0.51,,1.32,0.89,1.14,0.74,0.74,0.44,,1.17,1.17,0.99,0.57,0.49,,0.88,1.34,0.67,0.47,1.91,2.12,1.37,0.87,,,1.43,1.39,1.29
WSPM_1_1,1.23,1.3,0.67,0.52,0.68,,1.39,1.11,0.97,0.91,0.54,0.58,,1.19,1.31,0.7,0.85,0.87,,1.25,0.85,0.76,0.41,1.69,1.65,2.41,1.12,,,1.52,1.43,
WSPM_1_2,1.33,1.27,0.46,0.72,0.56,,1.52,1.21,1.27,0.82,,0.62,,1.31,1.37,0.46,0.75,1.18,,1.5,0.98,,,1.58,1.72,0.74,2.59,,,1.52,1.67,
WSPM_1_3,1.04,1.52,,,1.65,,1.07,1.15,1.07,1.14,,0.97,,,1.18,,1.47,1.44,,,0.69,,,2.03,0.97,,,3.54,,1.71,,0.89
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.93,0.9,0.73,0.49,0.39,1.6600000000000001,0.91,0.75,0.87,0.56,0.54,0.46,1.6600000000000001,0.9,0.9,0.68,0.52,0.56,1.6600000000000001,0.86,1.01,0.58,0.46,1.31,1.55,1.03,0.87,0.48,1.6600000000000001,1.18,1.02,0.68
PM10_1,1.09,1.04,0.61,0.45,0.47,,0.96,0.82,0.85,0.61,0.48,0.29,,1.0,0.82,0.68,0.48,0.42,,0.89,0.92,0.84,0.75,0.85,1.34,0.65,0.18,,,1.11,1.37,0.84
PM10_2,1.2,1.3,,0.72,0.81,,1.23,1.03,0.95,0.76,,0.84,,1.21,0.53,,0.95,0.68,,0.75,0.36,1.3,1.05,0.19,0.74,,,,,0.62,1.51,2.02
