,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.14,,,,,0.89,0.72,0.4,0.43,0.42,,1.0,0.58,0.27,0.22,,0.68,0.64,0.56,0.5,0.5,0.44,0.45,0.54,0.42,,0.9,0.7,0.55
TEMP_0_1,,1.59,,,,0.64,0.95,0.84,0.61,0.5,,1.24,,,,,0.7,0.69,0.82,0.6,0.66,0.54,0.5,,0.3,,0.96,0.86,0.57
TEMP_0_0,,,1.84,,,0.89,,0.82,1.02,0.8,,,1.62,,,,0.66,0.91,0.59,0.76,0.54,0.63,0.59,,0.44,,1.02,0.89,0.64
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.04,0.48,0.55,,,1.28,,,,,,1.02,0.66,,,,0.72,0.67,0.56,0.58,0.55,0.52,0.5,0.37,0.33,,0.99,0.71,0.43
PRES_1_3,1.03,0.86,,,,,1.48,,,,,1.11,0.57,,,,0.59,0.65,0.72,0.52,0.57,0.45,0.44,0.78,0.54,,0.91,0.77,0.77
PRES_1_1,0.81,1.09,0.88,,,,,1.91,,,,0.92,1.17,,,,0.87,0.66,0.63,0.73,0.79,0.53,0.54,,0.49,,1.12,0.79,0.5
PRES_1_0,0.89,0.81,1.12,,,,,,1.88,0.62,,1.07,0.98,,,,0.63,1.01,0.8,0.66,0.36,0.49,0.62,,0.49,,1.03,0.95,0.59
PRES_0_0,1.04,0.78,1.03,,,,,,0.73,2.05,,1.12,0.91,0.89,,,1.04,0.91,0.81,0.42,0.52,0.56,0.51,,,,0.75,1.21,0.9
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.95,0.75,,,,0.83,0.74,0.43,0.48,0.43,,1.09,,,,,0.69,0.62,0.63,0.52,0.47,0.46,0.45,0.4,0.32,,0.87,0.72,0.54
DEWP_0_1,0.85,,1.26,,,0.83,0.59,0.86,0.7,0.55,,,1.52,,,,0.53,0.81,0.5,0.63,0.69,0.5,0.51,0.55,0.58,,1.02,0.74,0.56
DEWP_0_0,1.83,,,,,,,,,2.37,,,,4.62,,,2.02,,,,,,,,,,,1.72,
DEWP_1_0,1.95,,,,,,,,,,,,,,4.76,,2.18,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.07,0.7,0.54,,,0.97,0.65,0.67,0.49,0.65,,1.13,0.56,0.47,0.34,,1.58,,,,,,0.22,,,,0.74,1.0,0.84
WSPM_0_1,1.01,0.69,0.75,,,0.91,0.72,0.51,0.76,0.58,,1.03,0.86,,,,,1.54,,,,0.18,0.44,,,,1.04,0.78,0.46
WSPM_0_2,1.0,0.93,0.57,,,0.85,0.92,0.55,0.7,0.56,,1.18,0.61,,,,,,1.73,,,,0.33,,,,0.84,1.06,0.69
WSPM_0_0,1.04,0.8,0.83,,,1.03,0.75,0.75,0.62,0.47,,1.13,0.87,,,,,,,1.52,0.46,0.62,1.09,,,,1.31,0.48,0.31
WSPM_1_2,1.08,0.91,0.61,,,0.99,0.86,0.86,0.37,0.5,,1.07,1.01,,,,,,,0.42,1.94,,,,,,1.33,0.46,
WSPM_1_1,1.1,0.87,0.83,,,1.13,0.78,0.66,0.63,0.57,,1.21,0.85,,,,,0.4,,0.65,,2.07,,,,,1.35,0.6,
WSPM_1_0,1.15,0.81,0.78,,,1.1,0.78,0.7,0.78,0.39,,1.21,0.86,,,,0.3,0.64,0.33,1.42,,,1.32,,,,1.3,0.64,0.42
WSPM_0_4,1.45,,,,,0.85,1.46,,,,,1.14,1.01,,,,,,,,,,,2.37,,,0.54,1.25,1.2
WSPM_1_3,1.34,0.58,0.74,,,0.89,1.21,0.78,0.69,,,1.08,1.24,,,,,,,,,,,,2.68,,1.39,0.45,0.76
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.94,0.64,0.56,,,0.88,0.67,0.58,0.51,0.34,,0.96,0.72,,,,0.48,0.7,0.47,0.65,0.67,0.57,0.54,0.19,0.47,,1.14,0.31,
PM10_1,0.96,0.76,0.64,,,0.83,0.75,0.54,0.65,0.66,,1.05,0.7,0.32,,,0.89,0.69,0.83,0.34,0.21,0.26,0.37,0.66,0.18,,0.41,1.33,0.37
PM10_2,1.11,0.73,0.68,,,0.74,1.1,0.49,0.56,0.76,,1.15,0.77,,,,1.12,0.56,0.82,0.34,,,0.27,0.91,0.34,,,0.55,1.8
