,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.47,1.31,,,1.31,1.29,0.52,0.74,,,1.31,1.26,0.54,,1.33,1.96,1.86,1.51,2.61,0.98,0.84,0.73,1.27,1.42,1.8
TEMP_0_0,1.1,1.63,,,1.08,1.54,0.29,1.57,,,0.81,1.24,1.39,,1.25,2.04,1.79,1.36,2.77,1.5,1.8,1.69,1.31,1.37,1.86
TEMP_1_1,,0.56,2.67,,0.45,0.3,2.42,,,,1.47,0.94,,2.46,1.38,1.97,1.93,1.69,2.72,0.89,,,1.39,1.48,1.67
TEMP_0_2,,,,5.51,,,,,5.7,5.33,,,2.58,,1.23,2.03,1.47,1.02,2.9,1.48,,,1.36,1.37,1.57
PRES_0_0,1.4,1.4,0.37,,1.41,1.14,,0.49,,,1.26,1.27,0.74,,1.35,1.93,1.8,1.44,2.67,1.16,0.65,1.63,1.25,1.42,1.84
PRES_1_0,1.16,1.53,,,1.07,2.26,,,,,0.96,1.28,1.12,,1.26,2.06,1.76,1.49,2.72,1.26,1.89,,1.33,1.38,2.05
PRES_0_1,0.7,0.47,2.4,,,,2.53,,,,1.49,0.84,,2.33,1.41,1.95,1.87,1.51,2.74,0.84,1.47,,1.4,1.48,1.53
PRES_1_1,1.09,1.66,,,0.53,,,2.81,,,0.37,1.2,1.65,,1.08,2.16,2.08,1.58,2.64,1.55,1.82,,1.34,1.32,1.66
PRES_1_3,,,,5.51,,,,,6.01,,,,2.58,,1.17,2.07,1.67,1.11,2.99,1.71,,,1.35,1.36,1.63
PRES_1_2,,,,5.49,,,,,,15.44,,,2.54,,1.52,1.81,,,2.34,,,,,1.41,
DEWP_1_0,1.24,1.1,1.38,,1.15,1.09,1.39,0.47,,,1.51,1.0,0.27,,1.44,1.93,1.76,1.27,2.77,0.95,0.34,,1.28,1.45,1.68
DEWP_0_0,1.31,1.52,0.51,,1.17,1.46,0.49,1.18,,,0.91,1.54,,,1.21,2.08,1.96,1.67,2.6,1.11,1.69,1.77,1.34,1.37,1.92
DEWP_0_1,0.74,1.44,,2.82,0.86,1.31,,1.81,2.73,3.49,,,2.59,,1.17,1.95,1.66,1.51,2.72,1.91,1.62,,1.27,1.38,1.9
DEWP_1_1,,,2.68,,,,2.53,,,,,,,12.55,1.55,1.62,1.75,,3.32,,,,1.45,1.53,
WSPM_0_1,1.21,1.3,1.0,1.06,1.1,1.37,1.05,0.94,1.03,1.49,1.2,1.19,0.91,1.03,1.53,1.93,1.72,1.2,2.82,0.41,0.49,,1.31,1.42,1.61
WSPM_0_0,1.2,1.32,0.98,1.03,1.14,1.19,0.91,1.14,1.04,,1.15,1.16,0.94,,1.11,2.34,2.0,1.29,2.99,0.93,1.13,,1.36,1.37,1.73
WSPM_1_1,1.24,1.33,1.03,0.99,1.11,1.09,0.99,1.22,1.0,,1.12,1.23,0.9,,1.26,2.01,2.63,1.42,2.41,0.75,,,1.31,1.42,1.78
WSPM_1_2,1.22,1.39,1.12,0.66,1.18,1.15,1.02,1.18,0.8,,1.25,1.28,0.99,,1.1,2.03,1.13,2.85,2.36,1.23,,,1.33,1.43,2.55
WSPM_1_0,1.19,1.36,0.96,1.2,1.1,1.3,0.93,1.04,1.13,,1.12,1.16,1.03,,1.24,2.23,1.94,1.03,3.02,0.89,,,1.33,1.37,1.71
WSPM_0_2,1.11,1.41,0.84,1.63,1.07,1.44,0.8,1.3,1.39,,0.9,0.94,1.72,,0.91,1.18,1.29,0.59,2.11,3.7,,,1.03,1.41,2.23
WSPM_1_3,1.21,1.44,,,1.25,1.28,1.15,0.97,,,1.45,1.3,1.32,,0.98,1.17,,,0.92,,8.11,,1.44,1.58,1.31
WSPM_0_3,1.39,1.65,,,1.19,,,,,,,1.56,,,,1.29,,,1.88,,,12.13,,1.52,2.28
PM10_0,1.17,1.34,1.0,1.05,1.08,1.32,1.0,1.14,1.09,,1.13,1.23,0.99,1.16,1.22,2.11,1.99,1.64,2.68,1.1,1.71,,1.43,1.3,1.69
PM10_1,1.22,1.31,1.02,1.11,1.11,1.23,1.02,1.03,1.01,1.84,1.17,1.16,0.95,0.74,1.4,1.95,1.74,1.36,2.77,1.15,0.68,1.31,1.27,1.52,1.58
PM10_2,1.28,1.42,0.75,0.89,1.32,1.37,0.76,0.81,0.92,,1.23,1.13,1.45,,1.36,1.51,1.41,0.84,2.41,1.86,,3.02,0.63,1.44,3.24
