,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.43,,,,,0.54,0.62,1.18,0.85,0.6,,0.6,0.92,0.35,0.19,,0.58,0.56,0.68,0.34,0.54,0.45,0.22,0.42,0.48,,0.55,0.47,0.45
TEMP_0_1,,0.05,,,,0.42,0.15,0.11,0.15,0.14,,0.16,,,,,0.22,0.19,0.13,0.09,0.13,0.11,0.07,,0.48,,0.19,0.12,0.15
TEMP_0_0,,,0.02,,,0.15,,0.08,0.04,0.04,,,0.03,,,,0.18,0.08,0.16,0.05,0.13,0.06,0.04,,0.12,,0.12,0.08,0.08
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,0.37,0.89,0.51,,,0.2,,,,2.93,,0.42,0.52,,,,0.37,0.36,0.5,0.19,0.34,0.23,0.13,0.65,0.6,,0.34,0.33,0.47
PRES_1_3,0.26,0.19,,,,,0.07,,,,,0.24,0.46,0.22,0.08,,0.38,0.27,0.19,0.16,0.21,0.21,0.1,0.1,0.15,,0.26,0.18,0.12
PRES_1_1,0.2,0.06,0.07,0.01,,,,0.01,,0.29,,0.17,0.05,,,,0.09,0.12,0.13,0.04,0.05,0.08,0.04,,0.1,,0.09,0.09,0.11
PRES_1_0,0.16,0.1,0.04,,,,,,0.01,0.03,,0.12,0.07,,,,0.14,0.05,0.07,0.05,0.27,0.07,0.03,,0.1,,0.09,0.06,0.09
PRES_0_0,0.09,0.08,0.03,,,0.69,,,0.02,0.01,,0.08,0.06,0.01,,,0.04,0.05,0.06,0.07,0.06,0.04,0.04,,,,0.1,0.03,0.02
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.68,0.56,,,,0.7,0.65,1.11,0.7,0.58,,0.56,,,,,0.63,0.66,0.59,0.36,0.68,0.44,0.24,0.83,0.95,,0.64,0.48,0.49
DEWP_0_1,0.34,,0.06,0.03,,0.29,0.41,0.12,0.14,0.15,,,0.06,,,,0.44,0.16,0.38,0.11,0.13,0.16,0.08,0.17,0.12,,0.2,0.19,0.19
DEWP_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,
DEWP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.2,0.23,0.28,,,0.19,0.31,0.17,0.21,0.1,,0.19,0.39,0.05,0.03,,0.05,2.47,,2.07,,,0.29,,,,0.28,0.1,0.07
WSPM_0_1,0.22,0.23,0.15,,,0.22,0.25,0.28,0.11,0.11,,0.23,0.17,,,,2.57,0.05,2.23,0.29,0.47,0.21,0.07,,,,0.16,0.14,0.24
WSPM_0_2,0.17,0.1,0.21,,,0.18,0.12,0.19,0.11,0.09,,0.13,0.26,,,,,1.47,0.02,0.48,,0.29,0.13,,,,0.17,0.07,0.08
WSPM_0_0,0.12,0.1,0.07,,,0.09,0.13,0.08,0.09,0.15,,0.11,0.09,,,,0.78,0.2,0.42,0.01,0.12,0.03,0.01,,0.24,,0.07,0.14,0.18
WSPM_1_2,0.1,0.07,0.12,,,0.09,0.09,0.06,0.22,0.12,,0.11,0.06,,,,,0.23,,0.04,0.01,0.16,0.07,,,,0.06,0.23,
WSPM_1_1,0.07,0.06,0.05,,,0.05,0.08,0.07,0.06,0.06,,0.06,0.07,,,,,0.08,0.17,0.01,0.08,0.01,0.02,,,,0.04,0.09,0.15
WSPM_1_0,0.07,0.07,0.05,,,0.06,0.08,0.06,0.04,0.06,,0.06,0.06,,,,0.19,0.05,0.11,0.01,0.14,0.05,0.01,,,,0.04,0.07,0.1
WSPM_0_4,0.04,,,,,0.08,0.02,,,,,0.06,0.04,0.01,,,,,,,,,,,,,0.17,0.02,0.01
WSPM_1_3,0.03,0.08,0.04,,,0.05,0.02,0.03,0.03,,,0.05,0.02,,,,,,,0.04,,,,,,,0.02,0.08,0.04
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.57,0.63,0.6,0.18,,0.51,0.67,0.51,0.56,0.75,,0.6,0.54,,,,0.96,0.43,0.75,0.19,0.31,0.25,0.15,2.2,0.4,,0.35,0.81,4.43
PM10_1,0.31,0.25,0.27,,,0.32,0.3,0.33,0.18,0.12,,0.28,0.33,0.1,0.07,,0.18,0.27,0.17,0.4,0.72,0.36,0.17,0.16,0.76,,0.49,0.09,0.18
PM10_2,0.11,0.13,0.11,,,0.18,0.06,0.19,0.09,0.05,,0.11,0.12,,0.01,,0.06,0.15,0.09,0.2,,0.35,0.08,0.04,0.09,,0.55,0.08,0.01
