,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,1.0,,,1.0,1.02,0.91,1.01,,,1.0,1.01,1.04,,1.0,0.99,0.99,0.99,0.98,1.02,0.93,1.04,0.98,0.99,0.97
TEMP_0_0,1.0,1.0,,,1.0,0.98,1.0,1.0,,,0.96,0.98,1.01,,0.99,1.01,1.01,1.0,1.02,1.0,1.03,0.99,1.01,1.01,1.04
TEMP_1_1,,2.0,1.0,,1.07,1.0,1.0,,,,1.01,1.06,,0.9,1.01,1.0,0.98,1.01,1.02,0.99,,,1.01,1.0,1.01
TEMP_0_2,,,,1.0,,,,,1.02,0.99,,,1.0,,0.99,0.99,0.97,1.0,0.98,0.93,,,1.03,0.99,0.92
PRES_0_0,1.0,1.0,0.94,,1.0,1.0,,0.99,,,0.99,1.01,1.05,,1.02,0.99,0.99,0.99,1.02,1.04,0.76,1.13,0.98,0.99,0.96
PRES_1_0,0.98,1.01,,,1.01,1.0,,,,,1.04,0.97,1.01,,0.97,1.0,1.02,1.03,0.95,0.94,1.11,,1.01,1.03,1.15
PRES_0_1,1.08,0.95,0.99,,,,1.0,,,,1.01,1.02,,0.9,1.0,1.01,0.98,0.99,1.03,0.99,1.0,,1.01,1.0,0.98
PRES_1_1,1.01,1.01,,,0.95,,,1.0,,,0.81,1.01,1.0,,0.94,1.0,1.0,1.0,0.98,1.01,1.28,,1.02,1.0,1.04
PRES_1_3,,,,1.0,,,,,1.0,,,,1.0,,1.0,1.0,1.04,1.0,1.0,1.0,,,1.02,1.0,0.92
PRES_1_2,,,,1.01,,,,,,1.0,,,0.99,,0.99,1.0,,,0.79,,,,,0.94,
DEWP_1_0,1.0,1.0,0.99,,1.02,0.98,0.99,1.17,,,1.0,1.01,1.02,,1.03,0.99,0.96,0.93,1.02,0.98,,,0.99,1.0,0.95
DEWP_0_0,1.0,1.0,0.94,,0.99,1.02,0.96,0.99,,,0.99,1.0,,,0.96,1.01,1.03,1.06,0.98,1.04,1.12,1.0,1.01,1.0,1.09
DEWP_0_1,0.95,0.99,,1.04,0.97,0.98,,1.01,1.02,1.16,,,1.0,,1.01,0.99,1.01,1.01,0.99,0.98,1.0,,1.02,1.0,0.97
DEWP_1_1,,,1.01,,,,1.01,,,,,,,1.0,1.01,0.85,0.8,,1.14,,,,1.0,0.94,
WSPM_0_1,0.99,1.01,0.97,1.0,0.99,1.01,0.98,1.04,1.02,1.05,0.97,1.02,1.01,0.86,1.0,1.02,0.94,1.02,1.02,0.57,0.72,,1.01,0.98,0.92
WSPM_0_0,0.99,0.98,0.99,1.01,1.02,0.99,0.96,0.95,1.0,,0.99,0.96,0.98,,0.97,1.0,1.08,0.95,1.0,1.14,1.2,,0.99,1.01,1.04
WSPM_1_1,1.02,1.01,0.99,1.0,1.01,0.95,0.99,1.02,0.92,,1.02,0.98,0.97,,1.01,0.94,1.0,1.19,0.86,0.99,,,0.98,1.01,1.01
WSPM_1_2,1.02,1.02,0.99,0.82,1.02,0.98,1.0,1.04,1.0,,1.13,1.03,0.97,,0.98,1.04,0.77,1.0,1.17,1.43,,,1.01,1.03,1.48
WSPM_1_0,1.0,0.99,0.99,1.02,0.99,1.05,0.96,0.95,1.0,,0.97,1.01,1.0,,0.97,1.02,1.17,0.96,1.0,1.11,,,1.01,0.99,1.02
WSPM_0_2,1.03,1.0,1.13,1.1,0.98,1.02,1.13,1.0,1.0,,0.97,0.95,1.03,,1.74,0.87,1.05,0.73,1.03,1.01,,,0.94,1.01,0.96
WSPM_1_3,1.19,0.99,,,1.31,0.88,1.0,0.78,,,,0.98,1.0,,1.41,0.82,,,,,1.0,,0.99,1.18,1.0
WSPM_0_3,0.92,1.0,,,0.89,,,,,,,1.0,,,,,,,1.0,,,1.0,,1.06,0.84
PM10_0,1.0,1.01,0.98,0.99,1.01,1.02,0.98,1.0,1.0,,1.01,1.0,0.99,0.99,0.97,1.01,1.07,1.01,0.98,1.09,1.13,,1.0,1.0,1.37
PM10_1,1.0,0.99,1.0,1.01,0.98,0.97,1.0,1.0,0.98,1.12,0.97,1.01,0.98,0.84,1.02,1.0,0.92,1.02,1.04,0.94,0.73,1.05,1.04,1.0,0.87
PM10_2,1.0,0.99,0.96,1.0,1.06,1.03,0.99,0.95,1.17,,1.06,1.01,1.1,,1.05,0.88,0.92,0.73,0.94,0.98,,1.2,0.69,1.01,1.0
