,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.87,,,,,0.93,0.96,1.24,0.88,0.64,,1.02,1.17,0.4,0.21,,0.82,0.72,0.83,0.45,0.61,0.49,0.32,0.67,0.58,,0.87,0.65,0.57
TEMP_0_1,,0.58,,,,1.73,1.08,0.77,0.85,0.69,,1.2,,,,,1.14,0.9,0.8,0.52,0.66,0.52,0.38,,1.99,,1.11,0.77,0.65
TEMP_0_0,,,0.49,0.12,0.33,1.63,,0.94,0.67,0.58,0.33,,0.7,,,0.33,1.52,0.88,1.19,0.6,0.99,0.57,0.41,,0.93,0.33,1.26,0.86,0.78
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.07,1.55,1.11,,,0.76,,,2.57,1.16,,1.15,1.2,,,,0.87,0.78,0.94,0.47,0.64,0.47,0.33,1.08,0.89,,0.92,0.7,0.71
PRES_1_3,1.26,0.96,,,,,0.63,,,1.47,,1.21,1.51,0.51,0.26,,1.29,0.93,0.8,0.57,0.74,0.62,0.39,0.63,0.63,,1.13,0.76,0.57
PRES_1_1,1.88,1.05,0.98,0.13,,,4.13,0.46,1.79,1.03,,1.89,0.97,,0.34,,1.22,1.0,1.34,0.55,0.72,0.76,0.42,,1.31,,1.26,1.04,0.89
PRES_1_0,2.0,1.44,0.87,,0.24,3.99,,1.91,0.46,0.46,0.24,1.76,1.24,,,0.24,1.34,0.89,0.98,0.68,1.99,0.61,0.47,,1.1,0.24,1.29,0.86,0.83
PRES_0_0,1.96,1.71,1.08,,,4.13,3.2,1.29,0.56,0.4,,1.94,1.39,0.33,0.21,,1.28,0.98,1.33,0.85,0.79,0.66,0.54,,,,1.44,0.96,0.76
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.99,0.82,,,,0.95,0.9,1.03,0.73,0.57,,0.9,4.69,0.81,0.37,,0.78,0.7,0.7,0.42,0.61,0.44,0.3,0.86,0.81,,0.84,0.6,0.53
DEWP_0_1,1.54,4.55,0.58,0.16,0.39,1.4,1.51,0.79,0.8,0.68,0.39,5.67,0.62,0.53,0.28,0.39,1.52,0.79,1.22,0.54,0.65,0.57,0.38,0.78,0.61,0.39,1.09,0.82,0.71
DEWP_0_0,2.52,,,,,,,,1.19,0.79,,,,0.17,0.12,,1.5,,,,,,,,,,2.09,1.58,
DEWP_1_0,2.91,,,,,,,,,,,,,,0.15,,2.09,,,,,,,,,,2.53,2.12,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.32,1.32,1.34,,,1.24,1.56,0.92,0.94,0.65,,1.29,1.47,0.34,0.14,,0.58,1.72,2.26,1.25,0.96,1.33,0.61,,,,1.21,0.74,0.49
WSPM_0_1,1.42,1.28,1.03,,0.48,1.37,1.38,1.22,0.71,0.62,0.48,1.43,1.18,,,0.48,1.43,0.6,1.28,0.55,0.76,0.58,0.35,2.34,1.88,0.48,1.06,0.73,0.87
WSPM_0_2,1.53,1.11,1.6,0.27,,1.44,1.22,1.24,0.89,0.53,,1.39,1.8,,,,4.59,1.57,0.52,0.75,1.3,0.69,0.49,,,,1.28,0.81,0.62
WSPM_0_0,1.67,1.46,1.11,,,1.43,1.63,1.26,1.23,1.37,,1.66,1.35,,,,2.01,0.97,1.3,0.48,1.01,0.58,0.36,2.32,1.88,,1.25,0.97,1.13
WSPM_1_2,1.7,1.32,1.64,,,1.58,1.53,1.13,2.0,1.56,,1.81,1.27,,,,3.67,1.08,1.49,0.53,0.45,0.59,0.43,,2.23,,1.24,1.52,
WSPM_1_1,1.89,1.57,1.23,,,1.5,1.77,1.69,1.42,1.07,,1.79,1.56,,,,2.04,1.17,1.8,0.56,1.02,0.41,0.45,,,,1.36,1.36,1.92
WSPM_1_0,1.8,1.68,1.44,,,1.63,1.87,1.62,1.27,1.18,,1.81,1.66,,,,1.87,1.04,1.39,0.6,1.12,0.76,0.43,,,,1.41,1.05,1.18
WSPM_0_4,1.5,,,,,2.23,1.07,,,,,1.87,1.58,0.29,0.19,,,2.15,,,,1.07,0.6,0.36,,,2.01,0.97,0.59
WSPM_1_3,1.88,2.74,1.86,,,2.44,1.48,1.68,1.78,,,2.43,1.38,,,,,,,0.66,0.96,,0.65,,0.32,,1.5,2.41,2.84
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.08,1.03,0.95,0.3,0.27,0.98,1.08,0.88,0.87,0.76,0.27,1.11,0.97,1.42,1.02,0.27,1.04,0.69,0.81,0.4,0.59,0.43,0.29,1.44,0.72,0.27,0.84,0.71,1.0
PM10_1,1.31,1.09,1.08,0.23,,1.29,1.18,0.98,0.74,0.51,,1.27,1.22,0.37,0.23,,0.89,0.95,0.83,0.64,0.72,0.57,0.45,0.72,0.73,,1.16,0.66,0.51
PM10_2,1.55,1.55,1.39,,,1.84,1.14,1.62,0.9,0.8,,1.52,1.52,0.43,0.16,,1.01,0.93,1.19,0.79,,0.88,0.46,0.71,0.55,,1.43,0.91,0.48
