,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,1.0,,,1.01,1.0,0.88,0.99,,,1.0,1.0,1.05,,1.0,0.99,1.0,0.99,0.99,1.01,0.87,1.04,0.98,0.99,0.98
TEMP_0_0,1.0,1.0,,,0.99,1.01,1.0,1.01,,,0.96,0.98,1.02,,0.99,1.0,1.0,1.0,1.01,1.01,1.05,0.99,1.01,1.01,1.02
TEMP_1_1,,2.0,1.01,,1.08,1.0,1.0,,,,1.01,1.08,,0.87,1.01,1.0,0.98,1.01,1.02,0.99,,,1.01,1.0,1.03
TEMP_0_2,,,,1.0,,,,,1.02,0.99,,,1.0,,0.99,1.0,0.98,1.0,0.97,0.89,,,1.04,0.99,0.89
PRES_0_0,1.0,1.01,0.91,,1.0,1.0,,0.98,,,0.99,1.01,1.08,,1.03,0.98,0.98,0.97,1.01,1.06,0.72,1.19,0.98,0.99,0.95
PRES_1_0,0.97,0.98,,,1.01,0.99,,,,,1.03,0.97,1.01,,0.96,1.02,1.03,1.08,0.98,0.92,1.12,,1.01,1.01,1.17
PRES_0_1,1.12,0.96,0.98,,,,1.01,,,,1.02,1.03,,0.87,1.0,1.01,0.98,0.99,1.03,0.99,1.0,,1.01,1.0,0.99
PRES_1_1,1.02,1.0,,,0.96,,,1.0,,,0.8,1.01,1.0,,0.93,1.0,1.0,1.0,0.97,1.02,1.4,,1.02,1.0,1.05
PRES_1_3,,,,1.0,,,,,1.0,,,,1.0,,1.0,1.0,1.05,1.0,0.99,1.0,,,1.01,1.0,0.9
PRES_1_2,,,,1.01,,,,,,1.0,,,0.99,,0.99,1.06,,,0.81,,,,,0.94,
DEWP_1_0,1.0,1.03,0.99,,1.02,1.0,0.98,1.22,,,1.0,1.01,1.04,,1.03,0.99,0.97,0.91,1.02,1.01,0.53,,0.98,1.0,0.94
DEWP_0_0,1.01,1.0,0.9,,0.99,1.0,0.94,0.98,,,0.99,1.0,,,0.96,1.01,1.02,1.07,0.98,1.02,1.13,1.0,1.01,1.0,1.1
DEWP_0_1,0.93,0.98,,1.06,0.96,0.98,,1.02,1.04,1.23,,,1.0,,1.01,0.99,1.01,1.01,0.98,0.97,1.0,,1.02,1.0,0.96
DEWP_1_1,,,1.01,,,,1.01,,,,,,,1.0,1.0,0.81,0.78,,1.11,,,,1.0,1.0,
WSPM_0_1,0.98,1.0,0.96,0.96,0.97,1.04,0.97,1.04,1.0,0.97,0.97,1.03,1.01,0.81,1.0,1.01,0.98,1.03,1.01,0.68,0.77,,1.02,0.98,0.89
WSPM_0_0,0.99,0.99,0.99,1.03,1.03,0.97,0.95,0.96,1.0,,1.01,0.95,0.98,,0.98,1.0,1.04,0.93,1.0,1.11,1.12,,0.99,0.99,1.06
WSPM_1_1,1.02,0.98,0.98,1.01,1.02,0.93,0.99,1.02,0.98,,1.0,0.98,0.97,,1.01,0.94,0.99,1.21,0.91,0.97,,,0.98,1.02,1.06
WSPM_1_2,1.02,1.03,0.98,0.8,1.04,0.94,0.99,1.05,1.0,,1.12,1.02,0.97,,0.97,1.04,0.79,1.0,1.1,1.55,,,1.0,1.05,1.53
WSPM_1_0,0.99,1.0,0.99,1.06,1.0,1.0,0.96,0.96,1.0,,0.98,0.99,1.0,,0.97,1.02,1.11,0.93,1.0,1.1,,,1.0,0.99,1.01
WSPM_0_2,1.03,0.99,1.16,1.18,0.97,1.04,1.16,0.98,1.0,,0.95,0.93,1.04,,1.46,0.87,1.08,0.68,1.03,1.01,,,0.94,1.0,0.95
WSPM_1_3,1.28,0.96,,,1.39,0.86,1.0,0.77,,,2.14,0.98,1.0,,1.4,0.81,,,0.67,,1.0,,1.0,1.21,1.06
WSPM_0_3,0.99,1.0,,,0.89,,,,,,,1.0,,,,1.0,,,1.0,,,1.0,,1.05,0.8
PM10_0,1.01,1.0,0.97,0.99,1.02,1.01,0.97,1.0,1.01,,1.02,1.0,0.98,0.99,0.96,1.01,1.06,1.02,0.97,1.11,1.15,,1.0,1.0,1.35
PM10_1,0.99,1.0,1.0,1.0,0.97,0.99,1.0,1.01,0.97,1.15,0.97,1.01,0.97,0.75,1.03,1.0,0.94,1.01,1.04,0.94,0.7,1.05,1.04,1.0,0.85
PM10_2,1.0,1.0,0.94,1.1,1.05,1.01,0.99,0.94,1.17,,1.04,1.01,1.14,,1.06,0.86,0.89,0.72,0.94,0.95,,1.32,0.74,1.0,1.0
