,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.66,,,,,0.8,0.97,1.66,1.22,1.01,,0.74,1.22,1.43,0.93,,0.9,0.78,1.01,0.62,0.87,0.78,0.51,1.13,1.14,,0.68,0.64,0.77
TEMP_0_1,,0.21,,,,0.5,0.37,0.35,0.39,0.37,,0.29,,,,,0.42,0.33,0.33,0.24,0.32,0.28,0.2,,1.3,,0.29,0.25,0.29
TEMP_0_0,,,0.13,0.15,0.6000000000000001,0.29,,0.26,0.19,0.19,0.6000000000000001,,0.15,,,0.6000000000000001,0.34,0.2,0.3,0.17,0.29,0.19,0.14,,0.38,0.6000000000000001,0.21,0.18,0.22
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,0.56,1.15,0.97,,,0.44,,,2.42,1.24,,0.57,0.85,,,,0.65,0.58,0.78,0.44,0.62,0.52,0.37,1.25,1.18,,0.49,0.47,0.65
PRES_1_3,0.41,0.45,,,,,0.27,,,0.98,,0.37,0.67,0.77,0.48,,0.6,0.43,0.41,0.33,0.44,0.42,0.26,0.45,0.52,,0.38,0.32,0.32
PRES_1_1,0.26,0.21,0.23,0.14,,,0.76,0.11,0.45,0.29,,0.25,0.18,,0.27,,0.24,0.2,0.3,0.14,0.19,0.22,0.12,,0.46,,0.18,0.19,0.22
PRES_1_0,0.25,0.26,0.19,,0.39,0.58,,0.43,0.11,0.12,0.39,0.21,0.22,,,0.39,0.25,0.16,0.2,0.16,0.47,0.16,0.13,,0.36,0.39,0.17,0.14,0.19
PRES_0_0,0.17,0.21,0.15,,,0.4,0.36,0.19,0.09,0.07,,0.16,0.16,0.13,0.1,,0.16,0.12,0.18,0.13,0.13,0.12,0.1,,,,0.13,0.11,0.11
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.85,1.02,,,,0.93,1.04,1.57,1.15,1.01,,0.75,5.56,3.28,1.87,,0.97,0.87,0.96,0.66,0.98,0.8,0.55,1.66,1.8,,0.75,0.68,0.81
DEWP_0_1,0.45,1.92,0.29,0.37,1.35,0.47,0.59,0.41,0.42,0.41,1.35,1.59,0.25,0.73,0.47,1.35,0.64,0.33,0.57,0.28,0.36,0.35,0.24,0.51,0.46,1.35,0.33,0.31,0.37
DEWP_0_0,0.02,,,,,,,,0.02,0.01,,,,0.01,0.01,,0.02,,,,,,,,,,0.02,0.01,
DEWP_1_0,0.01,,,,,,,,,,,,,,,,0.01,,,,,,,,,,0.01,0.01,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.33,0.48,0.57,,,0.36,0.53,0.41,0.43,0.34,,0.31,0.51,0.4,0.21,,0.21,0.63,0.92,0.57,0.45,0.71,0.33,,,,0.32,0.24,0.22
WSPM_0_1,0.36,0.47,0.44,,1.41,0.39,0.47,0.54,0.32,0.32,1.41,0.35,0.41,,,1.41,0.52,0.22,0.52,0.25,0.36,0.31,0.19,1.32,1.22,1.41,0.28,0.24,0.39
WSPM_0_2,0.28,0.29,0.5,0.38,,0.3,0.3,0.4,0.3,0.2,,0.25,0.45,,,,1.22,0.42,0.15,0.25,0.45,0.27,0.19,,,,0.25,0.19,0.2
WSPM_0_0,0.21,0.27,0.24,,,0.21,0.28,0.29,0.29,0.37,,0.2,0.24,,,,0.37,0.18,0.27,0.11,0.24,0.16,0.1,0.67,0.62,,0.17,0.16,0.26
WSPM_1_2,0.2,0.22,0.32,,,0.21,0.24,0.23,0.42,0.38,,0.2,0.2,,,,0.62,0.18,0.28,0.11,0.1,0.14,0.11,,0.67,,0.15,0.23,
WSPM_1_1,0.15,0.18,0.17,,,0.14,0.19,0.24,0.21,0.18,,0.14,0.17,,,,0.24,0.14,0.23,0.08,0.15,0.07,0.08,,,,0.11,0.14,0.27
WSPM_1_0,0.14,0.19,0.19,,,0.15,0.2,0.23,0.18,0.19,,0.14,0.18,,,,0.21,0.12,0.18,0.09,0.17,0.13,0.07,,,,0.12,0.11,0.17
WSPM_0_4,0.1,,,,,0.17,0.1,,,,,0.12,0.15,0.09,0.08,,,0.21,,,,0.15,0.09,0.06,,,0.14,0.09,0.07
WSPM_1_3,0.08,0.18,0.14,,,0.12,0.09,0.13,0.14,,,0.1,0.08,,,,,,,0.05,0.08,,0.06,,0.04,,0.07,0.14,0.23
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.73,1.01,1.1,1.57,2.31,0.76,0.98,1.06,1.08,1.08,2.31,0.73,0.91,4.57,4.02,2.31,1.02,0.67,0.89,0.5,0.75,0.62,0.42,2.19,1.27,2.31,0.59,0.63,1.22
PM10_1,0.45,0.54,0.63,0.61,,0.51,0.54,0.6,0.46,0.36,,0.42,0.58,0.6,0.46,,0.45,0.47,0.46,0.4,0.46,0.42,0.33,0.55,0.64,,0.41,0.3,0.31
PM10_2,0.21,0.3,0.32,,,0.28,0.21,0.39,0.22,0.22,,0.2,0.28,0.27,0.12,,0.2,0.18,0.26,0.19,,0.25,0.13,0.22,0.19,,0.2,0.16,0.11
