,TEMP_1_1,PRES_0_1,PRES_0_0,PRES_1_0,DEWP_1_1,DEWP_1_0,DEWP_0_0,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_0_3,WSPM_1_0,WSPM_1_1,WSPM_0_4,WSPM_1_2,PM10_0,PM10_1,PM10_2
TEMP_1_1,1.0,1.0,0.53,0.36,0.99,0.69,0.44,0.88,0.77,0.72,0.7,0.69,0.63,0.62,0.52,0.94,0.83,0.49
PRES_0_1,1.0,1.0,,,0.99,0.69,0.45,0.88,0.77,0.72,0.7,0.69,0.64,0.62,0.52,0.94,0.83,0.49
PRES_0_0,1.97,,1.05,,1.95,,,1.66,1.59,1.31,,1.3,,,0.95,1.86,1.56,
PRES_1_0,,,,,,,,,,,,,,,,,,
DEWP_1_1,1.01,1.01,0.52,0.37,1.0,0.72,,0.89,0.78,0.73,0.71,0.7,0.65,0.63,0.52,0.96,0.84,0.51
DEWP_1_0,1.45,1.44,,,,0.99,0.43,1.27,1.48,1.02,,0.99,0.88,,,1.35,1.2,0.8
DEWP_0_0,2.43,2.14,,,,1.84,1.09,1.73,,1.37,,1.26,1.61,,,2.29,2.12,
WSPM_0_1,1.13,1.13,0.6,,1.12,0.78,0.44,1.0,0.91,0.83,1.43,0.8,0.69,0.48,0.5,1.08,0.92,0.57
WSPM_0_2,1.29,1.29,0.62,0.52,1.27,0.69,,1.07,1.0,0.93,0.71,0.9,0.42,,,1.21,1.0,0.54
WSPM_0_0,1.39,1.39,,,1.37,0.99,0.71,1.27,0.9,1.0,0.88,0.94,1.06,,0.73,1.3,1.27,0.69
WSPM_0_3,1.43,1.43,,,1.41,,,0.68,1.42,1.08,1.0,0.94,,,,1.36,1.19,0.76
WSPM_1_0,1.45,1.45,,,1.43,1.01,,1.27,1.09,1.07,0.93,1.0,1.17,,,1.34,1.27,0.75
WSPM_1_1,1.58,1.57,,,1.54,1.13,0.75,1.39,,0.94,,0.86,1.0,,,1.47,1.48,0.62
WSPM_0_4,1.61,1.61,,,1.59,,,2.1,,,,1.36,,1.0,,1.51,1.37,
WSPM_1_2,2.0,1.9,,,1.97,,,2.03,,1.34,,1.45,,,1.05,1.88,3.13,
PM10_0,1.06,1.06,0.56,0.38,1.05,0.73,0.5,0.93,0.82,0.79,0.76,0.74,0.73,0.66,0.59,1.0,0.88,0.6
PM10_1,1.2,1.2,,,1.19,0.8,,1.07,0.94,0.79,0.81,0.78,0.63,0.76,,1.14,1.0,0.55
PM10_2,2.03,2.03,,,2.01,,,1.97,,1.37,1.29,1.29,,,,1.76,1.8,1.0
