,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.81,,,,,0.91,0.97,1.34,1.06,0.83,,0.95,1.18,0.64,0.39,,0.9,0.83,0.95,0.58,0.79,0.66,0.44,0.78,0.77,,0.86,0.72,0.71
TEMP_0_1,,0.46,,,,1.36,0.84,0.68,0.78,0.7,,0.86,,,,,0.97,0.83,0.72,0.52,0.67,0.57,0.41,,1.67,,0.87,0.66,0.66
TEMP_0_0,,,0.36,0.18,0.54,1.09,,0.73,0.52,0.5,0.54,,0.49,,,0.54,1.13,0.69,1.0,0.51,0.86,0.55,0.39,,0.87,0.54,0.88,0.67,0.68
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,0.92,1.43,1.07,,,0.67,,,4.56,1.66,,0.97,1.09,,,,0.87,0.81,0.99,0.54,0.76,0.58,0.41,1.17,1.07,,0.83,0.73,0.84
PRES_1_3,0.97,0.82,,,,,0.52,,,1.9,,0.93,1.28,0.72,0.38,,1.14,0.89,0.77,0.6,0.77,0.7,0.44,0.6,0.67,,0.92,0.7,0.57
PRES_1_1,1.26,0.72,0.73,0.17,,,,0.34,2.13,1.09,,1.21,0.68,,0.41,,0.87,0.86,1.04,0.49,0.59,0.75,0.41,,0.99,,0.83,0.77,0.82
PRES_1_0,1.24,0.97,0.61,,0.39,3.96,,1.67,0.33,0.4,0.39,1.08,0.84,,,0.39,1.03,0.66,0.75,0.58,1.85,0.59,0.41,,1.09,0.39,0.89,0.63,0.72
PRES_0_0,1.11,1.05,0.69,,,2.5,3.25,1.26,0.43,0.27,,1.08,0.89,0.3,0.26,,0.8,0.69,0.92,0.71,0.66,0.55,0.48,,,,0.92,0.6,0.53
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.96,0.86,,,,0.96,0.94,1.19,0.9,0.76,,0.86,,,0.77,,0.88,0.84,0.83,0.56,0.82,0.62,0.42,1.04,1.07,,0.87,0.69,0.68
DEWP_0_1,1.17,5.22,0.5,0.26,0.72,1.08,1.26,0.69,0.72,0.68,0.72,7.18,0.5,,0.44,0.72,1.3,0.72,1.14,0.55,0.65,0.64,0.43,0.78,0.64,0.72,0.86,0.75,0.72
DEWP_0_0,0.81,,,,,,,,0.58,0.3,,,,0.08,0.07,,0.52,,,,,,,,,,1.01,0.54,
DEWP_1_0,0.81,,,,,,,,,,,,,,0.06,,0.63,,,,,,,,,,,0.59,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.96,1.04,1.13,,,0.94,1.21,0.83,0.89,0.59,,0.94,1.27,0.43,0.23,,0.46,2.08,,1.87,1.21,2.64,0.78,,,,1.01,0.61,0.48
WSPM_0_1,1.02,1.04,0.84,,,1.01,1.08,1.1,0.66,0.61,,1.03,0.9,,,,1.73,0.47,1.43,0.65,0.88,0.63,0.37,2.07,2.54,,0.8,0.65,0.89
WSPM_0_2,1.05,0.81,1.21,0.32,,1.05,0.9,1.04,0.78,0.55,,0.93,1.31,,,,,1.87,0.4,0.97,1.49,0.81,0.62,,,,0.96,0.61,0.58
WSPM_0_0,1.06,0.99,0.79,,,0.93,1.13,0.88,0.88,1.06,,1.02,0.92,,,,1.51,0.87,1.24,0.35,0.91,0.49,0.29,,1.33,,0.8,0.86,0.96
WSPM_1_2,1.03,0.87,1.13,,,0.98,0.99,0.78,1.37,1.33,,1.09,0.82,,,,4.56,0.9,2.11,0.4,0.32,0.63,0.41,,,,0.75,1.4,
WSPM_1_1,1.05,0.95,0.83,,,0.9,1.06,1.04,0.91,0.88,,0.99,0.98,,,,,0.82,1.39,0.36,0.78,0.27,0.34,,,,0.78,0.93,1.46
WSPM_1_0,1.01,1.02,0.9,,,0.94,1.12,1.01,0.82,0.99,,1.0,0.99,,,,1.29,0.77,1.07,0.4,0.98,0.65,0.3,,,,0.82,0.79,1.06
WSPM_0_4,0.81,,,,,1.23,0.62,,,,,1.03,0.9,0.32,0.22,,,,,,,1.03,0.57,0.24,,,1.33,0.57,0.4
WSPM_1_3,0.92,1.45,1.02,,,1.23,0.77,0.94,0.91,,,1.17,0.73,,,,,,,0.56,,,0.63,,0.19,,0.76,1.42,1.42
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.99,1.03,1.0,0.5,0.72,0.93,1.07,0.93,0.94,1.02,0.72,1.01,0.96,,,0.72,1.15,0.76,0.96,0.48,0.69,0.55,0.38,1.71,0.85,0.72,0.77,0.84,1.57
PM10_1,1.03,0.93,0.96,0.46,,1.05,1.01,0.98,0.75,0.53,,0.99,1.04,0.48,0.32,,0.79,0.88,0.76,0.8,0.82,0.74,0.55,0.72,0.87,,1.04,0.56,0.56
PM10_2,0.97,1.06,0.99,,,1.27,0.76,1.28,0.75,0.62,,0.96,1.05,,0.21,,0.72,0.9,0.9,0.82,,1.25,0.49,0.57,0.61,,1.23,0.67,0.35
