,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.98,0.45,,,,,0.65,0.45,0.54,0.2,,,,0.92,0.38,0.27,0.07,0.07,,0.51,0.44,0.34,0.33,0.24,0.26,0.17,0.11,0.05,,0.88,0.72,0.27
TEMP_0_0,0.46,0.98,,,,,0.42,0.72,0.39,0.26,,,,0.7,0.53,0.05,0.26,0.29,,0.5,0.48,0.4,0.18,0.24,0.23,0.15,0.16,0.06,,0.91,0.7,0.26
TEMP_1_1,,,1.0,,,,0.8,,0.47,,0.46,,,0.61,0.13,0.85,,,,0.53,0.74,0.32,0.25,0.31,0.36,0.16,0.08,,,1.22,0.75,0.08
TEMP_0_2,,,,1.0,,,0.24,,,0.69,,0.73,,0.96,0.65,,,0.69,,0.43,0.57,0.42,0.78,0.37,0.35,0.21,0.21,,,1.32,0.92,0.47
TEMP_0_1,,,,,1.0,,0.4,0.68,0.31,0.9,,0.45,,0.33,,,1.14,,,0.43,0.31,1.05,,0.44,0.38,0.25,0.19,0.21,,1.34,1.11,0.62
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_0_0,0.79,0.47,0.5,0.06,0.06,,0.98,0.16,0.38,,,,,0.9,0.28,0.46,0.11,0.1,,0.52,0.52,0.38,0.33,0.24,0.29,0.12,0.11,0.04,,0.9,0.78,0.29
PRES_1_1,0.63,0.91,,,0.13,,0.19,1.0,0.07,,,,,0.72,0.48,,0.32,0.33,,0.5,0.51,0.44,0.2,0.25,0.26,0.18,0.16,0.06,,0.96,0.71,0.29
PRES_1_0,0.89,0.74,0.41,,,,0.51,0.09,0.98,,,,,0.98,0.5,0.41,0.15,,,0.49,0.54,0.42,0.38,0.28,0.27,0.18,0.15,0.06,,1.12,0.78,0.21
PRES_1_2,0.7,0.83,,0.41,0.42,,,,,1.0,,,,0.87,0.76,,0.47,,,0.62,0.48,0.47,0.38,0.4,0.35,0.25,0.19,0.1,,1.21,0.9,0.32
PRES_0_1,,,1.29,,,,,,,,0.99,,,,,1.27,,,,0.89,0.96,,,0.42,0.47,0.24,,,,1.57,0.99,
PRES_1_3,,,,0.95,0.46,,,,,,,1.0,,0.61,0.52,,0.53,0.83,,0.51,0.69,0.72,0.62,0.3,0.32,0.26,0.21,0.11,,1.44,0.82,0.62
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,0.75,0.57,0.25,0.15,0.03,,0.6,0.44,0.46,0.22,,0.06,,0.99,0.24,,,,,0.49,0.38,0.38,0.34,0.18,0.21,0.09,0.05,,,0.77,0.71,0.28
DEWP_0_0,0.75,0.95,0.09,0.24,,,0.43,0.69,0.48,0.45,,0.15,,0.51,0.98,,,,,0.4,0.67,0.33,0.17,0.39,0.36,0.28,0.24,0.08,,1.22,0.62,0.13
DEWP_1_1,0.53,0.12,0.91,,,,0.78,,0.51,,0.48,,,,,1.0,,,,0.55,0.8,0.22,0.26,0.3,0.36,0.15,0.08,,,1.18,0.86,0.11
DEWP_0_2,0.32,0.91,,,0.64,,0.45,0.9,0.41,0.57,,0.29,,,,,1.0,,,0.63,0.33,0.78,,0.37,0.33,0.24,0.19,0.14,,1.23,0.89,0.49
DEWP_0_1,0.37,1.13,,0.55,,,0.34,1.04,,,,0.52,,,,,,1.0,,0.64,0.52,0.51,0.39,0.37,0.29,0.29,0.31,0.15,,1.37,0.81,0.38
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,0.76,0.74,0.37,0.11,0.1,,0.59,0.59,0.46,0.29,0.22,0.1,,0.87,0.37,0.37,0.25,0.22,,0.99,0.24,,,0.1,0.24,0.06,,,,1.0,0.81,0.23
WSPM_0_1,0.63,0.68,0.53,0.16,0.07,,0.62,0.55,0.42,0.22,0.25,0.15,,0.7,0.51,0.54,0.13,0.18,,0.11,0.98,,,0.24,0.32,0.15,0.09,,,1.14,0.67,0.12
