,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.0,,,,,0.82,0.64,0.43,0.4,0.33,,1.06,0.62,0.09,0.07,,0.57,0.56,0.49,0.4,0.38,0.32,0.31,0.3,0.22,,0.95,0.67,0.41
TEMP_0_1,,1.0,,,,1.39,1.15,0.71,0.7,0.57,,1.87,,,,,1.0,0.98,0.85,0.69,0.67,0.54,0.54,,0.59,,1.65,1.18,0.74
TEMP_0_0,,,0.99,0.07,0.21000000000000002,1.91,,0.87,0.89,0.73,0.21000000000000002,,1.35,,,0.21000000000000002,1.25,1.27,1.01,0.9,0.86,0.73,0.7,,0.52,0.21000000000000002,2.1,1.44,0.88
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.22,0.72,0.54,,,1.0,,,0.58,0.4,,1.31,0.76,,,,0.69,0.7,0.6,0.5,0.47,0.39,0.39,0.35,0.28,,1.16,0.8,0.5
PRES_1_3,1.55,0.87,,,,,1.0,,,0.36,,1.65,0.95,0.14,0.1,,0.88,0.86,0.73,0.63,0.6,0.51,0.48,0.47,0.36,,1.47,1.03,0.63
PRES_1_1,2.21,1.37,1.01,0.1,,,1.45,0.98,1.16,0.87,,2.48,1.42,,0.22,,1.44,1.21,1.23,0.88,0.91,0.71,0.67,,0.72,,2.27,1.68,1.04
PRES_1_0,2.5,1.43,1.12,,0.15000000000000002,2.01,,0.94,1.0,0.81,0.15000000000000002,2.68,1.53,,,0.15000000000000002,1.3,1.53,1.17,1.07,1.35,0.77,0.84,,0.66,0.15000000000000002,2.37,1.64,1.04
PRES_0_0,3.07,1.75,1.37,,,3.39,1.45,1.06,1.17,1.0,,3.39,1.75,0.27,0.18,,1.76,1.61,1.52,1.18,0.85,0.88,0.94,,,,2.79,2.11,1.27
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.94,0.54,,,,0.77,0.61,0.39,0.37,0.3,,1.0,0.5,0.09,0.06,,0.53,0.53,0.45,0.37,0.36,0.3,0.29,0.28,0.23,,0.88,0.63,0.39
DEWP_0_1,1.6,0.91,0.73,0.07,0.15000000000000002,1.37,1.0,0.68,0.66,0.55,0.15000000000000002,1.52,1.0,0.13,0.11,0.15000000000000002,0.97,0.92,0.79,0.67,0.63,0.52,0.52,0.44,0.38,0.15000000000000002,1.55,1.06,0.63
DEWP_0_0,10.87,,,,,,,,4.9,3.54,,,,1.0,0.73,,6.18,,,,,,,,,,8.04,7.25,
DEWP_1_0,14.96,,,,,,,,,,,,,,1.0,,10.13,,,,,,,,,,12.15,10.63,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.75,1.0,0.71,,,1.45,1.13,0.65,0.68,0.53,,1.88,0.94,0.13,0.07,,0.99,1.12,0.63,0.89,0.37,0.62,0.59,,,,1.66,1.17,0.63
WSPM_0_1,1.77,1.0,0.79,,0.15000000000000002,1.49,1.12,0.73,0.67,0.58,0.15000000000000002,1.88,1.1,,,0.15000000000000002,0.84,1.01,0.74,0.72,0.66,0.6,0.58,0.65,0.55,0.15000000000000002,1.64,1.08,0.8
WSPM_0_2,2.03,1.18,1.01,0.12,,1.6,1.34,0.77,0.81,0.47,,2.21,1.27,,,,1.6,1.32,1.0,0.86,0.8,0.61,0.7,,,,2.05,1.38,0.7
WSPM_0_0,2.45,1.43,1.07,,,2.03,1.6,1.1,1.02,1.03,,2.67,1.48,,,,1.29,1.25,1.25,1.0,1.12,0.81,0.76,0.69,0.9,,2.36,1.54,0.97
WSPM_1_2,2.62,1.49,1.17,,,2.19,1.7,1.17,1.26,1.27,,2.83,1.64,,,,2.14,1.52,1.13,1.02,1.0,0.76,0.7,,1.09,,2.44,2.22,
WSPM_1_1,3.16,1.81,1.34,,,2.51,1.94,1.43,1.41,1.14,,3.38,1.87,,,,1.6,1.8,1.68,1.22,1.34,1.0,0.96,,,,2.97,2.41,1.74
WSPM_1_0,3.16,1.83,1.43,,,2.65,2.07,1.42,1.34,1.2,,3.44,1.94,,,,1.61,1.65,1.53,1.31,1.32,1.07,1.0,,,,3.02,1.94,1.26
WSPM_0_4,3.44,,,,,2.83,2.21,,,,,3.49,2.29,0.24,0.17,,,1.51,,,,0.9,0.58,1.0,,,3.11,2.25,1.34
WSPM_1_3,4.28,2.39,1.91,,,3.52,2.74,1.78,2.03,,,4.55,2.6,,,,,,,1.27,1.0,,0.96,,1.0,,3.75,4.3,4.11
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.06,0.6,0.46,0.05,0.06,0.87,0.68,0.45,0.44,0.39,0.06,1.13,0.64,0.18,0.17,0.06,0.6,0.61,0.49,0.43,0.46,0.35,0.33,0.35,0.29,0.06,1.0,0.7,0.53
PM10_1,1.49,0.85,0.67,0.06,,1.24,0.94,0.56,0.6,0.43,,1.6,0.9,0.11,0.08,,0.85,0.89,0.75,0.61,0.36,0.43,0.51,0.42,0.21,,1.49,1.0,0.53
PM10_2,2.41,1.38,1.08,,,1.94,1.6,1.03,0.86,0.82,,2.51,1.52,0.18,0.1,,1.44,0.98,1.23,0.76,,0.56,0.62,0.69,0.28,,1.86,1.65,1.0
