,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.0,,,,,1.27,1.44,2.75,1.99,1.41,,1.4,2.15,0.82,0.44,,1.34,1.31,1.58,0.79,1.27,1.05,0.52,0.97,1.13,,1.28,1.1,1.04
TEMP_0_1,,1.0,,,,9.23,3.26,2.34,3.33,2.97,,3.49,,,,,4.81,4.2,2.82,2.07,2.82,2.5,1.49,,10.55,,4.11,2.65,3.23
TEMP_0_0,,,1.0,,,8.89,,4.47,2.32,2.46,,,1.88,,,,10.35,4.48,9.21,2.85,7.69,3.57,2.14,,7.03,,6.8,4.73,4.99
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.9,4.58,2.62,,,1.0,,,,15.03,,2.14,2.65,,,,1.89,1.87,2.54,0.96,1.75,1.17,0.67,3.32,3.05,,1.73,1.68,2.39
PRES_1_3,3.49,2.54,,,,,1.0,,,,,3.23,6.22,3.0,1.12,,5.2,3.64,2.65,2.14,2.92,2.81,1.4,1.37,1.98,,3.56,2.51,1.61
PRES_1_1,15.47,4.59,5.08,0.5,,,,1.01,,22.55,,13.42,4.22,,,,6.99,9.49,10.36,3.32,4.13,6.54,2.76,,7.48,,6.82,6.84,8.82
PRES_1_0,14.82,9.07,3.55,,,,,,1.03,2.53,,11.13,6.69,,,,12.87,4.91,6.59,4.54,24.92,6.16,2.6,,9.28,,8.59,5.28,8.03
PRES_0_0,17.72,15.94,6.84,,,143.5,,,4.07,1.08,,16.42,12.58,1.44,,,9.18,9.49,12.44,14.08,12.98,8.85,8.22,,,,19.82,5.9,5.16
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.23,1.0,,,,1.25,1.18,2.0,1.26,1.04,,1.0,,,,,1.13,1.18,1.06,0.64,1.22,0.8,0.43,1.5,1.71,,1.16,0.86,0.89
DEWP_0_1,5.7,,1.0,0.5,,4.74,6.79,1.96,2.32,2.4,,,1.01,,,,7.29,2.64,6.26,1.82,2.2,2.62,1.36,2.87,1.97,,3.3,3.12,3.08
DEWP_0_0,118.14,,,,,,,,,16.11,,,,1.06,,,49.18,,,,,,,,,,317.17,72.85,
DEWP_1_0,223.84,,,,,,,,,,,,,,1.46,,114.75,,,,,,,,,,,172.18,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,4.37,5.14,6.33,,,4.17,6.95,3.68,4.59,2.15,,4.18,8.64,1.12,0.63,,1.01,55.04,,46.0,,,6.45,,,,6.28,2.18,1.65
WSPM_0_1,4.93,5.23,3.35,,,4.8,5.53,6.35,2.42,2.42,,5.08,3.78,,,,57.38,1.06,49.75,6.39,10.38,4.72,1.5,,,,3.58,3.14,5.4
WSPM_0_2,7.35,4.32,8.93,,,7.76,5.24,8.1,4.56,3.7,,5.68,11.17,,,,,62.55,1.03,20.29,,12.5,5.59,,,,7.46,2.88,3.62
WSPM_0_0,10.55,9.12,6.14,,,8.29,11.97,7.09,7.54,12.89,,9.78,8.07,,,,68.85,17.87,36.85,1.22,10.56,3.08,0.97,,21.09,,6.04,12.3,16.07
WSPM_1_2,11.08,7.93,13.25,,,10.0,10.29,6.04,23.41,12.89,,12.23,7.04,,,,,24.57,,4.06,1.07,17.0,8.06,,,,6.16,24.6,
WSPM_1_1,17.01,13.87,11.31,,,12.76,18.52,16.38,14.76,12.89,,14.99,15.67,,,,,17.64,39.8,2.77,18.32,1.17,3.71,,,,9.56,21.77,36.15
WSPM_1_0,15.99,16.32,12.85,,,13.93,20.22,15.35,10.29,15.55,,15.47,15.37,,,,45.9,12.51,26.89,2.46,32.79,11.81,1.67,,,,10.66,17.22,24.1
WSPM_0_4,11.85,,,,,27.6,6.9,,,,,20.35,13.9,3.0,,,,,,,,,,1.01,,,54.37,7.43,4.36
WSPM_1_3,23.63,60.3,29.24,,,42.21,16.75,24.57,23.41,,,38.74,14.93,,,,,,,27.6,,,,,1.03,,17.7,65.31,32.86
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.66,1.82,1.76,0.53,,1.48,1.94,1.49,1.62,2.2,,1.74,1.57,,,,2.81,1.25,2.17,0.55,0.91,0.74,0.42,6.41,1.17,,1.03,2.36,12.91
PM10_1,3.66,3.0,3.13,,,3.82,3.56,3.84,2.14,1.38,,3.34,3.84,1.2,0.79,,2.16,3.15,2.01,4.76,8.42,4.29,1.95,1.84,8.92,,5.76,1.11,2.11
PM10_2,8.63,10.12,8.83,,,14.87,5.22,15.04,7.22,3.82,,8.63,9.99,,1.0,,4.56,12.29,7.21,16.05,,28.33,6.16,2.92,7.25,,44.26,6.23,1.12
