,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.81,,,,,1.03,1.16,2.22,1.61,1.14,,1.13,1.74,0.66,0.36,,1.09,1.06,1.28,0.64,1.03,0.85,0.42,0.78,0.92,,1.03,0.89,0.84
TEMP_0_1,,0.46,,,,4.26,1.5,1.08,1.54,1.37,,1.61,,,,,2.22,1.94,1.3,0.95,1.3,1.16,0.69,,4.87,,1.9,1.22,1.49
TEMP_0_0,,,0.36,,,3.21,,1.61,0.84,0.89,,,0.68,,,,3.74,1.62,3.33,1.03,2.78,1.29,0.77,,2.54,,2.46,1.71,1.8
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.26,3.04,1.74,,,0.67,,,,9.99,,1.42,1.76,,,,1.26,1.24,1.69,0.64,1.16,0.78,0.44,2.21,2.03,,1.15,1.12,1.59
PRES_1_3,1.82,1.32,,,,,0.52,,,,,1.68,3.24,1.56,0.58,,2.7,1.89,1.38,1.11,1.52,1.46,0.73,0.71,1.03,,1.85,1.31,0.84
PRES_1_1,5.21,1.55,1.71,0.17,,,,0.34,,7.59,,4.52,1.42,,,,2.35,3.2,3.49,1.12,1.39,2.2,0.93,,2.52,,2.3,2.3,2.97
PRES_1_0,4.79,2.93,1.15,,,,,,0.33,0.82,,3.6,2.16,,,,4.16,1.59,2.13,1.47,8.06,1.99,0.84,,3.0,,2.78,1.71,2.6
PRES_0_0,4.67,4.2,1.8,,,37.81,,,1.07,0.28,,4.33,3.31,0.38,,,2.42,2.5,3.28,3.71,3.42,2.33,2.16,,,,5.22,1.55,1.36
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.06,0.86,,,,1.08,1.02,1.73,1.09,0.9,,0.86,,,,,0.98,1.02,0.92,0.56,1.06,0.69,0.37,1.29,1.47,,1.0,0.74,0.77
DEWP_0_1,2.83,,0.49,0.25,,2.35,3.37,0.97,1.15,1.19,,,0.5,,,,3.61,1.31,3.1,0.9,1.09,1.3,0.68,1.42,0.97,,1.64,1.55,1.53
DEWP_0_0,8.79,,,,,,,,,1.2,,,,0.08,,,3.66,,,,,,,,,,23.61,5.42,
DEWP_1_0,12.1,,,,,,,,,,,,,,0.08,,6.2,,,,,,,,,,,9.31,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,2.01,2.36,2.91,,,1.92,3.2,1.7,2.11,0.99,,1.92,3.98,0.52,0.29,,0.47,25.34,,21.18,,,2.97,,,,2.89,1.01,0.76
WSPM_0_1,2.27,2.41,1.54,,,2.21,2.55,2.92,1.11,1.12,,2.34,1.74,,,,26.4,0.49,22.89,2.94,4.78,2.17,0.69,,,,1.65,1.45,2.48
WSPM_0_2,2.87,1.69,3.49,,,3.04,2.05,3.17,1.78,1.45,,2.22,4.37,,,,,24.47,0.4,7.94,,4.89,2.19,,,,2.92,1.13,1.41
WSPM_0_0,3.44,2.97,2.0,,,2.7,3.9,2.31,2.46,4.2,,3.19,2.63,,,,22.44,5.82,12.01,0.4,3.44,1.0,0.31,,6.87,,1.97,4.01,5.24
WSPM_1_2,3.43,2.45,4.1,,,3.1,3.19,1.87,7.25,3.99,,3.79,2.18,,,,,7.61,,1.26,0.33,5.26,2.49,,,,1.91,7.62,
WSPM_1_1,4.35,3.55,2.89,,,3.26,4.74,4.19,3.77,3.3,,3.83,4.01,,,,,4.51,10.18,0.71,4.69,0.3,0.95,,,,2.45,5.57,9.25
WSPM_1_0,4.06,4.14,3.26,,,3.54,5.13,3.9,2.61,3.95,,3.93,3.9,,,,11.66,3.18,6.83,0.62,8.33,3.0,0.42,,,,2.71,4.37,6.12
WSPM_0_4,2.78,,,,,6.49,1.62,,,,,4.78,3.27,0.71,,,,,,,,,,0.24,,,12.78,1.75,1.02
WSPM_1_3,4.46,11.39,5.53,,,7.97,3.17,4.64,4.42,,,7.32,2.82,,,,,,,5.22,,,,,0.19,,3.34,12.34,6.21
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.27,1.39,1.35,0.41,,1.14,1.49,1.14,1.24,1.68,,1.33,1.2,,,,2.15,0.95,1.66,0.42,0.7,0.56,0.32,4.91,0.9,,0.79,1.81,9.88
PM10_1,1.98,1.62,1.69,,,2.06,1.92,2.07,1.15,0.74,,1.8,2.07,0.65,0.43,,1.17,1.7,1.09,2.57,4.55,2.32,1.05,0.99,4.82,,3.11,0.6,1.14
PM10_2,2.88,3.38,2.95,,,4.96,1.74,5.02,2.41,1.27,,2.88,3.33,,0.33,,1.52,4.1,2.41,5.35,,9.45,2.06,0.97,2.42,,14.76,2.08,0.37
