,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.0,,,,,0.66,0.43,0.16,0.16,0.14,,0.93,0.33,0.03,0.02,,0.36,0.34,0.26,0.2,0.19,0.14,0.14,0.16,0.1,,0.76,0.43,0.22
TEMP_0_1,,1.0,,,,0.56,0.66,0.4,0.28,0.19,,1.37,,,,,0.44,0.43,0.44,0.28,0.29,0.2,0.18,,0.08,,0.95,0.62,0.27
TEMP_0_0,,,1.0,,,0.84,,0.42,0.5,0.33,,,1.17,,,,0.44,0.62,0.35,0.38,0.25,0.25,0.23,,0.13,,1.09,0.69,0.32
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,0.98,0.27,0.25,,,1.0,,,,,,1.01,0.4,,,,0.41,0.38,0.27,0.24,0.22,0.17,0.17,0.11,0.08,,0.88,0.46,0.18
PRES_1_3,1.04,0.52,,,,,1.0,,,,,1.19,0.37,,,,0.36,0.4,0.38,0.23,0.24,0.16,0.16,0.26,0.15,,0.87,0.54,0.35
PRES_1_1,0.93,0.75,0.49,,,,,1.0,,,,1.11,0.86,,,,0.6,0.46,0.37,0.37,0.38,0.22,0.22,,0.15,,1.22,0.63,0.26
PRES_1_0,1.03,0.57,0.63,,,,,,0.96,0.26,,1.31,0.73,,,,0.44,0.7,0.49,0.34,0.18,0.2,0.25,,0.15,,1.14,0.77,0.31
PRES_0_0,1.28,0.58,0.61,,,,,,0.39,0.92,,1.46,0.72,0.13,,,0.77,0.67,0.52,0.23,0.27,0.25,0.22,,,,0.88,1.04,0.5
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.82,0.39,,,,0.6,0.43,0.17,0.18,0.14,,1.0,,,,,0.36,0.32,0.28,0.2,0.17,0.14,0.14,0.11,0.08,,0.71,0.43,0.21
DEWP_0_1,0.87,,0.62,,,0.71,0.41,0.4,0.31,0.2,,,1.0,,,,0.32,0.5,0.27,0.28,0.3,0.18,0.18,0.18,0.16,,0.99,0.53,0.26
DEWP_0_0,3.3,,,,,,,,,1.55,,,,0.97,,,2.19,,,,,,,,,,,2.16,
DEWP_1_0,3.87,,,,,,,,,,,,,,0.83,,2.6,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.11,0.44,0.27,,,0.85,0.46,0.32,0.22,0.25,,1.25,0.38,0.06,0.03,,0.99,,,,,,0.08,,,,0.73,0.73,0.4
WSPM_0_1,1.05,0.44,0.38,,,0.79,0.51,0.24,0.34,0.22,,1.14,0.58,,,,,0.97,,,,0.07,0.16,,,,1.03,0.56,0.22
WSPM_0_2,1.09,0.62,0.3,,,0.78,0.68,0.28,0.34,0.22,,1.37,0.43,,,,,,0.99,,,,0.13,,,,0.87,0.81,0.34
WSPM_0_0,1.2,0.56,0.46,,,1.0,0.58,0.39,0.31,0.2,,1.38,0.65,,,,,,,0.78,0.22,0.25,0.44,,,,1.44,0.39,0.16
WSPM_1_2,1.27,0.65,0.35,,,0.98,0.68,0.46,0.19,0.21,,1.33,0.76,,,,,,,0.22,0.96,,,,,,1.48,0.38,
WSPM_1_1,1.36,0.65,0.5,,,1.17,0.65,0.37,0.34,0.26,,1.6,0.68,,,,,0.3,,0.36,,0.91,,,,,1.59,0.52,
WSPM_1_0,1.43,0.61,0.47,,,1.14,0.65,0.4,0.43,0.18,,1.6,0.69,,,,0.23,0.48,0.22,0.78,,,0.58,,,,1.54,0.55,0.24
WSPM_0_4,1.85,,,,,0.91,1.25,,,,,1.54,0.83,,,,,,,,,,,0.99,,,0.66,1.1,0.69
WSPM_1_3,1.82,0.48,0.49,,,1.02,1.11,0.48,0.41,,,1.56,1.08,,,,,,,,,,,,0.98,,1.8,0.42,0.47
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.84,0.35,0.24,,,0.66,0.4,0.24,0.2,0.11,,0.91,0.41,,,,0.26,0.37,0.22,0.26,0.25,0.18,0.17,0.06,0.11,,0.97,0.19,
PM10_1,0.96,0.46,0.31,,,0.7,0.5,0.25,0.28,0.24,,1.11,0.45,0.04,,,0.53,0.41,0.43,0.15,0.09,0.09,0.13,0.21,0.05,,0.39,0.92,0.16
PM10_2,1.28,0.51,0.38,,,0.72,0.85,0.26,0.28,0.32,,1.4,0.57,,,,0.77,0.39,0.49,0.17,,,0.11,0.34,0.11,,,0.44,0.93
