,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.01,1.9,,,,0.7899999999999999,1.3,2.97,1.16,4.5,,,0.7899999999999999,1.53,1.66,5.1,23.13,27.17,0.7899999999999999,1.77,1.64,2.93,1.76,0.58,0.28,0.7,1.13,2.98,0.7899999999999999,1.96,1.22,1.03
TEMP_0_0,1.75,1.01,65.54,,,,2.46,1.3,2.3,2.69,,,,2.47,1.16,41.36,2.21,1.54,,1.79,1.72,1.81,5.87,0.53,0.3,0.62,0.86,1.47,,2.02,1.26,0.92
TEMP_1_1,,,1.0,,,,2.57,,2.96,,1.01,,,9.57,33.24,1.26,,,,3.77,2.04,7.13,8.13,0.86,0.39,1.57,8.05,,,3.12,2.76,15.14
TEMP_0_2,,,,1.0,,,38.89,,,4.64,,1.19,,14.09,7.1,,,2.69,,29.04,12.25,18.44,3.28,2.69,1.69,2.97,4.52,,,9.87,7.81,4.39
TEMP_0_1,,,,,1.05,,51.04,26.03,40.56,4.26,,3.9,,325.25,,,1.88,,,33.65,30.09,4.98,,3.81,2.68,4.65,8.25,1.36,,13.24,7.57,2.87
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_0_0,1.95,3.36,2.11,39.31,13.67,0.57,1.02,9.87,1.8,22.8,,,0.57,2.37,3.35,2.29,14.65,18.76,0.57,2.66,1.79,3.25,2.44,0.63,0.31,1.06,1.4,2.77,0.57,2.4,1.48,1.21
PRES_1_1,2.28,1.4,,,5.12,,6.38,1.01,13.52,,,,,3.31,1.86,,2.1,1.58,,2.17,1.99,2.07,7.62,0.66,0.36,0.75,1.26,1.91,,2.51,1.55,1.13
PRES_1_0,2.15,2.8,5.6,,,,2.3,24.47,1.02,,,,,2.9,2.59,5.1,13.12,,,3.65,2.99,3.91,2.98,1.12,0.53,1.66,2.06,7.62,,3.14,2.25,3.03
PRES_1_2,5.76,5.74,,2.51,1.93,,51.04,,,1.03,,,,6.76,2.92,,3.45,,,6.09,7.41,7.46,6.17,1.37,0.92,1.33,2.52,2.35,,5.84,3.91,2.74
PRES_0_1,,,2.9,,,,,,,,1.01,,,,,2.74,,,,6.91,5.76,,,2.33,1.09,3.31,,,,9.0,8.29,32.17
PRES_1_3,,,,1.63,4.87,,102.08,,,,,1.0,,42.89,13.51,,8.7,2.69,,30.29,10.77,9.27,7.79,4.24,2.24,3.17,7.5,3.21,,11.58,10.53,3.71
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,0.97,1.39,4.22,2.7,18.92,0.4,1.06,2.13,1.05,2.56,,6.59,0.4,1.01,1.67,,,,0.4,1.36,1.6,1.54,1.21,0.54,0.24,0.73,1.43,,0.4,1.64,0.93,0.63
DEWP_0_0,2.81,2.02,104.87,4.19,,,5.38,3.75,3.8,2.32,,7.39,,4.38,1.02,,,,,4.74,2.18,5.28,9.63,0.78,0.46,0.82,1.13,2.26,,3.22,2.67,4.77
DEWP_1_1,8.95,41.31,1.33,,,,2.82,,2.88,,1.01,,,,,1.0,,,,3.91,1.92,17.82,8.13,0.9,0.4,1.66,8.05,,,3.42,2.64,7.8
DEWP_0_2,24.62,7.49,,,1.03,,14.5,5.1,11.04,4.5,,3.9,,,,,1.03,,,7.74,15.5,3.61,,1.96,1.21,2.09,4.23,1.36,,6.84,4.33,2.01
DEWP_0_1,19.2,5.75,,2.34,,,18.15,4.73,,,,1.81,,229.59,69.25,,,1.0,,8.28,7.84,8.67,8.71,1.65,1.31,1.72,1.76,1.91,,6.86,5.84,3.46
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,2.16,2.51,4.64,8.39,12.3,,2.34,3.17,2.65,3.76,2.77,6.78,,2.88,3.38,4.39,3.86,3.96,,1.02,4.92,12.63,61.0,1.08,0.48,1.11,1.89,,,2.67,1.71,1.76
WSPM_0_1,3.08,3.02,2.41,6.35,23.43,,2.79,4.13,2.68,7.55,2.32,4.93,,4.14,1.94,2.12,16.28,6.25,,3.55,1.03,8.96,17.43,0.7,0.25,1.03,2.37,6.78,,2.48,1.93,4.2
WSPM_0_3,3.49,3.43,9.25,9.83,1.6,,3.21,3.6,3.55,5.73,,3.75,,4.02,4.63,17.94,2.38,5.79,,48.18,11.12,1.02,,1.93,1.08,2.48,,,,4.81,2.1,0.88
WSPM_0_4,4.38,7.18,11.57,2.18,,,3.69,14.06,3.45,6.86,,3.44,,4.37,8.57,13.29,,7.73,,92.17,18.27,,1.01,5.24,2.6,6.39,,,,6.78,2.87,1.52
WSPM_0_0,11.97,10.01,11.65,13.38,10.7,,13.92,17.73,9.33,8.07,9.2,24.4,,16.33,7.26,13.79,10.72,14.59,,18.93,7.44,18.65,37.86,1.16,0.86,2.43,3.55,,,8.65,8.97,33.57
WSPM_1_0,12.83,12.55,13.33,21.69,22.36,,13.69,21.09,11.47,15.89,13.92,32.53,,18.59,8.98,13.66,21.98,34.26,,16.69,8.12,30.85,45.75,2.17,1.32,5.8,7.67,,,11.31,9.55,27.57
WSPM_1_1,14.89,11.1,28.09,33.11,27.33,,25.26,16.88,17.8,15.66,18.72,23.24,,30.26,8.7,31.02,18.7,12.71,,34.75,8.9,30.85,61.0,2.41,1.89,1.16,11.38,,,13.32,17.26,
WSPM_1_2,21.2,10.81,87.39,20.29,28.94,,22.9,17.23,15.71,21.41,,23.24,,50.04,9.18,82.72,22.54,8.66,,60.57,10.94,,,2.22,2.51,3.66,1.06,,,14.81,30.61,
WSPM_1_3,82.51,48.75,,,11.44,,62.82,59.68,47.14,36.17,,34.86,,,44.92,,20.44,19.22,,,66.0,,,8.0,6.43,,,1.03,,40.06,,55.14
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.23,1.14,1.39,1.75,2.14,1.19,1.31,1.67,1.09,1.64,1.36,1.67,1.19,1.67,0.93,1.57,1.82,1.42,1.19,1.17,0.8,2.11,2.68,0.28,0.15,0.33,0.54,0.69,1.19,1.01,0.98,3.03
PM10_1,1.65,1.98,3.48,3.31,3.13,,1.49,2.45,1.67,2.89,2.98,5.08,,2.05,2.3,2.61,3.71,4.06,,1.96,2.17,1.83,1.72,0.73,0.34,1.17,1.87,,,2.36,1.03,0.7
PM10_2,6.5,6.65,,6.35,3.87,,6.35,7.87,9.04,12.49,,3.41,,7.55,9.23,,4.94,9.61,,14.62,16.24,3.88,4.82,2.59,1.57,,,,,14.0,4.6,1.06
