,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,1.0,,,,,0.96,0.96,0.93,0.85,,,,1.04,0.9,0.9,0.83,0.82,,0.95,0.94,0.91,0.86,0.78,0.74,0.75,0.7,0.64,,1.08,0.99,0.81
TEMP_0_0,1.0,1.0,,,,,0.99,0.97,0.91,0.85,,,,1.04,0.92,0.9,0.83,0.82,,0.95,0.95,0.91,0.86,0.78,0.79,0.71,0.73,0.61,,1.08,1.0,0.81
TEMP_1_1,,,1.0,,,,1.07,,1.01,,0.85,,,1.14,1.04,0.99,,,,1.05,1.04,1.0,0.95,0.86,0.83,0.81,0.79,,,1.18,1.1,
TEMP_0_2,,,,1.0,,,1.19,,,1.08,,0.96,,1.32,1.15,,,1.03,,1.22,1.19,1.15,1.09,0.98,0.95,0.93,0.91,,,1.36,1.26,1.04
TEMP_0_1,,,,,1.0,,1.27,1.29,,1.12,,0.99,,1.36,,,1.09,,,1.24,1.21,1.2,,1.05,1.01,0.94,0.94,0.8,,1.41,1.31,1.07
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_0_0,1.04,1.01,0.94,0.82,0.79,,1.0,0.97,0.96,,,,,1.07,0.94,0.93,0.85,0.84,,0.99,0.96,0.94,0.89,0.8,0.81,0.73,0.7,0.64,,1.11,1.03,0.83
PRES_1_1,1.04,1.03,,,0.78,,1.03,1.0,,,,,,1.07,0.94,,0.86,0.84,,0.97,0.98,0.94,0.89,0.81,0.77,0.76,0.75,0.64,,1.11,1.02,0.85
PRES_1_0,1.08,1.1,0.99,,,,1.04,,1.0,,,,,1.13,0.99,0.98,0.89,,,1.02,1.04,0.99,0.93,0.85,0.78,0.81,0.8,0.67,,1.17,1.09,0.87
PRES_1_2,1.18,1.17,,0.92,0.89,,,,,1.0,,,,1.21,1.08,,0.97,,,1.12,1.11,1.07,1.0,0.91,0.88,0.85,0.84,0.72,,1.26,1.16,0.96
PRES_0_1,,,1.17,,,,,,,,1.0,,,,,1.16,,,,1.23,1.21,,,1.01,0.97,0.95,,,,1.39,1.29,
PRES_1_3,,,,1.04,1.01,,,,,,,1.0,,1.39,1.19,,1.1,1.07,,1.27,1.23,1.2,1.13,1.0,0.99,0.96,0.94,0.78,,1.41,1.31,1.08
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,0.96,0.96,0.88,0.76,0.73,,0.93,0.93,0.89,0.82,,0.72,,1.0,0.9,,,,,0.92,0.91,0.88,0.83,0.76,0.72,0.64,0.56,,,1.04,0.96,0.78
DEWP_0_0,1.11,1.09,0.96,0.86,,,1.06,1.06,1.01,0.93,,0.83,,1.11,1.0,,,,,0.99,1.04,0.99,0.91,0.84,0.83,0.83,0.81,0.68,,1.17,1.09,0.85
DEWP_1_1,1.11,1.07,1.01,,,,1.08,,1.02,,0.86,,,,,1.0,,,,1.05,1.05,1.01,0.96,0.87,0.84,0.79,0.8,,,1.19,1.11,
DEWP_0_2,1.21,1.2,,,0.92,,1.18,1.17,1.12,1.03,,0.91,,,,,1.0,,,1.15,1.12,1.09,,0.95,0.9,0.87,0.86,0.74,,1.29,1.2,0.98
DEWP_0_1,1.23,1.22,,0.97,,,1.17,1.19,,,,0.93,,,,,,1.0,,1.17,1.15,1.11,1.05,0.95,0.92,0.91,0.88,0.76,,1.31,1.23,0.99
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.06,1.05,0.96,0.82,0.8,,1.01,1.03,0.98,0.9,0.82,0.79,,1.09,1.01,0.95,0.87,0.86,,1.0,,,,,0.9,,,,,1.14,1.05,0.85
WSPM_0_1,1.06,1.05,0.96,0.84,0.81,,1.04,1.02,0.96,0.9,0.82,0.81,,1.1,0.96,0.95,0.88,0.87,,,1.0,,,,0.77,0.86,,,,1.15,1.03,0.89
WSPM_0_3,1.1,1.1,1.0,0.87,0.84,,1.06,1.07,1.01,0.94,,0.84,,1.14,1.01,0.98,0.91,0.9,,,,1.0,,,0.91,,,,,1.19,1.09,0.89
WSPM_0_4,1.17,1.16,1.05,0.92,,,1.13,1.12,1.07,1.0,,0.88,,1.21,1.09,1.05,,0.96,,,,,1.0,,,,,,,1.26,1.16,0.94
WSPM_0_0,1.28,1.29,1.16,1.01,0.95,,1.25,1.24,1.18,1.09,0.99,0.98,,1.31,1.19,1.15,1.05,1.05,,,,,,1.0,0.94,0.98,1.05,,,1.37,1.35,
WSPM_1_0,1.36,1.27,1.21,1.05,0.99,,1.23,1.3,1.29,1.14,1.03,1.01,,1.39,1.2,1.2,1.11,1.09,,1.11,1.3,1.1,,1.06,1.0,,,,,1.39,1.43,
WSPM_1_1,1.33,1.42,1.24,1.08,1.06,,1.37,1.31,1.24,1.17,1.06,1.04,,1.55,1.21,1.26,1.15,1.1,,,1.17,,,1.02,,1.0,,,,1.45,1.55,
WSPM_1_2,1.42,1.37,1.26,1.1,1.06,,1.43,1.33,1.25,1.19,,1.06,,1.77,1.23,1.25,1.16,1.14,,,,,,0.95,,,1.0,,,1.47,1.88,
WSPM_1_3,1.57,1.65,,,1.25,,1.57,1.57,1.49,1.38,,1.27,,,1.48,,1.36,1.32,,,,,,,,,,1.0,,1.74,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.93,0.93,0.85,0.74,0.71,,0.9,0.9,0.86,0.79,0.72,0.71,,0.96,0.85,0.84,0.77,0.76,,0.88,0.87,0.84,0.79,0.73,0.72,0.69,0.68,0.57,,1.0,0.92,
PM10_1,1.01,1.0,0.91,0.79,0.76,,0.97,0.98,0.92,0.86,0.78,0.76,,1.04,0.92,0.9,0.83,0.81,,0.96,0.97,0.91,0.86,0.74,0.7,0.64,0.53,,,1.09,1.0,0.79
PM10_2,1.23,1.23,,0.96,0.93,,1.2,1.18,1.14,1.05,,0.93,,1.28,1.12,,1.02,1.01,,1.17,1.09,1.12,1.07,,,,,,,,1.26,1.0
