,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,6.91,12.92,,,4.95,96.63,61.01,185.52,,,7.53,8.6,79.21,,8.81,228.79,472.6,484.08,2045.19,1266.46,118881.62,1246539.65,5.58,8.73,1408.88
TEMP_0_0,4.24,12.3,,,3.31,90.71,27.02,287.91,,,3.81,6.53,154.07,,6.57,181.8,348.14,338.1,1644.81,1553.05,216738.7,2115013.73,4.44,6.76,1158.82
TEMP_1_1,,1.88,134.45,,0.52,7.92,87.61,,,,2.58,2.05,,1401842.53,2.78,69.66,150.14,162.51,639.23,349.81,,,1.83,2.8,414.69
TEMP_0_2,,,,5134.93,,,,,8943.35,2571989.14,,,25.44,,0.58,16.2,26.05,23.18,155.12,135.43,,,0.42,0.6,86.09
PRES_0_0,7.18,14.88,66.12,,5.68,96.94,,136.25,,,7.87,9.43,114.89,,9.64,241.11,492.45,498.57,2219.23,1616.87,115553.2,2903732.69,5.93,9.45,1540.83
PRES_1_0,2.23,5.89,,,1.75,64.8,,61.92,,,2.33,3.44,63.76,,3.41,96.91,176.83,193.34,844.75,662.44,110823.19,,2.32,3.49,663.1
PRES_0_1,1.18,1.67,134.21,,,,102.21,,,,2.91,2.09,,1480756.93,3.15,76.72,161.92,162.89,718.56,369.5,76942.23,,2.05,3.11,419.2
PRES_1_1,1.45,4.28,,,0.62,4.52,,176.71,,,0.64,2.17,62.7,,1.97,66.02,139.63,134.74,553.18,568.33,77270.7,,1.57,2.26,366.8
PRES_1_3,,,,4319.24,,,,,7931.87,,,,21.44,,0.46,13.76,24.61,21.25,134.68,133.45,,,0.35,0.5,76.87
PRES_1_2,,,,637.5,,,,,,927712.28,,,3.12,,0.09,1.79,,,14.39,,,,,0.07,
DEWP_1_0,5.54,10.39,212.99,,4.07,80.18,154.72,109.07,,,8.06,6.72,39.09,,8.86,209.87,427.48,375.96,1995.83,1165.1,63011.24,,5.26,8.4,1221.02
DEWP_0_0,5.56,13.06,74.1,,3.99,94.83,51.13,246.51,,,4.96,9.12,,,7.18,212.32,430.81,471.47,1781.75,1298.54,226534.12,2530259.03,5.13,7.58,1369.88
DEWP_0_1,1.17,4.4,,12305.11,1.09,31.16,,138.0,19815.28,8298086.83,,,116.32,,2.53,71.75,132.96,156.83,672.23,797.71,79992.71,,1.8,2.77,477.48
DEWP_1_1,,,5.95,,,,4.06,,,,,,,323143.63,0.13,2.29,6.17,,33.88,,,,0.08,0.13,
WSPM_0_1,5.16,11.6,148.16,12372.66,3.73,93.76,112.5,195.22,20315.3,8759437.82,6.19,7.36,115.32,1768561.6,8.86,200.95,388.97,349.28,1933.72,643.31,90932.24,,5.16,7.88,1129.13
WSPM_0_0,2.03,4.53,55.97,4826.27,1.56,30.22,37.77,93.62,8400.98,,2.38,2.77,46.24,,2.71,90.47,174.93,151.98,770.71,412.37,65440.02,,2.06,2.99,486.96
WSPM_1_1,1.61,3.43,46.12,3839.15,1.15,22.01,31.87,81.19,6451.31,,1.8,2.29,34.29,,2.3,63.16,168.36,128.4,528.94,279.63,,,1.57,2.36,406.08
WSPM_1_2,1.44,3.38,46.28,2148.57,1.13,21.08,30.25,71.88,4381.08,,1.8,2.2,34.65,,1.87,60.35,86.75,211.67,484.78,429.43,41797.47,,1.42,2.24,496.34
WSPM_1_0,1.07,2.43,29.67,3026.16,0.8,17.6,20.48,44.78,4821.36,,1.21,1.47,27.53,,1.57,47.3,94.63,71.83,419.3,207.63,,,1.08,1.6,249.12
WSPM_0_2,0.83,2.09,21.67,3654.84,0.63,16.98,14.77,46.72,4806.08,,0.8,0.99,37.79,,1.06,24.5,57.76,32.66,282.55,714.69,,,0.7,1.37,261.28
WSPM_1_3,0.21,0.43,,,0.14,3.1,4.35,7.91,,,0.27,0.27,5.88,,0.23,4.58,7.69,10.48,25.32,,37380.23,,0.2,0.32,41.7
WSPM_0_3,0.1,0.23,,,0.06,,,,,,,0.15,,,,2.37,,,22.54,,,271296.85,,0.13,23.38
PM10_0,5.8,13.43,169.29,14461.35,4.31,99.87,123.03,277.32,25670.66,,6.87,8.51,141.58,2294267.84,8.42,249.38,500.0,543.77,2134.52,1534.24,267848.8,,6.28,8.49,1464.73
PM10_1,5.33,11.78,155.01,13455.64,3.85,85.73,110.57,224.74,20349.14,11700665.49,6.14,7.41,122.24,1240401.62,8.44,206.96,418.06,389.54,1944.8,1361.29,100368.58,1953134.89,5.18,8.46,1134.9
PM10_2,1.15,2.56,23.04,2619.7,0.92,19.53,16.86,34.29,3768.94,,1.3,1.43,38.92,,1.65,33.52,68.35,55.09,354.4,429.07,,905801.72,0.59,1.67,442.23
