,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.75,,,,,0.93,1.06,1.99,1.27,0.79,,1.03,1.58,0.46,0.17,,0.92,0.78,1.02,0.38,0.7,0.5,0.22,0.68,0.7,,0.84,0.6,0.57
TEMP_0_1,,0.34,,,,3.0,1.11,0.74,0.97,0.78,,1.19,,,,,1.49,1.1,0.83,0.44,0.71,0.53,0.27,,3.58,,1.21,0.68,0.68
TEMP_0_0,,,0.24,0.08,0.12,2.14,,1.03,0.51,0.46,0.12,,0.45,,,0.12,2.36,0.88,1.9,0.48,1.37,0.55,0.28,,1.39,0.12,1.42,0.84,0.88
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.08,2.58,1.48,,,0.57,,,20.17,3.54,,1.21,1.52,,,,0.97,0.85,1.23,0.37,0.72,0.43,0.22,1.76,1.45,,0.88,0.68,0.9
PRES_1_3,1.4,1.0,,,,,0.4,,,7.53,,1.28,2.43,0.76,0.22,,1.93,1.19,0.91,0.53,0.88,0.7,0.29,0.52,0.67,,1.25,0.73,0.48
PRES_1_1,3.21,1.0,1.06,0.06,,,,0.22,7.05,2.05,,2.87,0.9,,0.24,,1.42,1.52,1.97,0.48,0.69,1.06,0.34,,1.63,,1.33,1.11,1.23
PRES_1_0,3.05,1.87,0.73,,0.09,32.81,,6.59,0.21,0.32,0.09,2.29,1.38,,,0.09,2.21,0.82,1.14,0.64,4.75,0.68,0.32,,1.91,0.09,1.53,0.8,1.03
PRES_0_0,2.74,2.46,1.06,,,11.99,22.65,4.07,0.42,0.16,,2.54,1.84,0.2,0.16,,1.42,1.11,1.77,1.2,1.3,0.82,0.54,,,,2.03,0.78,0.62
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.0,0.81,,,,1.01,0.95,1.54,0.89,0.64,,0.81,,,0.64,,0.84,0.77,0.75,0.34,0.73,0.41,0.19,1.15,1.2,,0.82,0.52,0.51
DEWP_0_1,2.12,43.3,0.37,0.1,0.18,1.77,2.48,0.72,0.79,0.68,0.18,82.46,0.38,,0.3,0.18,2.54,0.79,1.99,0.45,0.64,0.62,0.27,0.97,0.63,0.18,1.13,0.86,0.82
DEWP_0_0,3.11,,,,,,,,1.38,0.42,,,,0.03,0.03,,1.29,,,,,,,,,,5.01,1.39,
DEWP_1_0,3.77,,,,,,,,,,,,,,0.02,,1.93,,,,,,,,,,,2.13,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.48,1.73,2.14,,,1.39,2.35,1.16,1.25,0.6,,1.4,2.71,0.31,0.11,,0.34,6.28,,3.95,4.57,7.97,0.9,,,,1.59,0.59,0.4
WSPM_0_1,1.67,1.73,1.13,,,1.61,1.86,1.94,0.72,0.6,,1.7,1.29,,,,5.22,0.35,3.73,0.63,1.23,0.62,0.21,7.57,7.12,,1.05,0.71,1.2
WSPM_0_2,1.95,1.16,2.4,0.14,,2.0,1.39,2.02,1.05,0.66,,1.53,3.0,,,,,5.36,0.28,1.52,4.65,1.27,0.59,,,,1.53,0.65,0.68
WSPM_0_0,2.2,1.9,1.26,,,1.71,2.46,1.47,1.5,1.88,,2.04,1.68,,,,6.1,1.66,2.92,0.24,1.34,0.47,0.16,,2.84,,1.23,1.49,2.01
WSPM_1_2,2.15,1.54,2.57,,,1.94,1.99,1.15,3.65,2.43,,2.37,1.36,,,,22.23,1.63,7.71,0.34,0.21,0.81,0.41,,,,1.18,2.89,
WSPM_1_1,2.52,2.06,1.59,,,1.86,2.66,2.43,1.8,1.49,,2.22,2.23,,,,,1.53,3.78,0.32,1.4,0.17,0.29,,,,1.38,1.8,3.83
WSPM_1_0,2.32,2.37,1.86,,,2.02,2.84,2.25,1.49,1.95,,2.26,2.26,,,,4.59,1.37,2.76,0.36,2.03,0.92,0.21,,,,1.51,1.5,2.41
WSPM_0_4,1.56,,,,,3.63,0.91,,,,,2.6,1.83,0.25,0.12,,,,,,,3.11,1.42,0.13,,,4.32,0.81,0.41
WSPM_1_3,2.29,5.85,2.84,,,4.1,1.63,2.38,2.27,,,3.76,1.45,,,,,,,1.12,,,1.51,,0.1,,1.66,3.91,2.92
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.14,1.24,1.19,0.31,0.21000000000000002,1.01,1.33,1.0,1.03,1.1,0.21000000000000002,1.19,1.08,,,0.21000000000000002,1.6,0.68,1.14,0.27,0.51,0.34,0.17,3.43,0.75,0.21000000000000002,0.7,0.84,2.36
PM10_1,1.54,1.26,1.32,0.28,,1.59,1.48,1.47,0.79,0.45,,1.41,1.59,0.37,0.19,,0.9,1.11,0.81,0.91,1.79,0.86,0.4,0.75,1.96,,1.5,0.45,0.51
PM10_2,1.85,2.18,1.9,,,3.09,1.12,3.05,1.15,0.7,,1.82,2.06,,0.11,,0.95,1.87,1.46,1.5,,2.95,0.55,0.62,1.16,,3.48,0.85,0.23
