,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.0,,,,,0.82,0.64,0.43,0.4,0.33,,1.07,0.62,0.09,0.07,,0.57,0.57,0.49,0.4,0.38,0.32,0.31,0.29,0.23,,0.95,0.67,0.41
TEMP_0_1,,1.0,,,,1.41,1.14,0.72,0.7,0.57,,1.87,,,,,1.0,0.98,0.85,0.7,0.67,0.55,0.55,,0.51,,1.65,1.18,0.73
TEMP_0_0,,,0.99,0.07,0.21000000000000002,1.87,,0.9,0.89,0.73,0.21000000000000002,,1.36,,,0.21000000000000002,1.28,1.27,1.04,0.91,0.86,0.72,0.71,,0.52,0.21000000000000002,2.12,1.46,0.89
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.22,0.71,0.54,,,1.0,,,0.64,0.4,,1.3,0.75,,,,0.69,0.69,0.6,0.49,0.47,0.39,0.38,0.35,0.28,,1.16,0.8,0.5
PRES_1_3,1.55,0.88,,,,,1.0,,,0.36,,1.65,0.95,0.14,0.1,,0.88,0.87,0.73,0.63,0.6,0.5,0.49,0.46,0.36,,1.47,1.04,0.64
PRES_1_1,2.3,1.37,1.04,0.1,,,,0.99,1.18,0.87,,2.52,1.45,,0.21,,1.41,1.28,1.21,0.93,0.9,0.77,0.73,,0.65,,2.28,1.65,1.04
PRES_1_0,2.5,1.43,1.12,,0.15000000000000002,1.94,,0.87,1.0,0.81,0.15000000000000002,2.68,1.53,,,0.15000000000000002,1.34,1.49,1.16,1.05,1.35,0.8,0.81,,0.71,0.15000000000000002,2.42,1.63,1.02
PRES_0_0,3.07,1.75,1.37,,,2.93,2.06,1.11,1.18,1.0,,3.33,1.82,0.29,0.19,,1.78,1.68,1.6,1.15,0.87,0.8,0.92,,,,2.69,2.12,1.28
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.94,0.54,,,,0.77,0.61,0.39,0.37,0.3,,1.0,,,0.06,,0.53,0.53,0.45,0.37,0.36,0.3,0.29,0.28,0.23,,0.88,0.63,0.39
DEWP_0_1,1.62,0.89,0.73,0.07,0.15000000000000002,1.35,1.02,0.68,0.65,0.54,0.15000000000000002,1.66,1.0,,0.11,0.15000000000000002,0.94,0.92,0.79,0.67,0.63,0.52,0.52,0.45,0.38,0.15000000000000002,1.56,1.08,0.64
DEWP_0_0,10.87,,,,,,,,5.11,3.54,,,,1.0,0.73,,6.18,,,,,,,,,,10.02,7.25,
DEWP_1_0,14.96,,,,,,,,,,,,,,1.0,,10.13,,,,,,,,,,,9.29,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.76,1.0,0.75,,,1.45,1.13,0.69,0.7,0.53,,1.88,1.03,0.15,0.09,,1.0,1.1,,1.0,0.34,0.77,0.6,,,,1.69,1.16,0.67
WSPM_0_1,1.76,1.0,0.79,,,1.46,1.12,0.73,0.68,0.56,,1.88,1.09,,,,0.91,1.0,0.74,0.76,0.68,0.56,0.57,0.46,0.59,,1.62,1.1,0.75
WSPM_0_2,2.04,1.18,0.98,0.11,,1.65,1.35,0.82,0.84,0.54,,2.21,1.27,,,,,1.34,1.0,0.9,0.66,0.59,0.74,,,,2.06,1.37,0.74
WSPM_0_0,2.48,1.42,1.08,,,2.04,1.62,1.06,0.99,0.95,,2.66,1.5,,,,1.03,1.27,1.24,1.0,1.14,0.79,0.77,,0.7,,2.37,1.59,0.93
WSPM_1_2,2.61,1.49,1.17,,,2.15,1.68,1.15,1.09,1.25,,2.81,1.6,,,,2.81,1.49,1.47,0.99,1.0,0.83,0.67,,,,2.4,2.39,
WSPM_1_1,3.16,1.81,1.38,,,2.58,1.94,1.33,1.32,1.22,,3.38,1.9,,,,,1.81,1.78,1.15,1.18,1.0,0.89,,,,2.97,2.31,1.65
WSPM_1_0,3.18,1.81,1.41,,,2.64,2.06,1.37,1.32,1.19,,3.42,1.94,,,,1.5,1.76,1.45,1.31,1.32,1.04,1.0,,,,3.04,2.03,1.4
WSPM_0_4,3.44,,,,,2.83,2.21,,,,,3.57,2.22,0.31,0.22,,,,,,,0.89,0.6,1.0,,,3.2,2.21,1.35
WSPM_1_3,4.28,2.39,1.91,,,3.52,2.74,1.78,1.71,,,4.55,2.6,,,,,,,1.34,,,0.97,,1.0,,3.83,4.02,3.32
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.06,0.6,0.47,0.04,0.06,0.87,0.68,0.44,0.43,0.38,0.06,1.13,0.64,,,0.06,0.58,0.6,0.48,0.43,0.45,0.34,0.33,0.31,0.28,0.06,1.0,0.7,0.54
PM10_1,1.49,0.86,0.67,0.07,,1.24,0.95,0.59,0.61,0.44,,1.6,0.91,0.12,0.08,,0.87,0.87,0.75,0.62,0.31,0.44,0.52,0.43,0.2,,1.47,1.0,0.55
PM10_2,2.41,1.38,1.08,,,2.0,1.58,1.05,0.91,0.82,,2.54,1.53,,0.13,,1.43,1.14,1.26,0.86,,0.79,0.65,0.71,0.36,,1.92,1.64,1.0
