,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,6.85,10.13,,,4.75,84.77,63.6,168.99,,,7.11,7.82,73.9,,8.01,183.36,360.46,389.95,1576.4,1145.22,118690.54,1175844.26,5.06,8.05,1106.6
TEMP_0_0,3.62,12.11,,,3.0,78.8,27.02,276.42,,,3.36,6.3,150.78,,5.84,147.87,275.98,277.46,1299.84,1339.34,185745.26,1908508.59,4.14,6.04,946.35
TEMP_1_1,,,134.07,,0.48,5.13,87.61,,,,2.53,1.6,,1472915.69,2.5,55.48,111.53,133.19,493.34,316.19,,,1.68,2.55,294.68
TEMP_0_2,,,,5134.93,,,,,8916.83,2571989.14,,,25.44,,0.53,13.4,20.44,18.81,124.76,122.98,,,0.38,0.55,71.43
PRES_0_0,6.94,12.35,67.77,,5.66,68.58,,101.23,,,7.38,8.54,106.11,,8.67,194.86,377.36,410.41,1744.93,1443.76,103164.89,2469040.74,5.34,8.75,1286.61
PRES_1_0,2.08,5.69,,,1.33,65.0,,,,,2.09,3.32,62.67,,3.06,75.04,137.24,145.88,645.67,591.49,98704.38,,2.16,3.11,491.74
PRES_0_1,1.04,1.28,135.01,,,,101.95,,,,2.85,1.65,,1555831.04,2.87,60.98,121.39,134.28,555.26,333.99,65287.65,,1.89,2.82,309.29
PRES_1_1,1.2,4.22,,,0.4,,,176.63,,,0.49,2.16,62.7,,1.75,55.65,110.77,112.16,428.24,465.45,60506.39,,1.49,1.97,261.56
PRES_1_3,,,,4319.24,,,,,7931.87,,,,21.44,,0.42,11.85,19.32,17.25,110.49,115.91,,,0.33,0.45,60.81
PRES_1_2,,,,637.5,,,,,,927712.28,,,3.12,,0.09,,,,11.64,,,,,0.07,
DEWP_1_0,5.37,8.25,213.7,,3.96,61.51,155.51,81.68,,,8.03,5.01,23.55,,8.09,164.89,311.82,306.72,1553.64,1005.68,,,4.7,7.85,1021.96
DEWP_0_0,5.14,11.93,77.09,,3.69,87.78,52.48,242.65,,,3.91,9.1,,,6.4,173.7,345.56,383.76,1385.65,1145.53,204566.47,2304159.36,4.84,6.74,1007.87
DEWP_0_1,1.02,4.37,,11525.39,0.95,28.22,,129.83,19027.83,6772489.67,,,116.32,,2.21,58.9,104.93,125.51,526.78,713.24,69477.99,,1.63,2.48,393.46
DEWP_1_1,,,5.95,,,,4.06,,,,,,,323143.63,0.13,2.13,4.67,,27.97,,,,0.08,0.1,
WSPM_0_1,4.92,10.34,148.81,12875.27,3.63,75.57,113.04,187.28,20367.49,9450355.22,6.02,6.48,113.13,1843077.08,8.77,138.44,263.13,259.33,1466.38,213.13,,,4.56,7.32,955.9
WSPM_0_0,1.89,3.95,56.74,4451.99,1.41,28.98,38.35,88.72,8119.37,,2.14,2.6,46.06,,1.98,86.75,145.64,108.79,717.8,354.37,50827.26,,1.95,2.67,343.93
WSPM_1_1,1.56,3.16,46.46,3463.74,1.08,20.55,32.09,75.0,5427.02,,1.68,2.14,34.29,,2.0,56.07,164.06,71.45,372.44,212.07,,,1.44,2.17,279.1
WSPM_1_2,1.4,2.79,46.83,2229.79,1.02,19.77,30.64,67.42,4440.7,,1.64,2.09,34.87,,1.48,46.11,36.92,210.24,307.54,236.24,,,1.41,1.97,360.1
WSPM_1_0,1.01,2.1,29.82,2762.88,0.73,17.45,20.74,43.41,4691.63,,1.14,1.4,26.76,,1.33,42.87,70.93,40.96,371.22,179.44,,,1.01,1.44,195.61
WSPM_0_2,0.74,2.05,21.17,2903.75,0.62,14.07,14.43,45.49,4806.08,,0.79,0.94,36.55,,0.67,13.5,29.74,21.17,171.58,712.37,,,0.62,1.24,241.43
WSPM_1_3,0.14,0.44,,,0.13,2.85,4.35,7.29,,,,0.27,5.88,,,3.03,,,,,37380.23,,0.19,0.27,
WSPM_0_3,0.07,0.23,,,0.06,,,,,,,0.15,,,,,,,,,,271296.85,,0.12,23.29
PM10_0,5.43,12.38,171.5,13844.53,3.9,92.27,124.16,272.15,24676.41,,6.2,8.1,143.07,2294267.84,7.49,207.27,405.31,439.0,1710.14,1226.5,229948.45,,6.23,7.0,915.65
PM10_1,5.1,10.13,155.15,13320.98,3.75,70.02,111.24,204.38,20024.99,10733221.26,5.93,6.59,121.32,1402917.97,7.66,161.15,301.94,322.21,1485.24,1209.74,88068.77,1864773.52,4.3,8.33,925.62
PM10_2,1.06,2.25,23.46,1901.19,0.89,16.08,16.86,32.94,3768.94,,1.3,1.24,34.56,,1.52,24.84,52.34,42.58,253.56,431.46,,715162.4,0.36,1.48,434.18
