,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.49,7.25,,,0.67,1.25,3.12,2.32,,,0.84,0.92,3.97,,1.12,0.98,0.75,0.8,0.88,1.61,1.93,,1.06,0.95,0.96
TEMP_0_0,7.32,0.39,,,1.28,0.58,12.07,0.46,,,2.03,0.8,0.55,,0.9,1.0,1.75,1.61,1.2,0.64,0.48,0.41,0.94,1.1,0.89
TEMP_1_1,,,0.14,,6.53,,0.17,,,,0.52,3.46,,0.14,0.96,1.04,0.93,0.78,1.06,1.63,,,0.97,0.95,1.64
TEMP_0_2,,,,0.03,,,,,0.03,0.03,,,0.15,,0.88,1.07,1.35,1.86,0.83,0.61,,,0.99,0.91,1.65
PRES_0_0,0.67,1.26,6.39,,0.51,9.22,,,,,0.87,0.94,2.29,,0.99,1.02,0.98,0.95,1.02,1.06,1.62,0.63,1.18,0.91,0.76
PRES_1_0,1.22,0.59,,,9.55,0.2,,,,,1.75,0.72,0.84,,0.97,0.97,1.26,1.26,0.91,0.87,0.56,,0.84,1.28,1.02
PRES_0_1,3.22,11.79,0.17,,,,0.16,,,,0.51,3.94,,0.16,0.88,1.15,1.0,0.95,1.11,1.82,0.76,,0.96,0.96,1.68
PRES_1_1,2.27,0.46,,,,,,0.13,,,11.47,0.74,0.37,,1.37,0.82,0.79,0.87,0.99,0.71,0.82,,0.81,1.19,2.22
PRES_1_3,,,,0.03,,,,,0.03,,,,0.15,,1.08,0.92,1.13,1.57,0.78,0.51,,,0.86,1.06,1.9
PRES_1_2,,,,0.03,,,,,,,,,0.15,,0.47,,,,,,,,,0.48,
DEWP_1_0,0.84,2.06,0.52,,0.88,1.7,0.51,12.68,,,0.45,10.08,,,0.78,1.05,1.28,1.43,1.05,1.4,,,1.25,0.85,0.85
DEWP_0_0,0.92,0.79,3.41,,0.94,0.73,3.91,0.74,,,10.08,0.43,,,1.27,0.92,0.78,0.75,0.96,1.41,0.58,0.41,0.83,1.18,1.51
DEWP_0_1,3.87,0.55,,0.15,2.25,0.83,,0.37,0.15,0.15,,,0.15,,1.29,1.13,1.18,0.99,0.96,0.37,0.57,,1.01,1.1,0.7
DEWP_1_1,,,0.14,,,,0.16,,,,,,,0.01,0.74,,,,,,,,0.73,1.37,
WSPM_0_1,1.11,0.91,0.95,0.89,1.0,0.95,0.88,1.37,1.08,0.48,0.78,1.29,1.29,0.76,0.45,,6.89,13.74,2.25,,,,1.2,0.85,0.94
WSPM_0_0,0.98,1.01,1.04,1.07,1.02,0.97,1.14,0.84,0.92,,1.04,0.93,1.13,,,0.26,1.48,3.61,0.35,,,,0.79,1.2,2.62
WSPM_1_1,0.78,1.55,0.94,1.3,0.98,1.26,1.0,0.78,1.13,,1.3,0.78,1.17,,9.24,1.28,0.15,,,,,,0.92,1.04,1.31
WSPM_1_2,0.8,1.61,0.78,1.86,0.94,1.31,0.95,0.88,1.57,,1.47,0.74,0.99,,12.53,3.96,,0.13,,,,,0.8,1.31,1.54
WSPM_1_0,0.87,1.23,1.06,0.83,0.99,0.99,1.1,0.99,0.78,,1.04,0.98,0.96,,2.03,0.37,,,0.26,4.57,,,0.87,1.12,1.45
WSPM_0_2,1.62,0.64,1.66,0.61,1.07,0.87,1.85,0.7,0.51,,1.43,1.37,0.38,,,,,,4.98,0.07,,,1.71,0.99,0.31
WSPM_1_3,2.0,0.47,,,1.8,0.54,0.76,0.74,,,,0.56,0.57,,,,,,,,0.02,,0.64,1.72,
WSPM_0_3,,0.42,,,0.6,,,,,,,0.41,,,,,,,,,,0.01,,0.68,0.23
PM10_0,1.07,0.94,0.96,0.99,1.17,0.85,0.95,0.81,0.86,,1.24,0.83,1.0,0.75,1.18,0.78,0.94,0.81,0.87,1.74,0.66,,0.54,4.25,
PM10_1,0.95,1.11,0.95,0.92,0.91,1.24,0.97,1.2,1.06,0.49,0.84,1.19,1.1,1.37,0.86,1.23,1.02,1.32,1.12,0.95,1.58,0.68,4.21,0.5,2.23
PM10_2,0.97,0.86,1.67,1.65,0.77,1.01,1.7,2.03,1.9,,0.86,1.43,0.71,,0.94,2.74,1.27,1.37,1.42,0.32,,0.25,,2.19,0.11
