,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.88,,,,,0.95,0.96,1.22,0.96,0.72,,1.05,1.17,0.43,0.25,,0.87,0.8,0.89,0.53,0.71,0.57,0.38,0.66,0.63,,0.93,0.73,0.64
TEMP_0_1,,0.63,,,,1.99,1.17,0.87,0.99,0.85,,1.33,,,,,1.32,1.13,0.95,0.67,0.84,0.69,0.5,,1.91,,1.31,0.92,0.84
TEMP_0_0,,,0.54,0.17,0.42000000000000004,1.84,,1.09,0.77,0.71,0.42000000000000004,,0.79,,,0.42000000000000004,1.79,1.09,1.52,0.76,1.26,0.77,0.55,,1.15,0.42000000000000004,1.53,1.09,1.0
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.13,1.57,1.12,,,0.79,,,4.65,1.63,,1.21,1.22,,,,0.95,0.89,1.05,0.55,0.77,0.57,0.4,1.12,0.98,,1.01,0.82,0.86
PRES_1_3,1.38,1.04,,,,,0.68,,,2.15,,1.33,1.65,0.63,0.32,,1.45,1.13,0.95,0.71,0.9,0.78,0.5,0.66,0.72,,1.29,0.92,0.68
PRES_1_1,2.33,1.19,1.15,0.17,,,,0.52,3.26,1.61,,2.26,1.13,,0.44,,1.44,1.42,1.65,0.75,0.9,1.09,0.6,,1.36,,1.52,1.31,1.26
PRES_1_0,2.35,1.64,0.98,,0.36,7.19,,2.65,0.51,0.61,0.36,2.07,1.43,,,0.36,1.74,1.11,1.22,0.91,2.88,0.88,0.61,,1.53,0.36,1.66,1.09,1.14
PRES_0_0,2.37,2.01,1.25,,,5.13,6.36,2.25,0.76,0.46,,2.33,1.73,0.4,0.33,,1.53,1.32,1.71,1.26,1.16,0.93,0.82,,,,1.94,1.19,0.94
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.0,0.81,,,,0.96,0.9,1.04,0.78,0.63,,0.92,,,0.47,,0.82,0.78,0.75,0.49,0.7,0.51,0.35,0.85,0.84,,0.9,0.67,0.6
DEWP_0_1,1.71,6.81,0.62,0.2,0.48,1.52,1.68,0.84,0.88,0.79,0.48,10.63,0.66,,0.37,0.48,1.7,0.94,1.44,0.66,0.78,0.74,0.49,0.89,0.7,0.48,1.25,1.01,0.88
DEWP_0_0,3.69,,,,,,,,2.21,1.09,,,,0.22,0.19,,2.12,,,,,,,,,,4.57,2.27,
DEWP_1_0,4.46,,,,,,,,,,,,,,0.2,,3.12,,,,,,,,,,,2.98,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.47,1.42,1.47,,,1.37,1.7,1.06,1.13,0.72,,1.45,1.76,0.4,0.2,,0.63,2.83,,2.38,1.53,3.2,0.95,,,,1.52,0.85,0.62
WSPM_0_1,1.56,1.42,1.09,,,1.49,1.5,1.41,0.84,0.74,,1.6,1.25,,,,2.36,0.64,1.88,0.83,1.11,0.76,0.45,2.47,2.9,,1.21,0.91,1.13
WSPM_0_2,1.76,1.22,1.73,0.29,,1.7,1.38,1.48,1.1,0.74,,1.59,2.0,,,,,2.81,0.58,1.36,2.06,1.08,0.83,,,,1.59,0.94,0.82
WSPM_0_0,1.99,1.66,1.27,,,1.68,1.94,1.39,1.37,1.59,,1.94,1.56,,,,2.53,1.47,2.02,0.55,1.4,0.73,0.43,,1.86,,1.48,1.48,1.52
WSPM_1_2,2.0,1.51,1.86,,,1.83,1.76,1.26,2.21,2.06,,2.13,1.44,,,,7.9,1.55,3.53,0.64,0.51,0.97,0.62,,,,1.45,2.5,
WSPM_1_1,2.29,1.85,1.53,,,1.88,2.1,1.9,1.64,1.53,,2.18,1.94,,,,,1.6,2.62,0.65,1.39,0.47,0.59,,,,1.67,1.87,2.66
WSPM_1_0,2.2,1.98,1.67,,,1.98,2.24,1.85,1.49,1.73,,2.21,1.96,,,,2.52,1.49,2.01,0.73,1.77,1.12,0.53,,,,1.76,1.6,1.94
WSPM_0_4,1.85,,,,,2.71,1.29,,,,,2.39,1.86,0.45,0.29,,,,,,,1.87,1.04,0.42,,,3.02,1.2,0.77
WSPM_1_3,2.39,3.38,2.27,,,3.07,1.84,2.05,1.98,,,3.1,1.72,,,,,,,1.22,,,1.3,,0.37,,1.96,3.42,3.1
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.11,1.04,0.96,0.3,0.39,1.0,1.1,0.87,0.88,0.92,0.39,1.15,0.98,,,0.39,1.15,0.77,0.93,0.45,0.64,0.49,0.34,1.5,0.72,0.39,0.86,0.87,1.48
PM10_1,1.43,1.16,1.13,0.34,,1.4,1.28,1.14,0.86,0.59,,1.39,1.31,0.41,0.26,,0.98,1.09,0.91,0.93,0.94,0.82,0.61,0.78,0.91,,1.42,0.71,0.65
PM10_2,1.81,1.75,1.56,,,2.25,1.3,1.99,1.15,0.91,,1.81,1.76,,0.23,,1.18,1.48,1.44,1.27,,1.85,0.72,0.82,0.85,,2.25,1.14,0.54
