,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,0.95,,,1.01,0.85,0.79,0.78,,,0.99,0.98,0.81,,0.99,0.81,0.76,0.76,0.72,0.69,0.49,,1.01,0.99,0.71
TEMP_0_0,1.05,1.0,,,1.07,0.87,0.84,0.81,,,1.03,1.03,0.84,,1.02,0.85,0.86,0.8,0.74,0.72,0.53,0.44,1.05,1.03,0.76
TEMP_1_1,,,1.0,,1.3,,1.02,,,,1.25,1.25,,0.53,1.25,1.03,0.97,0.96,0.91,0.87,,,1.28,1.24,0.9
TEMP_0_2,,,,1.0,,,,,0.97,0.65,,,1.35,,1.65,1.38,1.31,1.29,1.21,1.17,,,1.72,1.65,1.21
PRES_0_0,0.99,0.93,0.77,,1.0,0.81,,,,,0.97,0.97,0.79,,0.96,0.8,0.76,0.75,0.72,0.68,0.47,0.43,0.99,0.97,0.7
PRES_1_0,1.18,1.15,,,1.24,1.0,,,,,1.2,1.16,0.96,,1.19,0.97,0.92,0.89,0.82,0.83,0.62,,1.2,1.2,0.86
PRES_0_1,1.26,1.17,0.98,,,,1.0,,,,1.23,1.22,,0.52,1.21,1.01,0.96,0.94,0.89,0.85,0.62,,1.25,1.22,0.88
PRES_1_1,1.28,1.24,,,,,,1.0,,,1.22,1.27,1.03,,1.27,1.04,1.0,0.98,0.93,0.9,0.68,,1.31,1.27,0.97
PRES_1_3,,,,1.03,,,,,1.0,,,,1.4,,1.71,1.43,1.36,1.33,1.26,1.21,,,1.77,1.72,1.26
PRES_1_2,,,,1.54,,,,,,1.0,,,2.03,,2.48,,,,,,,,,2.45,
DEWP_1_0,1.01,0.97,0.8,,1.03,0.83,0.82,0.82,,,1.0,0.99,,,1.0,0.82,0.77,0.76,0.73,0.69,,,1.02,1.0,0.72
DEWP_0_0,1.03,0.97,0.8,,1.04,0.86,0.82,0.79,,,1.01,1.0,,,1.0,0.83,0.79,0.78,0.73,0.72,0.52,0.44,1.03,1.0,0.75
DEWP_0_1,1.24,1.2,,0.74,1.26,1.04,,0.97,0.71,0.49,,,1.0,,1.23,1.02,0.97,0.95,0.9,0.86,0.63,,1.26,1.23,0.89
DEWP_1_1,,,1.88,,,,1.92,,,,,,,1.0,2.28,,,,,,,,2.35,2.33,
WSPM_0_1,1.01,0.98,0.8,0.6,1.04,0.84,0.82,0.79,0.58,0.4,1.0,1.0,0.81,0.43,1.0,,0.67,0.81,0.77,,,,1.03,1.0,0.73
WSPM_0_0,1.23,1.18,0.97,0.73,1.25,1.03,0.99,0.96,0.7,,1.21,1.21,0.98,,,1.0,1.02,0.89,0.86,,,,1.25,1.2,0.86
WSPM_1_1,1.32,1.17,1.03,0.75,1.32,1.08,1.05,1.0,0.74,,1.29,1.26,1.03,,1.47,0.98,1.0,,,,,,1.29,1.29,0.94
WSPM_1_2,1.32,1.26,1.04,0.78,1.33,1.12,1.06,1.02,0.75,,1.32,1.28,1.05,,1.23,1.12,,1.0,,,,,1.32,1.29,1.0
WSPM_1_0,1.39,1.35,1.1,0.82,1.4,1.22,1.12,1.08,0.8,,1.37,1.38,1.12,,1.3,1.16,,,1.0,0.92,,,1.41,1.38,1.01
WSPM_0_2,1.45,1.38,1.15,0.85,1.48,1.21,1.18,1.11,0.83,,1.45,1.4,1.16,,,,,,1.08,1.0,,,1.45,1.46,1.02
WSPM_1_3,2.02,1.89,,,2.13,1.62,1.61,1.46,,,,1.92,1.59,,,,,,,,1.0,,1.97,2.05,
WSPM_0_3,,2.25,,,2.32,,,,,,,2.28,,,,,,,,,,1.0,,2.29,1.59
PM10_0,0.99,0.95,0.78,0.58,1.01,0.84,0.8,0.76,0.57,,0.98,0.97,0.79,0.43,0.97,0.8,0.77,0.76,0.71,0.69,0.51,,1.0,0.98,
PM10_1,1.01,0.97,0.8,0.6,1.03,0.84,0.82,0.79,0.58,0.4,1.0,1.0,0.81,0.43,1.0,0.83,0.77,0.77,0.73,0.69,0.49,0.44,1.02,1.0,0.73
PM10_2,1.41,1.32,1.1,0.82,1.43,1.16,1.13,1.03,0.8,,1.39,1.33,1.13,,1.37,1.16,1.06,1.0,0.99,0.98,,0.63,,1.36,1.0
