,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.0,,,,,1.0,1.0,1.01,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,0.99,,1.0,1.0,1.0
TEMP_0_1,,1.0,,,,0.99,1.0,0.99,1.0,1.0,,1.0,,,,,1.0,0.99,1.0,0.99,1.0,1.0,1.0,,1.11,,1.0,1.0,1.01
TEMP_0_0,,,1.0,,,1.01,,0.98,1.0,1.0,,,1.0,,,,1.0,1.0,0.98,1.01,1.0,1.0,1.0,,1.0,,1.0,0.99,0.98
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.0,1.01,1.0,,,1.0,,,,1.0,,1.0,1.0,,,,1.0,1.0,1.01,1.0,1.02,1.0,0.99,1.0,1.0,,1.0,1.0,1.0
PRES_1_3,1.0,0.99,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,0.99,0.98,1.0,1.0,1.02,1.0,1.01,1.0,,1.0,1.0,1.0
PRES_1_1,0.98,1.0,0.99,1.0,,,,1.0,,1.12,,0.99,0.99,,,,1.02,0.96,1.02,0.99,0.98,1.02,0.99,,1.05,,1.0,1.02,1.01
PRES_1_0,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,0.97,1.02,0.97,1.02,1.15,1.01,1.0,,1.1,,1.01,0.99,1.03
PRES_0_0,1.0,1.0,1.0,,,1.12,,,0.99,1.0,,1.01,0.99,1.1,,,1.02,1.01,1.07,0.98,0.84,0.9,1.08,,,,0.97,1.01,0.96
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.0,1.0,,,,1.0,1.0,1.0,0.99,0.99,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.02,,1.0,1.0,1.01
DEWP_0_1,1.0,,1.0,1.0,,1.0,0.99,1.0,1.0,1.01,,,1.0,,,,1.0,0.99,1.0,1.01,1.0,1.0,1.01,0.98,1.0,,1.01,0.99,0.97
DEWP_0_0,1.0,,,,,,,,,0.98,,,,1.0,,,1.0,,,,,,,,,,1.0,1.07,
DEWP_1_0,1.0,,,,,,,,,,,,,,1.0,,1.19,,,,,,,,,,,1.04,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.0,1.0,0.98,,,1.0,1.0,0.97,1.0,0.96,,1.0,0.99,1.0,0.82,,1.0,0.98,,1.55,,,1.07,,,,1.01,0.99,0.97
WSPM_0_1,1.0,1.0,1.0,,,1.01,0.99,1.0,0.99,0.97,,1.0,1.0,,,,1.02,1.0,1.05,1.11,0.97,0.95,1.05,,,,0.99,0.97,1.02
WSPM_0_2,0.99,1.0,1.03,,,0.99,1.01,0.98,1.02,0.92,,1.0,1.0,,,,,0.95,1.0,1.18,,0.86,1.18,,,,1.04,0.99,0.94
WSPM_0_0,1.0,1.0,0.99,,,1.0,1.01,1.01,0.98,1.13,,1.0,0.98,,,,0.77,0.95,0.96,1.0,1.22,0.96,1.0,,1.13,,1.01,0.92,0.82
WSPM_1_2,1.0,1.0,1.0,,,0.99,1.0,1.02,1.08,1.31,,1.0,1.0,,,,,1.04,,0.94,1.0,1.17,0.82,,,,0.97,1.26,
WSPM_1_1,1.0,1.0,1.0,,,1.0,0.97,1.0,0.99,1.04,,1.0,1.0,,,,,1.05,1.13,0.93,0.86,1.0,0.76,,,,1.0,1.17,1.05
WSPM_1_0,1.0,1.0,1.0,,,1.01,1.01,1.02,1.02,0.98,,1.01,1.0,,,,0.82,0.99,0.82,1.02,1.1,1.18,1.0,,,,1.01,1.01,1.1
WSPM_0_4,1.0,,,,,1.0,1.0,,,,,0.99,1.02,1.0,,,,,,,,,,1.0,,,1.02,0.97,0.98
WSPM_1_3,1.0,0.98,1.0,,,1.0,1.0,1.0,0.93,,,1.0,0.99,,,,,,,0.77,,,,,1.0,,0.96,1.29,1.49
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.0,1.0,1.0,0.93,,1.0,1.0,1.0,1.0,1.04,,1.0,1.0,,,,0.98,1.01,0.96,0.99,1.05,1.01,1.0,0.96,1.06,,1.0,1.0,1.36
PM10_1,1.0,1.0,1.0,,,1.0,1.0,0.98,1.01,0.96,,1.0,1.0,0.91,0.79,,1.0,1.0,1.02,1.06,0.69,0.92,1.07,1.01,0.78,,1.03,1.0,0.91
PM10_2,1.0,1.0,1.0,,,0.99,1.0,0.99,0.96,1.04,,0.99,1.02,,0.92,,1.03,0.9,1.06,0.99,,1.13,0.87,1.0,0.73,,0.73,1.0,1.0
