,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.16,,,,,0.95,0.79,0.49,0.58,0.66,,1.01,0.64,0.49,0.67,,0.8,0.85,0.71,1.02,0.75,0.8,1.2,0.7,0.59,,1.05,1.04,0.86
TEMP_0_1,,1.72,,,,0.66,1.02,0.97,0.85,0.85,,1.22,,,,,0.81,0.91,1.0,1.2,0.95,0.99,1.36,,0.47,,1.12,1.27,1.02
TEMP_0_0,,,2.02,,,0.92,,0.9,1.32,1.24,,,1.7,,,,0.72,1.16,0.7,1.34,0.77,1.12,1.53,,0.62,,1.16,1.23,0.95
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.06,0.54,0.62,,,1.33,,,0.21,0.32,,1.03,0.72,,,,0.85,0.89,0.71,1.16,0.82,0.95,1.31,0.47,0.46,,1.13,1.05,0.74
PRES_1_3,1.03,0.93,,,,,1.58,,,,,1.1,0.63,0.45,0.73,,0.67,0.83,0.87,1.06,0.81,0.86,1.25,0.99,0.76,,1.05,1.15,1.13
PRES_1_1,0.78,1.16,0.97,1.4,,,,2.11,0.43,0.68,,0.88,1.22,,1.26,,1.0,0.82,0.79,1.3,1.08,0.84,1.38,,0.72,,1.24,1.18,0.9
PRES_1_0,0.87,0.86,1.23,,,0.19,,0.29,2.18,1.53,,1.03,1.03,,,,0.71,1.33,0.94,1.26,0.7,1.03,1.57,,0.73,,1.21,1.32,0.94
PRES_0_0,1.0,0.82,1.12,,,0.52,,0.39,1.55,2.47,,1.09,0.93,1.34,1.04,,1.11,1.15,1.0,0.86,0.6,0.78,1.16,,,,0.98,1.62,1.37
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.97,0.84,,,,0.88,0.82,0.52,0.66,0.7,,1.11,,,0.33,,0.81,0.83,0.79,1.04,0.71,0.85,1.22,0.53,0.47,,1.03,1.09,0.89
DEWP_0_1,0.85,,1.42,0.89,,0.87,0.63,0.99,0.92,0.9,,0.12,1.63,,0.62,,0.61,1.05,0.62,1.21,0.99,0.91,1.34,0.67,0.81,,1.15,1.07,0.84
DEWP_0_0,1.66,,,,,,,,2.01,2.71,,,,5.99,5.19,,2.0,,,,,,,,,,1.16,2.09,
DEWP_1_0,1.74,,,,,,,,,,,,,,6.62,,2.45,,,,,,,,,,,1.74,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.06,0.76,0.58,,,1.0,0.69,0.74,0.75,0.89,,1.12,0.59,0.72,0.71,,1.7,0.39,,0.65,,0.39,0.82,,,,0.99,1.35,1.19
WSPM_0_1,1.0,0.76,0.84,,,0.95,0.76,0.61,0.95,0.92,,1.02,0.92,,,,0.35,1.69,0.36,1.07,0.68,0.87,1.64,,,,1.17,1.13,0.78
WSPM_0_2,0.98,1.0,0.68,1.1,,0.86,0.98,0.61,0.9,0.75,,1.15,0.64,,,,,0.49,1.9,0.77,0.27,0.57,1.21,,,,1.14,1.39,0.9
WSPM_0_0,1.02,0.85,0.9,,,1.05,0.8,0.87,0.8,0.81,,1.09,0.91,,,,0.24,0.73,0.56,2.02,1.05,1.29,2.17,,0.58,,1.34,0.92,0.57
WSPM_1_2,1.05,0.97,0.67,,,1.01,0.89,1.04,0.57,1.02,,1.04,1.06,,,,,0.86,0.49,1.49,2.2,0.94,0.92,,,,1.32,1.12,
WSPM_1_1,1.06,0.91,0.89,,,1.11,0.79,0.73,0.84,0.95,,1.16,0.88,,,,,1.04,0.78,1.68,0.8,2.43,1.44,,,,1.38,1.12,0.77
WSPM_1_0,1.1,0.84,0.85,,,1.09,0.82,0.79,0.95,0.88,,1.16,0.89,,,,0.45,1.05,0.61,1.92,0.83,1.08,2.15,,,,1.36,1.03,0.78
WSPM_0_4,1.39,,,,,0.84,1.5,,,,,1.07,1.1,1.13,1.42,,,,,,,,,2.74,,,0.76,1.49,1.66
WSPM_1_3,1.27,0.6,0.79,,,0.87,1.23,0.84,0.84,,,1.02,1.26,,,,,,,0.75,,,,,3.16,,1.34,1.25,1.79
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.96,0.71,0.64,0.41,2.19,0.93,0.73,0.69,0.66,0.65,2.19,0.97,0.78,,,2.19,0.58,0.95,0.61,1.27,1.03,1.01,1.36,0.3,0.72,2.19,1.19,0.86,0.56
PM10_1,0.96,0.83,0.73,,,0.88,0.8,0.62,0.91,0.94,,1.05,0.75,0.54,0.58,,1.0,0.88,0.99,0.81,0.23,0.65,1.2,0.79,0.2,,0.96,1.49,0.91
PM10_2,1.09,0.78,0.75,,,0.77,1.17,0.58,0.81,1.12,,1.11,0.87,,0.93,,1.24,0.62,0.99,0.64,,0.52,0.88,1.1,0.36,,0.52,1.32,2.07
