,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.02,0.03,,,0.03,0.03,0.12,0.08,,,0.03,0.03,0.18,,0.03,0.01,0.02,0.02,0.01,0.05,0.05,0.09,0.03,0.02,0.02
TEMP_0_0,0.02,0.01,,,0.02,0.01,0.21,0.01,,,0.03,0.01,0.01,,0.01,0.01,0.01,0.01,,0.01,0.01,0.01,0.01,0.01,0.01
TEMP_1_1,,0.01,,,,0.01,,,,,,,,,,,,,,,,,,,
TEMP_0_2,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_0_0,0.03,0.04,0.35,,0.03,0.07,,0.32,,,0.04,0.04,0.14,,0.04,0.02,0.02,0.03,0.01,0.06,0.06,0.04,0.04,0.03,0.02
PRES_1_0,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_0_1,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_1,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_3,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,0.02,0.04,0.02,,0.03,0.04,0.02,0.34,,,0.02,0.05,0.84,,0.02,0.01,0.01,0.02,0.01,0.04,,,0.02,0.02,0.01
DEWP_0_0,0.02,0.01,0.09,,0.02,0.02,0.1,0.02,,,0.04,0.01,,,0.02,0.01,0.01,0.01,0.01,0.03,0.02,0.01,0.02,0.02,0.01
DEWP_0_1,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_1,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_1,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.04,0.03,0.01,0.02,0.03,0.04,0.02,0.01,0.01,0.01,0.03,0.01,0.1,0.07,,0.02,0.02,0.01
WSPM_0_0,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_1_1,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_1_2,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_1_0,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_1_3,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.04,0.03,0.05,0.05,0.05,0.03,0.05,0.04,0.04,,0.05,0.04,0.05,0.04,0.04,0.01,0.02,0.02,0.01,0.07,0.03,,0.03,0.04,0.07
PM10_1,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.01,0.02,0.03,0.03,0.03,0.02,0.01,0.01,0.02,0.01,0.02,0.03,0.02,0.03,0.01,0.01
PM10_2,,,,,,,,,,,,,,,,,,,,,,,,,
