,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.27,0.28,,,,,0.85,0.63,0.77,0.39,,,,1.06,0.59,0.44,0.15,0.14,,0.71,0.57,0.54,0.62,0.4,0.41,0.4,0.33,0.2,,0.88,0.8,0.48
TEMP_0_0,0.28,1.28,,,,,0.51,1.01,0.59,0.5,,,,0.79,0.79,0.09,0.54,0.63,,0.73,0.69,0.66,0.34,0.38,0.3,0.33,0.39,0.24,,0.91,0.77,0.47
TEMP_1_1,,,1.53,,,,1.0,,0.64,,1.03,,,0.67,0.15,1.34,,,,0.69,0.95,0.48,0.43,0.5,0.49,0.32,0.2,,,1.11,0.75,
TEMP_0_2,,,,1.93,,,0.26,,,1.09,,1.56,,0.89,0.83,,,1.23,,0.48,0.66,0.55,1.22,0.53,0.43,0.36,0.46,,,1.13,0.84,0.72
TEMP_0_1,,,,,2.05,,0.32,0.75,,1.38,,0.93,,0.25,,,1.88,,,0.49,0.35,1.34,,0.6,0.44,0.46,0.4,0.72,,1.03,0.94,0.91
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_0_0,0.96,0.54,0.8,0.13,0.14,,1.34,0.11,0.31,,,,,1.02,0.39,0.76,0.22,0.21,,0.71,0.7,0.6,0.6,0.39,0.42,0.28,0.28,0.19,,0.85,0.87,0.52
PRES_1_1,0.71,1.11,,,0.33,,0.12,1.37,,,,,,0.79,0.74,,0.65,0.7,,0.71,0.69,0.7,0.35,0.38,0.35,0.4,0.4,0.26,,0.95,0.76,0.49
PRES_1_0,1.0,0.79,0.61,,,,0.35,,1.45,,,,,1.05,0.67,0.63,0.28,,,0.67,0.7,0.64,0.67,0.44,0.39,0.37,0.37,0.2,,1.04,0.78,0.35
PRES_1_2,0.67,0.85,,0.84,0.94,,,,,1.7,,,,0.85,1.03,,0.86,,,0.77,0.57,0.66,0.64,0.62,0.46,0.49,0.42,0.37,,1.07,0.87,0.47
PRES_0_1,,,1.75,,,,,,,,2.0,,,,,1.76,,,,1.01,1.1,,,0.63,0.54,0.42,,,,1.26,0.9,
PRES_1_3,,,,1.77,0.94,,,,,,,2.05,,0.52,0.65,,0.88,1.44,,0.55,0.77,0.91,0.92,0.4,0.36,0.44,0.45,0.41,,1.19,0.64,0.96
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,0.93,0.69,0.43,0.35,0.09,,0.81,0.62,0.7,0.44,,0.18,,1.21,0.2,,,,,0.73,0.55,0.64,0.66,0.31,0.31,0.19,0.11,,,0.78,0.83,0.53
DEWP_0_0,0.82,1.05,0.14,0.51,,,0.48,0.9,0.69,0.81,,0.35,,0.29,1.48,,,,,0.52,0.83,0.48,0.3,0.59,0.52,0.58,0.59,0.31,,1.17,0.63,0.13
