,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.83,1.1,,,0.96,0.96,1.7,1.46,,,0.97,1.03,2.14,,0.97,0.6,0.65,0.77,0.43,1.08,0.9,1.19,0.99,0.89,0.61
TEMP_0_0,1.36,0.79,,,1.31,0.81,4.02,0.74,,,1.62,1.05,0.86,,1.11,0.7,0.77,0.94,0.48,0.76,0.54,0.47,1.1,1.06,0.71
TEMP_1_1,,,0.62,,5.02,7.14,0.69,,,,1.3,2.59,,0.37,1.48,0.99,0.98,1.09,0.71,1.77,,,1.49,1.35,1.15
TEMP_0_2,,,,0.43,,,,,0.42,0.33,,,1.1,,2.72,1.64,2.09,3.07,1.04,1.66,,,2.76,2.46,1.66
PRES_0_0,0.87,0.93,2.39,,0.85,1.16,,2.49,,,0.95,0.99,1.58,,0.96,0.61,0.66,0.77,0.44,0.92,0.72,0.58,0.99,0.85,0.55
PRES_1_0,1.49,1.15,,,2.0,0.67,,,,,2.02,1.28,1.36,,1.39,0.85,1.01,1.18,0.56,1.03,0.79,,1.37,1.41,1.06
PRES_0_1,3.23,3.98,0.64,,,,0.63,,,,1.25,2.55,,0.37,1.37,0.99,0.97,1.13,0.68,1.79,0.89,,1.41,1.3,1.13
PRES_1_1,2.11,1.2,,,4.57,,,0.6,,,4.08,1.65,1.04,,1.75,0.92,0.96,1.19,0.69,1.16,1.3,,1.59,1.62,1.3
PRES_1_3,,,,0.45,,,,,0.41,,,,1.17,,3.12,1.66,2.24,3.0,1.1,1.77,,,2.79,2.74,1.74
PRES_1_2,,,,0.96,,,,,,0.26,,,2.38,,4.52,,,,2.05,,,,,4.47,
DEWP_1_0,1.03,1.29,0.76,,1.14,1.14,0.76,3.65,,,0.82,1.55,5.69,,0.95,0.66,0.69,0.82,0.45,1.08,,,1.03,0.89,0.61
DEWP_0_0,1.04,0.88,1.89,,1.13,0.85,2.1,0.89,,,1.61,0.81,,,1.06,0.63,0.67,0.81,0.45,1.05,0.65,0.45,1.0,0.99,0.78
DEWP_0_1,2.51,1.24,,0.52,2.24,1.31,,0.92,0.51,0.43,,,0.62,,1.73,0.94,1.14,1.2,0.64,0.8,0.81,,1.6,1.45,0.84
DEWP_1_1,,,2.0,,,,2.14,,,,,,,0.28,4.13,2.77,2.28,,2.33,,,,4.35,4.19,
WSPM_0_1,1.06,1.03,1.02,0.85,1.15,0.94,1.02,1.28,0.91,0.5,1.0,1.19,1.24,0.53,0.82,0.81,0.75,1.15,0.48,1.5,,,1.08,0.89,0.61
WSPM_0_0,1.53,1.4,1.57,1.31,1.73,1.37,1.61,1.27,1.21,,1.63,1.47,1.62,,1.93,0.69,0.99,1.27,0.51,2.42,1.8,,1.36,1.44,1.14
WSPM_1_1,1.72,1.59,1.64,1.47,1.92,1.53,1.7,1.44,1.3,,1.86,1.58,1.77,,1.74,0.8,0.64,2.55,0.61,2.58,,,1.52,1.49,1.14
WSPM_1_2,1.8,1.76,1.54,1.56,1.93,1.65,1.73,1.6,1.79,,2.19,1.72,1.7,,2.04,1.15,1.58,0.61,1.39,3.51,,,1.58,1.65,1.7
WSPM_1_0,1.96,1.79,2.01,1.5,2.19,1.79,2.0,1.81,1.41,,2.02,2.03,1.92,,1.96,0.99,1.63,2.44,0.67,2.79,,,1.82,1.75,1.4
WSPM_0_2,2.54,1.72,3.11,1.42,2.25,1.76,3.33,1.61,1.23,,2.66,2.42,1.31,,12.6,1.99,2.62,2.7,1.37,0.53,,,2.34,1.88,0.86
WSPM_1_3,6.29,2.89,,,6.74,2.5,3.36,2.45,,,,3.21,2.89,,,2.94,,,,,0.35,,3.05,4.27,
WSPM_0_3,4.99,3.48,,,4.05,,,,,,,3.75,,,,,,,,,,0.29,,4.67,1.58
PM10_0,1.08,0.95,0.99,0.83,1.21,0.89,0.99,0.9,0.78,,1.15,0.99,1.03,0.59,1.0,0.57,0.69,0.72,0.41,1.15,0.64,,0.84,1.05,1.46
PM10_1,1.05,1.02,1.05,0.83,1.11,0.98,1.08,1.1,0.86,0.49,1.03,1.15,1.11,0.71,0.98,0.68,0.64,0.92,0.47,0.83,0.66,0.62,1.22,0.83,0.58
PM10_2,1.9,1.66,2.45,2.11,1.99,1.7,2.57,2.29,2.39,,2.06,2.25,1.74,,1.91,1.26,1.43,1.49,0.86,0.96,,0.73,2.34,1.72,0.58
