,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,2.89,,,,,8.36,34.04,347.62,531.84,2275.96,,1.65,37.61,5826866.74,62997831.97,,75.64,80.67,191.09,898.29,912.07,3360.41,5264.88,5064.65,17316.45,,3.73,35.28,650.91
TEMP_0_1,,47.49,,,,1.76,13.08,207.05,235.67,885.02,,0.6,,,,,22.89,25.72,80.87,316.45,348.93,1238.36,1787.89,,4140.34,,1.2,12.89,230.05
TEMP_0_0,,,161.05,,,1.44,,113.1,216.0,759.77,,,17.52,,,,12.08,19.42,33.4,208.04,165.04,826.24,1183.07,,3212.41,,0.73,7.35,126.33
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.72,32.65,184.4,,,7.71,,,126.99,725.02,,1.1,27.62,,,,52.33,55.45,124.98,664.2,657.91,2607.21,3774.53,2211.05,8890.61,,2.63,23.2,364.88
PRES_1_3,0.99,33.21,,,,,26.2,,,,,0.7,14.16,2102557.57,26584312.34,,24.65,30.49,90.88,359.59,383.58,1387.79,2116.75,2759.28,8623.06,,1.44,15.04,331.24
PRES_1_1,0.29,16.2,66.15,325352936.59,,,,227.76,60.49,354.63,,0.22,10.84,,18082255.62,,14.31,11.77,32.33,173.47,200.32,536.86,916.87,,3213.17,,0.67,6.08,103.4
PRES_1_0,0.3,11.04,77.21,,,0.23,,28.68,280.17,736.91,,0.24,8.41,,,,9.36,17.56,35.18,154.33,118.68,601.0,959.41,,3000.84,,0.6,6.22,98.74
PRES_0_0,0.22,6.78,45.33,,,0.41,,24.9,128.04,764.92,,0.16,4.89,1438898.7,8749152.09,,9.36,9.78,24.05,67.27,65.33,293.5,454.62,,,,0.31,4.91,92.48
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,2.78,88.74,,,,8.97,40.39,427.38,701.47,2782.16,,2.08,,,35431039.7,,87.66,90.87,245.95,1049.23,994.41,4099.0,6150.35,4412.36,16057.34,,4.21,42.38,776.1
DEWP_0_1,0.74,,223.59,479081471.17,,2.67,9.38,244.38,296.51,1090.03,,0.07,33.19,,20352372.82,,20.18,34.55,58.58,370.52,422.99,1323.65,2052.74,1691.96,8296.51,,1.43,12.6,220.3
DEWP_0_0,0.02,,,,,,,,11.0,55.47,,,,425384.07,2898005.24,,1.12,,,,,,,,,,0.02,0.42,
DEWP_1_0,0.01,,,,,,,,,,,,,,1856745.94,,0.69,,,,,,,,,,,0.17,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.79,20.88,77.68,,,2.64,8.8,155.62,204.83,917.83,,0.55,10.22,2575824.33,19853388.07,,47.8,11.12,,169.24,,488.7,1070.07,,,,1.05,13.6,267.58
WSPM_0_1,0.74,20.84,113.09,,,2.49,9.74,127.8,260.98,945.56,,0.49,16.02,,,,9.78,47.5,28.58,278.74,246.64,1079.46,2133.88,,,,1.24,11.3,175.6
WSPM_0_2,0.51,19.36,63.98,355324551.12,,1.6,8.86,90.68,175.15,545.39,,0.4,7.87,,,,,9.66,107.61,142.0,69.17,498.66,1114.79,,,,0.85,9.84,142.41
WSPM_0_0,0.36,11.15,57.75,,,1.32,4.89,86.91,104.57,396.61,,0.25,7.55,,,,3.26,9.81,21.34,251.35,181.85,763.21,1346.22,,2431.36,,0.68,4.39,61.26
WSPM_1_2,0.33,11.31,38.27,,,1.13,4.87,93.81,67.31,449.18,,0.22,7.85,,,,,10.36,16.79,165.27,340.46,499.61,509.45,,,,0.6,4.78,
WSPM_1_1,0.22,7.06,33.89,,,0.83,2.83,43.31,65.26,276.29,,0.16,4.31,,,,,8.25,17.75,123.96,82.4,854.02,531.83,,,,0.41,3.18,49.12
WSPM_1_0,0.23,6.45,31.75,,,0.8,2.9,46.48,73.02,252.49,,0.16,4.32,,,,3.53,8.27,13.55,139.78,84.24,372.65,779.78,,,,0.4,2.87,48.82
WSPM_0_4,0.24,,,,,0.52,4.5,,,,,0.12,4.51,949865.69,9402334.31,,,,,,,,,1386.05,,,0.19,3.53,87.84
WSPM_1_3,0.14,2.42,15.72,,,0.34,2.31,26.13,34.23,,,0.07,3.24,,,,,,,28.96,,,,,4088.62,,0.21,1.85,59.33
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,2.12,58.54,257.33,563171366.52,259334440145.40002,7.29,27.77,436.57,544.85,2001.29,259334440145.40002,1.41,40.7,,,259334440145.40002,49.01,80.0,145.82,985.15,1114.63,3758.95,5284.0,1895.67,18714.35,259334440145.40002,3.77,25.93,372.22
PM10_1,1.0,32.07,137.32,,,3.26,14.34,185.07,352.71,1360.19,,0.72,18.3,2714284.03,22827876.31,,39.56,34.8,112.15,296.17,119.41,1140.88,2203.78,2392.59,2447.42,,1.44,21.06,286.5
PM10_2,0.4,10.72,50.5,,,1.02,7.46,60.73,111.66,575.06,,0.27,7.53,,13074055.64,,17.47,8.79,39.75,82.96,,325.2,574.4,1181.17,1592.03,,0.28,6.65,231.98
