,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.0,,,,,0.91,0.8,0.67,0.63,0.57,,1.03,0.8,0.3,0.26,,0.76,0.75,0.71,0.64,0.62,0.56,0.56,0.55,0.47,,0.97,0.82,0.64
TEMP_0_1,,1.0,,,,1.16,1.08,0.83,0.84,0.76,,1.37,,,,,1.0,0.98,0.92,0.83,0.82,0.73,0.73,,0.92,,1.28,1.09,0.87
TEMP_0_0,,,0.99,0.21,0.9299999999999999,1.41,,0.9,0.95,0.85,0.9299999999999999,,1.15,,,0.9299999999999999,1.11,1.13,0.97,0.95,0.93,0.86,0.83,,0.72,0.9299999999999999,1.45,1.18,0.92
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.11,0.86,0.74,,,1.0,,,0.84,0.63,,1.15,0.88,,,,0.83,0.84,0.78,0.71,0.69,0.63,0.62,0.59,0.53,,1.08,0.89,0.7
PRES_1_3,1.25,0.92,,,,,1.0,,,0.5,,1.28,0.98,0.38,0.32,,0.94,0.92,0.84,0.79,0.78,0.72,0.69,0.7,0.6,,1.21,1.01,0.79
PRES_1_1,1.42,1.17,0.98,0.32,,,1.16,0.98,1.18,0.99,,1.55,1.17,,0.55,,1.23,1.03,1.14,0.89,0.95,0.82,0.77,,0.96,,1.51,1.33,1.05
PRES_1_0,1.58,1.2,1.06,,0.6900000000000001,1.4,,0.92,1.0,0.9,0.6900000000000001,1.64,1.23,,,0.6900000000000001,1.09,1.28,1.07,1.06,1.38,0.87,0.95,,0.86,0.6900000000000001,1.54,1.27,1.02
PRES_0_0,1.75,1.32,1.17,,,2.13,1.03,0.94,1.05,1.0,,1.87,1.28,0.51,0.39,,1.33,1.22,1.25,1.06,0.78,0.89,0.96,,,,1.64,1.48,1.13
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.97,0.73,,,,0.87,0.78,0.63,0.6,0.54,,1.0,0.67,0.3,0.25,,0.72,0.73,0.67,0.61,0.6,0.54,0.54,0.54,0.5,,0.94,0.79,0.63
DEWP_0_1,1.26,0.94,0.85,0.27,0.81,1.18,0.98,0.82,0.82,0.75,0.81,1.15,1.0,0.32,0.33,0.81,1.0,0.95,0.89,0.83,0.8,0.73,0.72,0.63,0.62,0.81,1.25,1.02,0.77
DEWP_0_0,3.3,,,,,,,,2.35,1.88,,,,1.0,0.85,,2.49,,,,,,,,,,2.51,2.69,
DEWP_1_0,3.87,,,,,,,,,,,,,,1.0,,3.47,,,,,,,,,,3.23,3.36,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.32,1.0,0.8,,,1.2,1.06,0.76,0.82,0.7,,1.37,0.91,0.33,0.22,,0.99,1.12,0.68,1.06,0.46,0.84,0.8,,,,1.29,1.08,0.74
WSPM_0_1,1.34,0.99,0.89,,0.78,1.24,1.06,0.85,0.8,0.76,0.78,1.37,1.06,,,0.78,0.84,1.01,0.8,0.86,0.8,0.8,0.78,0.91,0.87,0.78,1.27,1.0,0.93
WSPM_0_2,1.41,1.09,1.05,0.4,,1.23,1.17,0.83,0.89,0.58,,1.49,1.13,,,,1.47,1.22,1.0,0.94,0.89,0.75,0.86,,,,1.47,1.17,0.76
WSPM_0_0,1.56,1.2,1.02,,,1.42,1.26,1.08,1.02,1.14,,1.64,1.2,,,,1.09,1.05,1.14,1.0,1.15,0.91,0.86,0.81,1.18,,1.54,1.19,0.96
WSPM_1_2,1.62,1.22,1.08,,,1.5,1.31,1.12,1.23,1.38,,1.69,1.3,,,,1.75,1.25,1.0,0.99,1.0,0.83,0.77,,1.4,,1.55,1.68,
WSPM_1_1,1.78,1.34,1.13,,,1.55,1.36,1.25,1.26,1.13,,1.84,1.34,,,,1.19,1.35,1.36,1.08,1.22,1.0,0.96,,,,1.72,1.66,1.53
WSPM_1_0,1.77,1.36,1.2,,,1.64,1.45,1.23,1.19,1.17,,1.86,1.39,,,,1.19,1.22,1.23,1.16,1.2,1.06,1.0,,,,1.74,1.33,1.1
WSPM_0_4,1.85,,,,,1.68,1.48,,,,,1.82,1.57,0.43,0.36,,,1.08,,,,0.87,0.56,1.0,,,1.72,1.48,1.13
WSPM_1_3,2.07,1.53,1.38,,,1.88,1.65,1.34,1.56,,,2.13,1.6,,,,,,,0.97,0.78,,0.83,,1.0,,1.86,2.54,3.09
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.03,0.78,0.67,0.24,0.42000000000000004,0.93,0.83,0.68,0.68,0.67,0.42000000000000004,1.07,0.8,0.56,0.65,0.42000000000000004,0.77,0.78,0.68,0.66,0.72,0.61,0.57,0.62,0.59,0.42000000000000004,1.0,0.83,0.8
PM10_1,1.21,0.92,0.81,0.22,,1.12,0.96,0.7,0.78,0.61,,1.26,0.94,0.3,0.25,,0.92,0.96,0.88,0.79,0.47,0.62,0.74,0.63,0.35,,1.25,1.0,0.68
PM10_2,1.55,1.17,1.04,,,1.37,1.28,1.03,0.87,0.92,,1.56,1.25,0.37,0.25,,1.22,0.84,1.14,0.77,,0.64,0.71,0.82,0.37,,1.23,1.3,1.0
