,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.31,1.15,,,1.2,0.99,0.36,0.54,,,1.17,1.13,0.39,,1.2,1.5,1.36,1.07,1.74,0.6,0.34,0.28,1.18,1.27,1.18
TEMP_0_0,1.03,1.41,,,1.03,1.19,0.2,1.07,,,0.76,1.1,0.98,,1.15,1.53,1.28,0.96,1.8,0.95,0.79,0.61,1.21,1.26,1.25
TEMP_1_1,,0.6,1.99,,0.45,0.29,1.85,,,,1.43,0.96,,0.89,1.35,1.63,1.54,1.28,1.95,0.59,,,1.39,1.45,1.24
TEMP_0_2,,,,3.3,,,,,3.28,2.0,,,2.17,,1.35,1.82,1.28,0.88,2.27,1.1,,,1.54,1.48,1.24
PRES_0_0,1.25,1.22,0.25,,1.27,0.91,,0.36,,,1.12,1.14,0.52,,1.2,1.45,1.3,1.01,1.74,0.7,0.3,0.59,1.16,1.26,1.19
PRES_1_0,1.12,1.39,,,1.13,1.75,,0.47,,,0.95,1.19,0.84,,1.22,1.68,1.34,1.13,1.9,0.83,0.83,,1.3,1.34,1.47
PRES_0_1,0.71,0.47,1.77,,,,1.92,,,,1.43,0.87,,0.84,1.36,1.59,1.48,1.14,1.95,0.56,0.7,,1.38,1.43,1.12
PRES_1_1,1.11,1.54,,,0.61,0.19,,2.06,,,0.4,1.15,1.26,,1.08,1.74,1.62,1.2,1.9,1.09,0.89,,1.34,1.32,1.24
PRES_1_3,,,,3.34,,,,,3.51,,,,2.2,,1.31,1.86,1.46,0.97,2.38,1.31,,,1.52,1.49,1.33
PRES_1_2,,,,3.84,,,,,,6.76,,,2.5,,1.88,1.89,,,1.98,,,,,1.75,
DEWP_1_0,1.12,0.99,0.94,,1.06,0.88,0.98,0.34,,,1.34,0.94,0.21,,1.29,1.47,1.31,0.89,1.82,0.59,0.19,,1.19,1.3,1.09
DEWP_0_0,1.19,1.32,0.35,,1.1,1.1,0.34,0.8,,,0.87,1.35,,,1.1,1.57,1.4,1.18,1.72,0.7,0.73,0.64,1.23,1.24,1.3
DEWP_0_1,0.74,1.32,,1.55,0.89,1.07,,1.34,1.43,1.26,,,1.94,,1.16,1.58,1.28,1.17,1.93,1.27,0.77,,1.29,1.35,1.35
DEWP_1_1,,,2.52,,,,2.45,,,,,,,5.86,1.86,1.53,1.81,,2.95,,,,1.79,1.85,
WSPM_0_1,1.09,1.16,0.69,0.52,1.01,1.07,0.74,0.63,0.49,0.44,1.07,1.08,0.64,0.35,1.34,1.47,1.25,0.86,1.84,0.34,0.29,,1.22,1.28,1.06
WSPM_0_0,1.18,1.24,0.71,0.55,1.17,0.95,0.68,0.83,0.55,,1.13,1.11,0.71,,1.13,1.82,1.54,1.03,2.02,0.6,0.57,,1.34,1.33,1.25
WSPM_1_1,1.23,1.24,0.77,0.58,1.14,0.91,0.76,0.95,0.56,,1.13,1.21,0.69,,1.27,1.67,1.95,1.15,1.82,0.54,,,1.35,1.38,1.38
WSPM_1_2,1.2,1.33,0.85,0.35,1.22,0.95,0.79,0.91,0.41,,1.23,1.27,0.76,,1.12,1.74,1.1,2.06,1.82,0.9,0.52,,1.33,1.43,1.83
WSPM_1_0,1.23,1.31,0.74,0.69,1.18,1.09,0.73,0.78,0.62,,1.13,1.17,0.83,,1.29,1.87,1.64,0.96,2.16,0.6,,,1.39,1.41,1.26
WSPM_0_2,1.16,1.37,0.66,1.01,1.13,1.28,0.64,0.99,0.76,,0.91,0.96,1.38,,1.06,1.18,1.22,0.53,1.77,2.49,,,1.1,1.46,1.61
WSPM_1_3,1.61,1.56,,,1.42,1.29,1.04,0.93,,,1.71,1.46,1.18,,1.25,1.21,0.89,0.94,0.88,,4.31,,1.68,1.86,1.42
WSPM_0_3,1.8,1.92,,,1.49,,,,,,,1.86,,,,1.47,,,1.82,,,5.72,,1.84,1.86
PM10_0,1.06,1.15,0.68,0.52,1.01,0.98,0.7,0.77,0.53,,1.02,1.07,0.68,0.39,1.1,1.57,1.38,1.16,1.75,0.7,0.73,,1.28,1.18,1.18
PM10_1,1.1,1.15,0.7,0.55,1.02,0.96,0.71,0.71,0.48,0.58,1.04,1.06,0.66,0.24,1.25,1.48,1.31,0.94,1.81,0.7,0.31,0.48,1.2,1.34,1.04
PM10_2,1.32,1.39,0.58,0.6,1.37,1.22,0.61,0.6,0.49,,1.22,1.14,1.18,,1.37,1.33,1.19,0.74,1.84,1.24,,1.23,0.76,1.47,2.26
