,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.42,0.86,,,,,1.13,0.73,1.11,0.51,,,,1.2,0.77,0.57,0.19,0.19,,0.94,0.87,0.74,0.84,0.97,1.3,0.82,0.52,0.42,,1.04,1.15,0.94
TEMP_0_0,0.89,1.44,,,,,0.73,1.19,0.77,0.66,,,,0.91,1.15,0.1,0.72,0.85,,0.89,0.92,0.82,0.44,1.06,1.24,0.88,0.89,0.47,,1.1,1.13,0.83
TEMP_1_1,,,1.81,,,,1.19,,0.88,,1.47,,,0.68,0.28,1.6,,,,0.86,1.24,0.57,0.56,1.16,1.64,0.75,0.37,,,1.28,1.11,0.27
TEMP_0_2,,,,2.51,,,0.32,,,1.35,,2.09,,0.95,1.02,,,1.53,,0.63,0.82,0.66,1.47,1.12,1.31,0.85,0.84,,,1.17,1.15,1.15
TEMP_0_1,,,,,2.74,,0.56,0.84,0.56,1.66,,1.21,,0.37,,,2.3,,,0.58,0.42,1.61,,1.27,1.43,0.94,0.7,1.25,,1.18,1.33,1.54
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_0_0,1.12,0.77,0.99,0.18,0.2,2.48,1.54,0.35,0.88,0.14,,,2.48,1.11,0.61,0.94,0.28,0.28,2.48,0.91,0.98,0.78,0.79,0.94,1.38,0.61,0.53,0.3,2.48,1.06,1.2,0.9
PRES_1_1,0.98,1.33,,,0.47,,0.42,1.56,0.21,,,,,0.91,0.96,,0.86,0.93,,0.89,0.95,0.88,0.48,1.06,1.31,0.91,0.83,0.51,,1.09,1.12,0.95
PRES_1_0,1.24,1.04,0.78,,,,0.95,0.19,1.73,,,,,1.16,0.98,0.78,0.36,,,0.79,0.95,0.78,0.86,1.13,1.33,0.87,0.7,0.49,,1.21,1.18,0.66
PRES_1_2,0.99,1.09,,1.11,1.31,,0.31,,,2.1,,,,0.98,1.31,,1.09,,,0.94,0.78,0.81,0.78,1.36,1.48,1.08,0.82,0.72,,1.19,1.21,0.94
PRES_0_1,,,1.94,,,,,,,,2.6,,,,,1.97,,,,1.21,1.32,,,1.24,1.74,0.96,,,,1.36,1.14,
PRES_1_3,,,,2.28,1.25,,,,,,,2.74,,0.61,0.79,,1.07,1.77,,0.71,0.93,1.09,1.13,0.91,1.19,1.0,0.76,0.59,,1.22,1.05,1.44
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,1.21,0.95,0.55,0.5,0.13,1.67,1.06,0.75,1.0,0.6,,0.25,1.67,1.32,0.65,,,,1.67,0.92,0.76,0.83,0.89,0.78,1.16,0.51,0.26,,1.67,0.97,1.19,0.98
DEWP_0_0,1.08,1.34,0.16,0.7,,,0.74,1.01,0.86,1.02,,0.5,,0.76,1.76,,,,,0.68,1.2,0.63,0.4,1.43,1.6,1.3,1.15,0.6,,1.27,0.96,0.52
DEWP_1_1,0.66,0.17,1.64,,,,1.15,,0.95,,1.52,,,,,1.85,,,,0.89,1.32,0.41,0.58,1.13,1.64,0.7,0.38,,,1.24,1.21,0.38
DEWP_0_2,0.47,1.09,,,1.93,,0.66,1.2,0.72,1.16,,0.87,,,,,2.24,,,0.93,0.52,1.3,,1.22,1.34,1.02,0.77,0.89,,1.18,1.21,1.32
DEWP_0_1,0.55,1.31,,1.45,,,0.49,1.35,,,,1.55,,,,,,2.32,,0.95,0.82,0.84,0.74,1.24,1.22,1.18,1.27,0.98,,1.27,1.08,0.99
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.12,1.08,0.72,0.33,0.34,,0.93,0.91,0.91,0.68,0.73,0.35,,1.05,0.79,0.72,0.64,0.61,,1.62,0.68,0.1,,0.49,1.23,0.36,,,,1.12,1.21,0.72
WSPM_0_1,0.94,0.94,1.02,0.51,0.25,,0.96,0.84,0.8,0.51,0.83,0.54,,0.85,1.01,1.06,0.34,0.48,,0.31,1.63,0.23,0.23,1.25,1.68,0.98,0.6,,,1.24,1.02,0.47
WSPM_0_3,0.94,1.11,0.59,0.47,1.04,,0.92,1.0,0.92,0.69,,0.71,,1.05,0.74,0.37,1.04,0.64,,0.31,0.33,1.8,,0.57,0.89,0.54,,,,0.95,1.28,1.31
WSPM_0_4,1.21,0.85,0.59,1.24,,,1.12,0.57,1.13,0.82,,0.83,,1.27,0.61,0.61,,0.69,,,0.25,,2.06,0.44,0.74,0.31,,,,0.97,1.4,1.23
WSPM_0_0,1.08,1.07,0.93,0.72,0.69,,1.11,0.84,0.99,0.99,0.85,0.5,,0.94,1.19,0.89,0.78,0.73,,0.69,0.95,0.5,0.31,2.33,2.38,1.44,1.03,,,1.36,1.05,0.82
WSPM_1_0,1.2,1.08,1.04,0.65,0.59,,1.1,0.88,1.16,0.81,0.85,0.5,,1.0,1.14,1.05,0.64,0.55,,0.61,1.27,0.6,0.47,1.9,2.13,1.02,0.76,,,1.34,1.11,0.9
WSPM_1_1,1.11,1.29,0.73,0.59,0.78,,1.12,1.06,0.89,1.0,0.66,0.66,,1.15,1.27,0.76,0.93,0.96,,1.19,0.94,0.67,,1.87,1.52,2.78,,,,1.46,1.28,
WSPM_1_2,1.13,1.31,0.48,0.81,0.64,,1.23,1.08,1.01,0.88,,0.71,,1.02,1.34,0.49,0.83,1.3,,,0.86,,,1.58,1.24,,3.04,,,1.43,1.45,
WSPM_1_3,0.91,1.35,,,1.83,,1.08,1.13,0.94,1.2,,1.09,,,1.2,,1.56,1.55,,,,,,1.44,,,,4.38,,1.61,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.9,0.93,0.8,0.58,0.48,,0.84,0.79,0.89,0.65,0.64,0.56,,0.85,0.93,0.75,0.61,0.66,,0.82,1.0,0.57,0.48,1.23,1.46,0.98,0.88,0.57,,1.21,0.85,0.58
PM10_1,1.07,1.0,0.67,0.54,0.56,,0.99,0.85,0.85,0.69,0.55,0.37,,1.03,0.76,0.76,0.56,0.49,,0.92,0.83,0.9,0.85,0.69,1.09,0.54,0.12,,,0.94,1.42,0.82
PM10_2,1.16,1.14,,0.83,0.98,,1.22,0.98,0.86,0.71,,1.01,,1.21,0.45,,1.06,0.76,,0.75,0.28,1.38,1.16,,0.55,,,,,0.25,1.31,2.25
