,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,2.88,,,,,8.3,33.92,333.75,460.99,1765.16,,1.65,37.05,4757616.77,32362059.8,,71.46,67.32,171.45,516.39,720.7,2217.71,2413.32,4800.83,15635.93,,3.31,25.56,483.52
TEMP_0_1,,47.49,,,,1.74,12.92,202.53,192.22,606.92,,0.6,,,,,21.5,21.15,73.09,180.81,277.84,800.99,776.15,,3231.99,,1.02,9.22,146.27
TEMP_0_0,,,162.16,,,1.41,,114.64,187.45,566.55,,,17.65,,,,11.69,16.31,30.93,132.47,131.38,542.4,534.77,,2806.33,,0.63,5.51,95.32
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.72,31.94,184.4,,,7.7,,,,,,1.1,27.52,,,,49.29,46.0,111.19,389.63,510.06,1728.3,1744.42,2121.17,7905.63,,2.35,16.79,247.34
PRES_1_3,0.99,33.35,,,,,26.2,,,,,0.7,13.92,,,,23.44,26.07,83.96,200.57,309.29,865.28,884.29,2602.85,7690.75,,1.26,10.69,256.54
PRES_1_1,0.3,16.2,66.23,,,,,229.88,,,,0.22,10.92,,,,13.27,10.12,27.9,109.47,165.96,391.68,416.35,,2660.94,,0.6,4.23,63.65
PRES_1_0,0.3,11.04,77.05,,,,,,270.95,343.72,,0.23,8.39,,,,8.76,14.13,32.8,90.56,68.93,331.74,440.89,,2425.79,,0.5,4.65,68.45
PRES_0_0,0.22,6.78,45.33,,,,,,66.9,725.19,,0.16,4.95,1329608.54,,,9.24,8.09,21.08,36.67,62.93,241.69,230.69,,,,0.23,3.77,67.11
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,2.78,88.74,,,,8.9,40.09,412.11,604.94,2088.33,,2.08,,,,,83.09,75.5,222.51,610.41,780.99,2689.96,2778.68,4142.05,13951.65,,3.67,30.48,548.88
DEWP_0_1,0.74,,222.93,,,2.64,9.46,241.48,257.32,780.86,,,33.28,,,,18.81,28.96,52.36,219.62,339.66,868.31,917.08,1657.23,7417.22,,1.28,9.3,166.97
DEWP_0_0,0.02,,,,,,,,,51.9,,,,425384.07,,,1.12,,,,,,,,,,,0.33,
DEWP_1_0,0.01,,,,,,,,,,,,,,1789205.16,,0.6,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.79,20.88,80.63,,,2.62,8.8,159.15,152.92,787.46,,0.54,10.43,2387462.18,14080969.57,,48.04,,,,,,336.71,,,,0.78,10.62,214.4
WSPM_0_1,0.74,20.47,113.09,,,2.44,9.78,122.95,236.26,701.03,,0.49,15.98,,,,,46.89,,,,265.18,677.26,,,,1.1,8.24,116.91
WSPM_0_2,0.51,19.36,59.86,,,1.6,8.7,92.68,153.5,474.33,,0.4,7.87,,,,,,107.61,,,,355.43,,,,0.62,7.88,122.8
WSPM_0_0,0.36,11.15,58.06,,,1.3,4.75,83.29,90.13,264.82,,0.25,7.56,,,,,,,211.58,89.12,426.12,783.89,,,,0.65,2.39,37.4
WSPM_1_2,0.33,11.31,38.27,,,1.12,4.87,85.46,48.85,252.84,,0.21,7.85,,,,,,,52.26,337.83,,,,,,0.59,2.04,
WSPM_1_1,0.22,7.06,34.22,,,0.83,2.88,43.31,53.75,190.59,,0.16,4.34,,,,,3.34,,53.23,,833.05,,,,,0.39,1.76,
WSPM_1_0,0.23,6.46,31.87,,,0.8,2.85,45.35,66.17,128.9,,0.16,4.33,,,,2.5,5.26,7.98,113.7,,,547.48,,,,0.37,1.83,28.89
WSPM_0_4,0.24,,,,,0.52,4.5,,,,,0.12,4.27,,,,,,,,,,,1386.05,,,0.13,3.01,69.37
WSPM_1_3,0.14,2.42,15.72,,,0.34,2.31,26.13,30.52,,,0.07,3.24,,,,,,,,,,,,4088.62,,0.21,0.67,27.24
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,2.12,58.2,256.77,,,7.27,27.66,425.3,487.08,1243.56,,1.4,40.86,,,,44.53,64.75,128.08,589.35,847.76,2576.5,2561.99,1470.94,15695.9,,3.69,10.07,
PM10_1,1.0,32.07,137.7,,,3.19,14.36,184.39,289.74,1136.94,,0.71,18.48,2310720.03,,,38.21,29.82,104.94,142.13,125.92,552.11,802.56,2389.78,2756.49,,0.62,20.02,132.81
PM10_2,0.4,10.72,50.5,,,0.99,7.33,58.04,86.55,453.09,,0.27,7.06,,,,16.67,8.45,35.72,49.83,,,208.06,1150.75,1820.1,,,2.86,225.69
