,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,1.01,,,1.14,0.85,1.59,1.43,,,1.09,1.11,2.31,,1.05,0.52,0.52,0.62,0.34,0.91,0.52,0.78,1.1,0.98,0.48
TEMP_0_0,1.52,1.0,,,1.58,0.89,4.66,0.8,,,1.87,1.31,1.0,,1.29,0.63,0.67,0.86,0.4,0.72,0.42,0.34,1.35,1.23,0.61
TEMP_1_1,,20.79,1.02,,9.24,7.82,1.13,,,,2.45,4.06,,0.35,2.52,1.33,1.18,1.46,0.83,2.4,,,2.61,2.35,1.37
TEMP_0_2,,,,1.0,,,,,0.97,0.6,,,3.11,,8.13,3.88,4.69,6.86,2.14,3.28,,,8.43,7.38,3.05
PRES_0_0,0.99,0.93,2.26,,1.0,0.88,,1.73,,,1.04,1.04,1.66,,1.02,0.5,0.5,0.59,0.32,0.82,0.45,0.42,1.05,0.92,0.42
PRES_1_0,2.3,1.7,,,2.6,1.01,,8.43,,,2.93,2.04,2.02,,2.02,1.08,1.2,1.55,0.63,1.14,0.77,,2.2,2.04,1.14
PRES_0_1,5.98,5.59,0.99,,,,1.01,,,,2.24,3.76,,0.34,2.24,1.24,1.11,1.4,0.78,2.34,0.89,,2.39,2.16,1.25
PRES_1_1,3.62,2.22,,,6.05,3.84,,1.0,,,6.03,3.16,1.78,,2.9,1.32,1.26,1.61,0.87,1.57,1.64,,2.98,2.81,1.59
PRES_1_3,,,,1.14,,,,,1.0,,,,3.55,,9.71,4.32,5.36,7.16,2.5,4.24,,,9.0,8.59,3.53
PRES_1_2,,,,4.94,,,,,,1.01,,,14.76,,31.87,24.81,,,8.62,,,,,31.63,
DEWP_1_0,1.26,1.32,0.81,,1.4,1.08,0.82,3.24,,,1.01,1.43,4.05,,1.08,0.56,0.55,0.67,0.36,1.0,0.52,,1.13,1.02,0.5
DEWP_0_0,1.22,0.97,1.83,,1.35,0.84,2.15,0.92,,,1.59,1.0,,,1.14,0.57,0.56,0.72,0.36,0.9,0.5,0.3,1.21,1.11,0.61
DEWP_0_1,3.75,2.15,,0.71,3.51,1.9,,1.4,0.67,0.47,,,1.0,,2.81,1.24,1.43,1.54,0.75,1.02,0.85,,2.8,2.37,1.01
DEWP_1_1,,,10.52,,,,11.42,,,,,,,1.01,23.36,10.56,9.0,,8.41,,,,25.91,23.71,
WSPM_0_1,1.26,1.12,1.09,0.68,1.37,0.95,1.1,1.27,0.74,0.28,1.19,1.35,1.3,0.34,1.01,0.6,0.6,0.91,0.36,1.08,0.8,,1.22,1.04,0.48
WSPM_0_0,2.62,2.18,2.34,1.73,2.99,1.88,2.41,1.85,1.54,,2.78,2.37,2.51,,2.46,1.04,1.16,1.43,0.68,2.35,1.44,,2.29,2.2,1.25
WSPM_1_1,3.24,2.67,2.73,2.16,3.63,2.35,2.88,2.48,1.91,,3.36,2.95,3.04,,2.93,1.28,1.05,2.18,0.83,2.64,,,2.89,2.68,1.54
WSPM_1_2,3.45,2.99,2.62,2.04,3.75,2.4,2.97,2.84,2.46,,3.94,3.21,2.95,,3.29,1.59,1.38,1.03,1.13,4.29,1.52,,3.05,3.09,2.17
WSPM_1_0,4.2,3.58,3.88,2.53,4.64,3.05,3.82,3.13,2.28,,4.26,4.07,3.81,,3.74,1.78,2.03,2.62,1.09,3.63,,,3.83,3.49,1.76
WSPM_0_2,5.5,3.85,7.01,2.68,5.25,3.39,7.61,2.99,2.1,,5.62,5.07,2.8,,9.46,2.49,3.22,2.59,1.68,1.03,,,4.82,4.07,1.5
WSPM_1_3,25.27,11.27,,,25.5,8.68,12.96,8.87,,,38.82,13.99,11.1,,25.36,6.85,11.71,10.79,4.96,,1.02,,13.59,17.29,11.75
WSPM_0_3,23.94,20.09,,,23.97,,,,,,,21.97,,,,17.92,,,10.68,,,1.01,,23.29,5.94
PM10_0,1.22,0.98,0.98,0.68,1.36,0.84,1.01,0.89,0.66,,1.26,1.11,1.04,0.41,1.03,0.5,0.52,0.61,0.32,0.95,0.43,,1.01,1.03,0.87
PM10_1,1.25,1.11,1.13,0.71,1.33,0.95,1.16,1.1,0.71,0.35,1.21,1.29,1.18,0.36,1.12,0.59,0.55,0.73,0.37,0.72,0.47,0.46,1.27,1.01,0.43
PM10_2,4.03,3.4,4.57,3.84,4.4,2.86,5.13,3.89,3.82,,4.36,4.29,3.57,,4.04,1.78,1.9,2.24,1.15,1.53,,1.06,4.14,3.43,1.05
