,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.73,1.0,,,,0.73,0.82,1.21,0.75,1.36,,,0.73,0.92,0.84,1.57,2.87,3.23,0.73,0.94,0.87,1.21,0.87,0.46,0.32,0.49,0.59,0.96,0.73,1.06,0.81,0.66
TEMP_0_0,0.96,0.73,5.12,,,,1.09,0.81,1.05,1.05,,,,1.17,0.75,4.15,0.94,0.78,,0.94,0.94,0.88,1.59,0.46,0.33,0.47,0.56,0.62,,1.09,0.81,0.58
TEMP_1_1,,,0.6,,,,0.99,,0.99,,0.55,,,1.98,3.64,0.67,,,,1.18,0.88,1.51,1.65,0.49,0.33,0.65,1.32,,,1.18,1.05,2.17
TEMP_0_2,,,,0.45,,,2.88,,,1.06,,0.48,,2.06,1.3,,,0.75,,2.98,1.76,2.14,0.85,0.72,0.56,0.72,0.92,,,1.74,1.5,0.97
TEMP_0_1,,,,,0.44,,4.1,2.68,3.38,0.96,,0.79,,12.41,,,0.62,,,2.83,2.39,1.09,,0.87,0.72,0.88,1.16,0.4,,1.96,1.41,0.76
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_0_0,0.96,1.28,0.96,3.74,1.81,0.54,0.69,2.19,0.88,2.49,,,0.54,1.1,1.18,0.99,2.22,2.64,0.54,1.12,0.88,1.21,0.98,0.44,0.31,0.54,0.61,0.72,0.54,1.12,0.85,0.65
PRES_1_1,1.07,0.82,,,1.31,,1.75,0.68,2.52,,,,,1.31,0.89,,0.89,0.76,,0.98,0.95,0.92,1.82,0.48,0.35,0.49,0.66,0.69,,1.17,0.87,0.66
PRES_1_0,0.94,1.07,1.5,,,,0.96,2.94,0.62,,,,,1.13,1.01,1.42,1.97,,,1.16,1.12,1.19,1.0,0.63,0.41,0.74,0.76,1.63,,1.22,0.98,0.96
PRES_1_2,1.44,1.43,,0.78,0.69,,4.56,,,0.54,,,,1.57,0.96,,0.97,,,1.43,1.57,1.51,1.27,0.6,0.48,0.55,0.76,0.65,,1.52,1.17,0.83
