,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.23,0.29,,,1.07,0.59,0.34,0.39,,,0.92,0.86,0.31,,0.79,0.63,0.65,0.63,0.56,0.39,0.21,,0.84,0.86,0.52
TEMP_0_0,0.33,1.31,,,0.8,0.87,0.18,0.88,,,0.6,0.95,0.84,,0.89,0.64,0.49,0.46,0.47,0.63,0.45,0.38,0.91,0.81,0.57
TEMP_1_1,,,1.8,,0.39,,1.69,,,,1.32,0.51,,0.7,0.96,0.69,0.67,0.72,0.57,0.43,,,1.0,0.96,0.45
TEMP_0_2,,,,2.78,,,,,2.65,1.44,,,2.05,,1.14,0.79,0.65,0.54,0.74,0.82,,,1.14,1.12,0.52
PRES_0_0,1.04,0.7,0.23,,1.22,0.21,,,,,0.89,0.85,0.4,,0.82,0.61,0.58,0.58,0.52,0.47,0.22,0.31,0.79,0.87,0.58
PRES_1_0,0.83,1.15,,,0.32,1.61,,,,,0.71,1.06,0.73,,0.94,0.7,0.57,0.54,0.56,0.58,0.46,,1.02,0.83,0.56
PRES_0_1,0.54,0.25,1.61,,,,1.74,,,,1.32,0.47,,0.65,0.99,0.66,0.64,0.65,0.55,0.4,0.39,,0.99,0.94,0.44
PRES_1_1,0.64,1.35,,,,,,1.85,,,0.26,1.1,1.15,,0.81,0.78,0.75,0.69,0.59,0.67,0.41,,1.09,0.86,0.42
PRES_1_3,,,,2.83,,,,,2.93,,,,2.09,,1.05,0.87,0.72,0.6,0.78,0.91,,,1.24,1.07,0.5
PRES_1_2,,,,3.41,,,,,,5.14,,,2.48,,1.9,,,,,,,,,1.85,
DEWP_1_0,0.94,0.57,0.84,,0.95,0.49,0.88,0.18,,,1.26,0.26,,,0.95,0.62,0.51,0.47,0.51,0.41,,,0.78,0.92,0.56
DEWP_0_0,0.9,0.9,0.33,,0.91,0.78,0.32,0.68,,,0.27,1.28,,,0.74,0.66,0.67,0.67,0.53,0.43,0.41,0.38,0.96,0.77,0.44
DEWP_0_1,0.48,1.2,,1.13,0.65,0.8,,1.07,1.07,0.61,,,1.77,,0.82,0.66,0.6,0.64,0.59,0.89,0.45,,0.97,0.89,0.68
DEWP_1_1,,,2.47,,,,2.42,,,,,,,4.55,1.45,,,,,,,,1.53,1.1,
WSPM_0_1,0.81,0.85,0.62,0.42,0.89,0.67,0.67,0.5,0.36,0.31,0.96,0.74,0.54,0.27,1.26,,0.17,0.17,0.38,,,,0.81,0.91,0.54
WSPM_0_0,0.96,0.89,0.65,0.42,0.96,0.74,0.64,0.71,0.43,,0.91,0.96,0.64,,,1.37,0.59,0.31,0.94,,,,1.09,0.83,0.34
WSPM_1_1,1.14,0.67,0.71,0.38,1.01,0.66,0.71,0.74,0.39,,0.85,1.06,0.64,,0.39,0.57,1.69,,,,,,1.01,0.95,0.53
WSPM_1_2,1.1,0.72,0.78,0.33,1.03,0.68,0.73,0.71,0.34,,0.81,1.09,0.71,,0.25,0.39,,1.83,,,,,1.1,0.83,0.52
WSPM_1_0,1.08,0.87,0.69,0.5,1.02,0.83,0.69,0.69,0.49,,0.97,1.0,0.74,,0.64,1.27,,,1.21,0.25,,,1.1,0.93,0.52
WSPM_0_2,0.81,1.2,0.57,0.6,1.03,0.84,0.56,0.82,0.62,,0.86,0.83,1.21,,,,,,0.3,2.17,,,0.79,1.05,1.09
WSPM_1_3,0.88,1.62,,,1.0,1.21,1.01,0.88,,,,1.52,1.14,,,,,,,,3.49,,1.49,0.96,
WSPM_0_3,,1.9,,,1.68,,,,,,,1.97,,,,,,,,,,4.45,,1.55,1.53
PM10_0,0.83,0.82,0.61,0.39,0.8,0.72,0.63,0.64,0.4,,0.75,0.91,0.61,0.28,0.75,0.7,0.61,0.63,0.55,0.38,0.38,,1.18,0.41,
PM10_1,0.88,0.77,0.62,0.41,0.93,0.58,0.64,0.54,0.36,0.31,0.92,0.77,0.59,0.2,0.91,0.58,0.57,0.5,0.49,0.49,0.23,0.29,0.42,1.19,0.35
PM10_2,1.04,1.0,0.55,0.36,1.19,0.76,0.56,0.45,0.32,,1.09,0.79,0.87,,1.01,0.46,0.59,0.52,0.51,1.05,,0.61,,0.66,1.85
